word,period1,period2,cosine_distance,cosine_similarity,occ1,occ2,degree,cosine_distance_camembert,cosine_similarity_camembert,cosine_distance_dalembert,cosine_similarity_dalembert
l'escadre,1710-1720,1720-1730,0.611295,0.388705,90,134,,,,,
menu,1740-1750,1789-1802,0.611249,0.388751,230,242,,,,,
l'écorce,1710-1720,1750-1760,0.611222,0.388778,214,756,,,,,
cuit,1720-1730,1750-1760,0.61121,0.38879,219,275,,,,,
puiflance,1710-1720,1730-1740,0.611208,0.388792,50,176,,0.028047,0.971953,,
raisin,1700-1710,1789-1802,0.611121,0.388879,291,407,,,,,
assurances,1730-1740,1780-1789,0.61112,0.38888,157,800,,0.04779,0.95221,,
quid,1700-1710,1770-1780,0.611029,0.388971,2513,2978,,,,,
l'avis,1720-1730,1740-1750,0.61097,0.38903,806,939,,,,,
nee,1740-1750,1770-1780,0.610898,0.389102,95,115,,0.010135,0.989865,,
vill,1730-1740,1770-1780,0.610852,0.389148,71,176,,0.012765,0.987235,,
filr,1710-1720,1720-1730,0.61085,0.38915,118,266,,0.015789,0.984211,,
leau,1720-1730,1789-1802,0.610781,0.389219,53,190,,0.010698,0.989302,,
empecher,1710-1720,1780-1789,0.610769,0.389231,115,103,,,,,
moilon,1710-1720,1730-1740,0.610759,0.389241,161,112,,,,,
tete,1710-1720,1730-1740,0.610719,0.389281,178,109,,0.027108,0.972892,,
allumé,1720-1730,1750-1760,0.610566,0.389434,103,125,,,,,
douaire,1730-1740,1760-1770,0.610529,0.389471,256,220,,,,,
mangent,1750-1760,1760-1770,0.610515,0.389485,294,568,,,,,
s'é,1710-1720,1730-1740,0.610326,0.389674,158,462,,,,,
foutenu,1710-1720,1789-1802,0.61032,0.38968,64,308,,0.01027,0.98973,,
délivre,1700-1710,1710-1720,0.610247,0.389753,117,72,,0.00763,0.99237,,
s'observe,1700-1710,1789-1802,0.610211,0.389789,55,76,,,,,
nde,1710-1720,1740-1750,0.610055,0.389945,75,118,,0.012321,0.987679,,
flit,1710-1720,1789-1802,0.610029,0.389971,90,491,,0.013631,0.986369,,
amer,1700-1710,1750-1760,0.609997,0.390003,66,166,,0.018124,0.981876,,
grenier,1720-1730,1789-1802,0.609855,0.390145,330,474,,0.022077,0.977923,,
choeurs,1720-1730,1730-1740,0.609759,0.390241,50,276,,,,,
destruction,1700-1710,1789-1802,0.609668,0.390332,71,1795,,0.02937,0.97063,,
souliers,1760-1770,1770-1780,0.609623,0.390377,715,314,,0.017509,0.982491,,
l'incertitude,1710-1720,1730-1740,0.609459,0.390541,112,280,,,,,
peinte,1730-1740,1780-1789,0.609417,0.390583,188,446,,,,,
iut,1710-1720,1789-1802,0.609401,0.390599,55,366,,,,,
gueule,1700-1710,1760-1770,0.609348,0.390652,86,594,,0.019402,0.980598,,
voyes,1730-1740,1789-1802,0.609276,0.390724,620,135,,,,,
flancs,1740-1750,1770-1780,0.608979,0.391021,155,576,,0.031958,0.968042,,
laise,1710-1720,1789-1802,0.608965,0.391035,91,160,,0.040623,0.959377,,
judicieux,1780-1789,1789-1802,0.60891,0.39109,521,343,,,,,
corrompue,1700-1710,1789-1802,0.608908,0.391092,53,359,,0.049355,0.950645,,
reçois,1780-1789,1789-1802,0.608849,0.391151,611,518,,0.006307,0.993693,,
red,1760-1770,1780-1789,0.608805,0.391195,138,163,,,,,
dea,1710-1720,1750-1760,0.608684,0.391316,156,145,,0.015307,0.984693,,
nte,1710-1720,1730-1740,0.608225,0.391775,99,116,,0.010468,0.989532,,
couchant,1740-1750,1789-1802,0.608146,0.391854,255,448,,,,,
fontaines,1760-1770,1780-1789,0.608001,0.391999,602,955,,,,,
ecrits,1710-1720,1789-1802,0.607982,0.392018,189,381,,,,,
châtier,1720-1730,1789-1802,0.607883,0.392117,66,136,,,,,
fia,1700-1710,1750-1760,0.607876,0.392124,309,199,,,,,
augment,1730-1740,1780-1789,0.607807,0.392193,161,345,,0.018697,0.981303,,
dequoi,1700-1710,1789-1802,0.607801,0.392199,517,55,,,,,
tribu,1710-1720,1789-1802,0.607667,0.392333,84,1323,,0.010906,0.989094,,
reconnoissancent,1700-1710,1710-1720,0.607415,0.392585,110,143,,0.033962,0.966038,,
affecté,1700-1710,1710-1720,0.60739,0.39261,68,73,,0.010433,0.989567,,
disois,1700-1710,1730-1740,0.607329,0.392671,75,219,,0.044347,0.955653,,
expédient,1760-1770,1789-1802,0.607299,0.392701,590,498,,,,,
coquette,1700-1710,1770-1780,0.607171,0.392829,62,416,,0.009022,0.990978,,
successivement,1700-1710,1720-1730,0.60716,0.39284,122,176,,0.012645,0.987355,,
terroir,1730-1740,1760-1770,0.607155,0.392845,239,500,,,,,
batteries,1710-1720,1730-1740,0.607063,0.392937,64,245,,0.01846,0.98154,,
permises,1700-1710,1789-1802,0.606907,0.393093,50,156,,0.032086,0.967914,,
d'unc,1730-1740,1750-1760,0.606772,0.393228,87,110,,,,,
d'orge,1750-1760,1760-1770,0.60667,0.39333,254,551,,,,,
hardiment,1700-1710,1760-1770,0.6066,0.3934,186,397,,0.02007,0.97993,,
d'ambition,1720-1730,1789-1802,0.606586,0.393414,69,367,,,,,
étendus,1700-1710,1720-1730,0.606582,0.393418,90,78,,0.014718,0.985282,,
rames,1710-1720,1789-1802,0.60654,0.39346,123,312,,,,,
dauphiné,1730-1740,1789-1802,0.606501,0.393499,192,558,,,,,
coton,1760-1770,1770-1780,0.60641,0.39359,2957,2181,,0.010828,0.989172,,
l'c,1730-1740,1760-1770,0.606369,0.393631,76,165,,,,,
refusez,1700-1710,1710-1720,0.606206,0.393794,56,66,,0.020382,0.979618,,
quelconque,1710-1720,1770-1780,0.606131,0.393869,132,1779,,0.0272,0.9728,,
l'autel,1700-1710,1730-1740,0.606102,0.393898,158,451,,,,,
naitre,1700-1710,1789-1802,0.605976,0.394024,118,769,,0.040327,0.959673,,
gratuitement,1700-1710,1789-1802,0.605974,0.394026,83,617,,0.014506,0.985494,,
reg,1720-1730,1730-1740,0.605912,0.394088,259,372,,0.007059,0.992941,,
cement,1710-1720,1750-1760,0.605852,0.394148,86,225,,0.014227,0.985773,,
guet,1710-1720,1770-1780,0.605808,0.394192,515,346,,0.034163,0.965837,,
regler,1730-1740,1789-1802,0.605696,0.394304,818,119,,,,,
cheminée,1740-1750,1780-1789,0.605635,0.394365,133,1000,,0.011406,0.988594,,
scrupuleux,1700-1710,1750-1760,0.605253,0.394747,60,138,,0.033798,0.966202,,
iet,1720-1730,1789-1802,0.605048,0.394952,143,562,,0.010477,0.989523,,
elections,1700-1710,1789-1802,0.604869,0.395131,133,153,,,,,
l'habitude,1700-1710,1760-1770,0.60482,0.39518,90,1303,,,,,
formation,1700-1710,1789-1802,0.604798,0.395202,107,2169,,0.02772,0.97228,,
xxxvii,1700-1710,1730-1740,0.604784,0.395216,78,252,,0.023727,0.976273,,
salaires,1740-1750,1760-1770,0.604678,0.395322,70,984,,0.037209,0.962791,,
teindre,1700-1710,1720-1730,0.604409,0.395591,74,648,,0.047076,0.952924,,
ros,1710-1720,1730-1740,0.604327,0.395673,172,215,,0.006433,0.993567,,
contributions,1700-1710,1789-1802,0.604313,0.395687,70,4077,,0.033242,0.966758,,
maritime,1720-1730,1760-1770,0.604281,0.395719,81,729,,0.031479,0.968521,,
dri,1730-1740,1789-1802,0.604246,0.395754,75,273,,0.010124,0.989876,,
l'être,1700-1710,1760-1770,0.604216,0.395784,471,3188,,,,,
cachent,1700-1710,1780-1789,0.604042,0.395958,54,366,,0.012918,0.987082,,
l'hôtel,1710-1720,1789-1802,0.604026,0.395974,1152,2059,,,,,
boutiques,1740-1750,1750-1760,0.603766,0.396234,331,382,,,,,
dorante,1770-1780,1789-1802,0.603732,0.396268,74,100,,,,,
frontière,1720-1730,1740-1750,0.603585,0.396415,54,86,,,,,
augures,1710-1720,1789-1802,0.603529,0.396471,183,106,,,,,
cassé,1700-1710,1740-1750,0.603457,0.396543,69,142,,0.034439,0.965561,,
poulie,1710-1720,1780-1789,0.603387,0.396613,60,413,,,,,
sat,1730-1740,1789-1802,0.603311,0.396689,192,210,,0.03663,0.96337,,
cordages,1710-1720,1740-1750,0.603208,0.396792,119,1041,,,,,
protester,1700-1710,1780-1789,0.603201,0.396799,58,179,,0.018179,0.981821,,
allumée,1710-1720,1720-1730,0.603111,0.396889,62,70,,,,,
fripon,1720-1730,1789-1802,0.602992,0.397008,123,363,,,,,
comprends,1710-1720,1770-1780,0.602924,0.397076,97,465,,0.015682,0.984318,,
montée,1750-1760,1760-1770,0.602813,0.397187,199,527,,0.013529,0.986471,,
profitable,1730-1740,1740-1750,0.60281,0.39719,90,73,,0.015366,0.984634,,
quin,1710-1720,1770-1780,0.602691,0.397309,692,946,,0.021851,0.978149,,
verité,1700-1710,1789-1802,0.602684,0.397316,2035,453,,,,,
bouton,1700-1710,1770-1780,0.602594,0.397406,96,1090,,0.014953,0.985047,,
grotius,1710-1720,1730-1740,0.602539,0.397461,56,118,,0.010684,0.989316,,
peuplée,1710-1720,1760-1770,0.602536,0.397464,53,403,,,,,
paniers,1700-1710,1760-1770,0.602501,0.397499,154,482,,,,,
grenoble,1740-1750,1750-1760,0.602456,0.397544,87,140,,0.029053,0.970947,,
carreaux,1710-1720,1789-1802,0.6024,0.3976,103,414,,0.0291,0.9709,,
d'engager,1700-1710,1720-1730,0.602282,0.397718,50,120,,,,,
frivole,1700-1710,1720-1730,0.602213,0.397787,79,127,,0.023297,0.976703,,
porcs,1700-1710,1730-1740,0.602166,0.397834,59,113,,0.024513,0.975487,,
proprieté,1760-1770,1789-1802,0.602103,0.397897,242,191,,,,,
ats,1750-1760,1789-1802,0.60208,0.39792,68,486,,0.005391,0.994609,,
via,1720-1730,1780-1789,0.602064,0.397936,487,442,,0.013529,0.986471,,
d'infanterie,1710-1720,1770-1780,0.602014,0.397986,109,393,,,,,
amoureuse,1700-1710,1720-1730,0.601897,0.398103,63,60,,0.009982,0.990018,,
ruisseau,1700-1710,1730-1740,0.60189,0.39811,96,210,,,,,
viandes,1750-1760,1760-1770,0.601883,0.398117,323,387,,,,,
royau,1720-1730,1789-1802,0.601841,0.398159,117,230,,0.042854,0.957146,,
croissant,1700-1710,1789-1802,0.601825,0.398175,58,467,,0.026523,0.973477,,
judice,1730-1740,1789-1802,0.60171,0.39829,217,332,,0.015797,0.984203,,
vifible,1710-1720,1789-1802,0.601648,0.398352,92,156,,,,,
libertins,1700-1710,1780-1789,0.601632,0.398368,56,352,,0.017345,0.982655,,
confulat,1710-1720,1789-1802,0.601545,0.398455,93,90,,,,,
frontin,1720-1730,1760-1770,0.601516,0.398484,140,108,,,,,
gouvernemens,1700-1710,1789-1802,0.601448,0.398552,96,3011,,0.043016,0.956984,,
affront,1750-1760,1770-1780,0.601432,0.398568,224,419,,,,,
hait,1710-1720,1760-1770,0.601409,0.398591,127,284,,0.01784,0.98216,,
étrangere,1700-1710,1789-1802,0.601347,0.398653,106,395,,0.027126,0.972874,,
célébrer,1740-1750,1789-1802,0.60132,0.39868,229,605,,,,,
équivoques,1710-1720,1789-1802,0.601316,0.398684,55,313,,0.024457,0.975543,,
familiers,1700-1710,1730-1740,0.601283,0.398717,73,86,,0.026826,0.973174,,
diamètre,1700-1710,1770-1780,0.601241,0.398759,52,726,,0.053055,0.946945,,
couchée,1720-1730,1730-1740,0.601237,0.398763,92,114,,,,,
tota,1730-1740,1789-1802,0.601225,0.398775,279,308,,0.049159,0.950841,,
dispense,1720-1730,1789-1802,0.601179,0.398821,205,582,,0.013915,0.986085,,
peints,1730-1740,1760-1770,0.601021,0.398979,106,329,,,,,
d'autorité,1700-1710,1789-1802,0.600979,0.399021,142,960,,,,,
tibre,1700-1710,1720-1730,0.600959,0.399041,104,107,,,,,
d'alexandrie,1700-1710,1780-1789,0.600889,0.399111,151,594,,,,,
reglement,1710-1720,1789-1802,0.600879,0.399121,904,125,,,,,
d'équité,1720-1730,1789-1802,0.600854,0.399146,61,349,,,,,
iar,1730-1740,1789-1802,0.600814,0.399186,73,433,,0.010319,0.989681,,
édifices,1720-1730,1789-1802,0.600718,0.399282,186,749,,0.024968,0.975032,,
autrc,1730-1740,1760-1770,0.600685,0.399315,67,120,,,,,
dare,1720-1730,1770-1780,0.600654,0.399346,334,335,,0.031237,0.968763,,
aumônes,1710-1720,1780-1789,0.600398,0.399602,141,565,,,,,
l'oisiveté,1700-1710,1730-1740,0.600371,0.399629,54,52,,,,,
certe,1710-1720,1740-1750,0.6003,0.3997,273,978,,0.012273,0.987727,,
clou,1720-1730,1770-1780,0.600234,0.399766,94,609,,,,,
secretes,1700-1710,1750-1760,0.600225,0.399775,51,99,,0.023755,0.976245,,
bannis,1700-1710,1730-1740,0.600172,0.399828,90,341,,0.020417,0.979583,,
rétablie,1710-1720,1789-1802,0.600027,0.399973,139,441,,0.036145,0.963855,,
senlis,1700-1710,1780-1789,0.599814,0.400186,54,244,,0.01423,0.98577,,
d'athenes,1760-1770,1789-1802,0.599791,0.400209,183,92,,,,,
imprime,1710-1720,1730-1740,0.599751,0.400249,59,107,,0.008884,0.991116,,
corail,1740-1750,1750-1760,0.599702,0.400298,284,223,,,,,
roc,1700-1710,1770-1780,0.59967,0.40033,137,1128,,0.070984,0.929016,,
clos,1720-1730,1789-1802,0.599533,0.400467,346,389,,0.019809,0.980191,,
lre,1730-1740,1789-1802,0.599449,0.400551,93,559,,0.014194,0.985806,,
d'amsterdam,1730-1740,1789-1802,0.599429,0.400571,325,550,,,,,
dépouille,1710-1720,1720-1730,0.599424,0.400576,165,142,,0.006784,0.993216,,
ravis,1710-1720,1760-1770,0.599419,0.400581,106,120,,,,,
pénétration,1710-1720,1780-1789,0.59934,0.40066,75,391,,0.011231,0.988769,,
guéri,1720-1730,1789-1802,0.599336,0.400664,130,294,,0.010947,0.989053,,
ian,1710-1720,1730-1740,0.5993,0.4007,93,112,,0.012189,0.987811,,
mala,1710-1720,1780-1789,0.599285,0.400715,249,428,,0.022019,0.977981,,
nle,1710-1720,1730-1740,0.599281,0.400719,78,90,,0.011213,0.988787,,
lisant,1720-1730,1730-1740,0.599255,0.400745,75,169,,0.02838,0.97162,,
ceu,1710-1720,1750-1760,0.599245,0.400755,131,215,,0.020819,0.979181,,
ardens,1700-1710,1789-1802,0.599217,0.400783,59,552,,0.021046,0.978954,,
vaille,1700-1710,1740-1750,0.59919,0.40081,205,378,,0.022945,0.977055,,
arraché,1700-1710,1770-1780,0.599143,0.400857,69,565,,0.013552,0.986448,,
iers,1700-1710,1710-1720,0.599055,0.400945,104,156,,0.016499,0.983501,,
mors,1700-1710,1770-1780,0.599047,0.400953,86,499,,0.014989,0.985011,,
personnelle,1710-1720,1720-1730,0.598774,0.401226,172,106,,0.040321,0.959679,,
thrace,1700-1710,1720-1730,0.598743,0.401257,71,254,,0.015902,0.984098,,
expofé,1710-1720,1789-1802,0.598725,0.401275,52,348,,0.017628,0.982372,,
ette,1730-1740,1760-1770,0.598697,0.401303,187,402,,0.0136,0.9864,,
lifant,1730-1740,1740-1750,0.598681,0.401319,133,111,,0.017027,0.982973,,
ferr,1750-1760,1789-1802,0.59867,0.40133,62,77,,0.013523,0.986477,,
sermons,1720-1730,1780-1789,0.598571,0.401429,257,345,,,,,
colline,1740-1750,1750-1760,0.598554,0.401446,383,138,,0.035358,0.964642,,
rand,1700-1710,1760-1770,0.598469,0.401531,107,114,,0.016912,0.983088,,
parl,1700-1710,1789-1802,0.598461,0.401539,95,384,,0.009041,0.990959,,
constantin,1730-1740,1740-1750,0.598281,0.401719,259,120,,,,,
déchirer,1720-1730,1730-1740,0.598177,0.401823,55,150,,0.024296,0.975704,,
pécheurs,1700-1710,1770-1780,0.598099,0.401901,78,282,,,,,
deus,1740-1750,1770-1780,0.598073,0.401927,629,546,,,,,
justifié,1710-1720,1789-1802,0.597967,0.402033,103,467,,0.016247,0.983753,,
bottes,1710-1720,1740-1750,0.597824,0.402176,194,179,,0.028697,0.971303,,
l'ouvrier,1710-1720,1789-1802,0.597764,0.402236,120,505,,,,,
cei,1740-1750,1789-1802,0.597696,0.402304,176,594,,0.012849,0.987151,,
t'il,1740-1750,1789-1802,0.597656,0.402344,1467,221,,,,,
fiire,1730-1740,1740-1750,0.597655,0.402345,96,164,,,,,
mêlent,1750-1760,1789-1802,0.597626,0.402374,264,293,,,,,
fracas,1710-1720,1770-1780,0.597551,0.402449,89,464,,0.01212,0.98788,,
mouve,1710-1720,1750-1760,0.597544,0.402456,67,218,,0.024691,0.975309,,
puisqu'il,1700-1710,1710-1720,0.597505,0.402495,644,858,,,,,
l'imitation,1710-1720,1720-1730,0.597484,0.402516,232,148,,,,,
figuré,1710-1720,1770-1780,0.597324,0.402676,96,431,,,,,
lef,1700-1710,1780-1789,0.59732,0.40268,171,858,,0.02905,0.97095,,
paternel,1700-1710,1789-1802,0.597228,0.402772,84,516,,0.049927,0.950073,,
lasse,1700-1710,1789-1802,0.597058,0.402942,78,359,,0.047853,0.952147,,
l'inégalité,1720-1730,1770-1780,0.59688,0.40312,62,595,,,,,
luit,1700-1710,1760-1770,0.596843,0.403157,225,231,,0.026959,0.973041,,
ria,1740-1750,1780-1789,0.596837,0.403163,175,291,,0.010201,0.989799,,
tet,1710-1720,1780-1789,0.59682,0.40318,71,233,,,,,
raiyon,1730-1740,1750-1760,0.596783,0.403217,421,261,,,,,
clu,1730-1740,1760-1770,0.596716,0.403284,88,145,,0.010927,0.989073,,
danser,1700-1710,1730-1740,0.596678,0.403322,74,120,,,,,
much,1710-1720,1789-1802,0.596676,0.403324,78,550,,,,,
hais,1700-1710,1710-1720,0.596209,0.403791,83,69,,0.022624,0.977376,,
acquise,1740-1750,1760-1770,0.596075,0.403925,146,435,,0.013079,0.986921,,
prudens,1710-1720,1789-1802,0.596059,0.403941,70,186,,,,,
anr,1740-1750,1789-1802,0.596024,0.403976,121,323,,0.009951,0.990049,,
s'engage,1710-1720,1720-1730,0.595982,0.404018,75,93,,,,,
préteur,1700-1710,1789-1802,0.595931,0.404069,247,238,,,,,
contrôle,1730-1740,1789-1802,0.59591,0.40409,94,891,,0.012026,0.987974,,
crit,1710-1720,1789-1802,0.59585,0.40415,106,408,,0.011933,0.988067,,
patrons,1740-1750,1760-1770,0.595726,0.404274,154,435,,0.023364,0.976636,,
éclairée,1700-1710,1789-1802,0.595406,0.404594,81,1150,,0.022825,0.977175,,
terram,1700-1710,1730-1740,0.595279,0.404721,91,395,,0.039486,0.960514,,
originaux,1720-1730,1730-1740,0.595263,0.404737,210,208,,,,,
funt,1730-1740,1770-1780,0.595217,0.404783,812,2723,,,,,
bleus,1750-1760,1770-1780,0.595208,0.404792,87,269,,,,,
mali,1770-1780,1789-1802,0.595152,0.404848,323,175,,0.021851,0.978149,,
ius,1710-1720,1789-1802,0.595097,0.404903,145,528,,0.013659,0.986341,,
bouilli,1720-1730,1760-1770,0.594922,0.405078,97,197,,,,,
furie,1720-1730,1730-1740,0.594849,0.405151,167,422,,,,,
prieur,1700-1710,1730-1740,0.594801,0.405199,183,435,,,,,
ean,1710-1720,1770-1780,0.59466,0.40534,96,133,,,,,
lame,1700-1710,1770-1780,0.594649,0.405351,154,1674,,0.065615,0.934385,,
subtil,1700-1710,1730-1740,0.59463,0.40537,89,199,,0.009815,0.990185,,
qli,1720-1730,1789-1802,0.594538,0.405462,128,673,,,,,
zélé,1700-1710,1789-1802,0.594442,0.405558,118,573,,0.049434,0.950566,,
lève,1700-1710,1720-1730,0.594326,0.405674,96,91,,0.026923,0.973077,,
l'attention,1700-1710,1789-1802,0.594302,0.405698,142,2276,,,,,
l'amerique,1720-1730,1780-1789,0.594298,0.405702,459,174,,,,,
aye,1710-1720,1789-1802,0.594261,0.405739,132,202,,,,,
d'elles,1710-1720,1740-1750,0.594037,0.405963,250,531,,,,,
disgrâce,1710-1720,1780-1789,0.594024,0.405976,194,74,,,,,
plate,1720-1730,1730-1740,0.594003,0.405997,322,142,,0.014733,0.985267,,
l'ste,1730-1740,1740-1750,0.593961,0.406039,58,784,,,,,
tonnes,1720-1730,1770-1780,0.593863,0.406137,131,522,,0.020973,0.979027,,
grotte,1710-1720,1789-1802,0.593721,0.406279,68,462,,0.023203,0.976797,,
portier,1700-1710,1750-1760,0.593665,0.406335,88,80,,,,,
livourne,1730-1740,1760-1770,0.593467,0.406533,106,1385,,,,,
right,1730-1740,1760-1770,0.593467,0.406533,63,101,,,,,
c'c,1700-1710,1750-1760,0.593283,0.406717,88,115,,,,,
broderie,1710-1720,1730-1740,0.593196,0.406804,121,138,,,,,
règlement,1710-1720,1720-1730,0.593141,0.406859,226,478,,0.014283,0.985717,,
libéralité,1710-1720,1760-1770,0.593131,0.406869,119,381,,0.026784,0.973216,,
bouquet,1700-1710,1780-1789,0.59311,0.40689,102,549,,0.070345,0.929655,,
réciproquement,1710-1720,1760-1770,0.593032,0.406968,145,741,,0.026909,0.973091,,
tirons,1770-1780,1780-1789,0.593002,0.406998,264,340,,0.014195,0.985805,,
apparente,1700-1710,1770-1780,0.59298,0.40702,77,817,,0.015884,0.984116,,
d'acier,1710-1720,1770-1780,0.592951,0.407049,85,1501,,,,,
affoiblir,1700-1710,1710-1720,0.592947,0.407053,72,61,,0.019224,0.980776,,
ios,1730-1740,1770-1780,0.592942,0.407058,295,499,,,,,
ancienneté,1700-1710,1710-1720,0.592789,0.407211,56,138,,0.020409,0.979591,,
terrestre,1700-1710,1730-1740,0.592743,0.407257,125,192,,,,,
fiere,1710-1720,1789-1802,0.592175,0.407825,108,203,,0.016566,0.983434,,
esset,1740-1750,1760-1770,0.592118,0.407882,111,151,,,,,
accordées,1700-1710,1780-1789,0.592068,0.407932,91,856,,0.026415,0.973585,,
mutuel,1710-1720,1740-1750,0.592016,0.407984,58,223,,0.013018,0.986982,,
castille,1700-1710,1789-1802,0.591895,0.408105,1037,262,,,,,
donr,1700-1710,1750-1760,0.591626,0.408374,85,219,,0.015782,0.984218,,
l'agitation,1700-1710,1789-1802,0.59157,0.40843,62,370,,,,,
l'acte,1710-1720,1789-1802,0.591478,0.408522,151,1395,,,,,
savon,1720-1730,1770-1780,0.591382,0.408618,151,1063,,0.015434,0.984566,,
consent,1710-1720,1720-1730,0.591271,0.408729,88,68,,0.019689,0.980311,,
mexique,1730-1740,1740-1750,0.591178,0.408822,63,529,,0.048529,0.951471,,
filet,1730-1740,1760-1770,0.591123,0.408877,290,3205,,0.051078,0.948922,,
eji,1730-1740,1789-1802,0.591083,0.408917,237,233,,0.011462,0.988538,,
iel,1710-1720,1720-1730,0.591083,0.408917,75,122,,0.009907,0.990093,,
d'acheter,1710-1720,1780-1789,0.591044,0.408956,454,826,,,,,
monnoyés,1710-1720,1789-1802,0.591024,0.408976,301,364,,,,,
magni,1710-1720,1780-1789,0.590955,0.409045,98,307,,0.017994,0.982006,,
battant,1700-1710,1760-1770,0.590914,0.409086,87,465,,0.04957,0.95043,,
présomption,1710-1720,1720-1730,0.590847,0.409153,72,72,,0.013027,0.986973,,
gresse,1700-1710,1720-1730,0.590791,0.409209,383,428,,0.111016,0.888984,,
exprimées,1710-1720,1770-1780,0.590572,0.409428,76,172,,0.03277,0.96723,,
enferme,1700-1710,1720-1730,0.590532,0.409468,52,72,,0.014993,0.985007,,
epître,1710-1720,1760-1770,0.590532,0.409468,115,158,,,,,
parme,1710-1720,1730-1740,0.590516,0.409484,313,516,,0.091179,0.908821,,
évite,1700-1710,1720-1730,0.590448,0.409552,71,72,,0.013027,0.986973,,
erat,1730-1740,1780-1789,0.590422,0.409578,1531,748,,,,,
quittes,1700-1710,1789-1802,0.590202,0.409798,63,177,,0.01548,0.98452,,
parfaites,1720-1730,1760-1770,0.59018,0.40982,106,303,,,,,
confession,1700-1710,1789-1802,0.590157,0.409843,354,355,,,,,
honnêtement,1720-1730,1740-1750,0.590033,0.409967,77,124,,,,,
secrettes,1710-1720,1750-1760,0.589998,0.410002,60,210,,0.016924,0.983076,,
d'orgueil,1700-1710,1710-1720,0.589888,0.410112,67,56,,,,,
l'évidence,1700-1710,1710-1720,0.589866,0.410134,55,64,,,,,
perdez,1780-1789,1789-1802,0.589773,0.410227,297,307,,0.011962,0.988038,,
mouche,1720-1730,1760-1770,0.589652,0.410348,104,439,,0.023233,0.976767,,
termina,1700-1710,1710-1720,0.589611,0.410389,61,60,,0.047799,0.952201,,
retournent,1710-1720,1750-1760,0.589555,0.410445,78,133,,0.01869,0.98131,,
lingots,1700-1710,1760-1770,0.589508,0.410492,70,508,,0.04033,0.95967,,
temporel,1710-1720,1720-1730,0.589419,0.410581,150,313,,0.011498,0.988502,,
respects,1770-1780,1780-1789,0.589396,0.410604,224,134,,,,,
