period,genre_brut,macro_genre,filename,title,author,n_words,output_path
1789-1802,Jurisprudence,Jurisprudence,modern_tgb_6319538.tei,,Antonio De Giuliani (1755-1835),15539,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Jurisprudence/modern_tgb_6319538.txt
1789-1802,Économie,Économie,modern_tgb_6322513.tei,,"Lefèvre, Jean François",3347,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Économie/modern_tgb_6322513.txt
1789-1802,not_known,GENRE_VIDE,modern_tgb_6328414.tei,,Pierre-Théodore Bienaimé (1765-1826),4700,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/GENRE_VIDE/modern_tgb_6328414.txt
1789-1802,,GENRE_VIDE,modern_tgb_6334239.tei,,Pierre-François Boncerf (1745-1794),1995,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/GENRE_VIDE/modern_tgb_6334239.txt
1789-1802,Romans,Romans,modern_tgb_6338690.tei,,Simon-Pierre Mérard de Saint-Just (1749-1812),13651,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Romans/modern_tgb_6338690.txt
1789-1802,Romans,Romans,modern_tgb_6352689.tei,,"Hayley, William (1745-1820)",50416,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Romans/modern_tgb_6352689.txt
1789-1802,Belles-Lettres,Belles-Lettres,modern_tgb_6353448.tei,,Athanase Auger (1734-1792),72871,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Belles-Lettres/modern_tgb_6353448.txt
1789-1802,,GENRE_VIDE,modern_tgb_6354096.tei,,Athanase Auger (1734-1792),91638,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/GENRE_VIDE/modern_tgb_6354096.txt
1789-1802,,GENRE_VIDE,modern_tgb_6357024.tei,,Armand Guy Kersaint (1742-1793),6661,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/GENRE_VIDE/modern_tgb_6357024.txt
1789-1802,not_known,GENRE_VIDE,modern_tgb_6368494.tei,,Lazare Carnot (1753-1823),8298,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/GENRE_VIDE/modern_tgb_6368494.txt
1789-1802,Jurisprudence,Jurisprudence,modern_tgb_6377233.tei,,author_12322,671,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Jurisprudence/modern_tgb_6377233.txt
1789-1802,Économie,Économie,modern_tgb_6378037.tei,,Yves Audrein (1741-1800),47018,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Économie/modern_tgb_6378037.txt
1789-1802,Économie,Économie,modern_tgb_6386244.tei,,Jean-Marie Bion (1730-1798),50548,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Économie/modern_tgb_6386244.txt
1789-1802,Histoire,Histoire,modern_tgb_6386683.tei,,Rabaut Saint-Étienne (1743-1793),79560,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Histoire/modern_tgb_6386683.txt
1789-1802,Romans,Romans,modern_tgb_6410545.tei,,Louis-Antoine de Caraccioli (1719-1803),47405,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Romans/modern_tgb_6410545.txt
1789-1802,Histoire,Histoire,modern_tgb_6433717.tei,,"Olivier, Jean de Dieu d' (1753-1823)",63968,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Histoire/modern_tgb_6433717.txt
1789-1802,Philosophie,Philosophie,modern_tgb_6434435.tei,,"Louault, Jacques",51318,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Philosophie/modern_tgb_6434435.txt
1789-1802,Économie,Économie,modern_tgb_6438327.tei,,author_11943,52310,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Économie/modern_tgb_6438327.txt
1789-1802,Histoire,Histoire,modern_tgb_6438395.tei,,Louis-Sébastien Mercier (1740-1814),31609,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Histoire/modern_tgb_6438395.txt
1789-1802,Jurisprudence,Jurisprudence,modern_tgb_6438752.tei,,author_12295,58720,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Jurisprudence/modern_tgb_6438752.txt
1789-1802,Jurisprudence,Jurisprudence,modern_tgb_6439717.tei,,author_12333,6505,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Jurisprudence/modern_tgb_6439717.txt
1789-1802,,GENRE_VIDE,modern_tgb_6443646.tei,,author_11781,802,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/GENRE_VIDE/modern_tgb_6443646.txt
1789-1802,,GENRE_VIDE,modern_tgb_6454577.tei,,author_11755,404,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/GENRE_VIDE/modern_tgb_6454577.txt
1789-1802,,GENRE_VIDE,modern_tgb_6462704.tei,,"Poisson de La Chabeaussière, Auguste-Étienne-Xavier (1752-1820)",6292,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/GENRE_VIDE/modern_tgb_6462704.txt
1789-1802,Histoire,Histoire,modern_tgb_6467725.tei,,"Nougaret, Pierre-Jean-Baptiste (1742-1823)",72499,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Histoire/modern_tgb_6467725.txt
1789-1802,Histoire naturelle,Histoire naturelle,modern_tgb_6469350.tei,,"Jauffret, Louis-François (1770-1840)",34736,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Histoire naturelle/modern_tgb_6469350.txt
1789-1802,Jurisprudence,Jurisprudence,modern_tgb_6472603.tei,,Pierre Mathieu Parein (1755-1831),13295,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Jurisprudence/modern_tgb_6472603.txt
1789-1802,Romans,Romans,modern_tgb_6473239.tei,,Nicolas-Edme Rétif de La Bretonne (1734-1806),56296,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Romans/modern_tgb_6473239.txt
1789-1802,,GENRE_VIDE,modern_tgb_6479943.tei,,author_11806,2563,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/GENRE_VIDE/modern_tgb_6479943.txt
1789-1802,Belles-Lettres,Belles-Lettres,modern_tgb_6480741.tei,,Pierre-Ambroise-François Choderlos de Laclos (1741-1803),5358,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Belles-Lettres/modern_tgb_6480741.txt
1789-1802,Belles-Lettres,Belles-Lettres,modern_tgb_6484839.tei,,Olympe de Gouges (1748-1793),4623,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Belles-Lettres/modern_tgb_6484839.txt
1789-1802,Belles-Lettres,Belles-Lettres,modern_tgb_6514943.tei,,David Williams (1738-1816),7606,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Belles-Lettres/modern_tgb_6514943.txt
1789-1802,,GENRE_VIDE,modern_tgb_6517276.tei,,"La Salle, Adrien-Nicolas (1735-1818)",114,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/GENRE_VIDE/modern_tgb_6517276.txt
1789-1802,,GENRE_VIDE,modern_tgb_6517622.tei,,Labrot,4766,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/GENRE_VIDE/modern_tgb_6517622.txt
1789-1802,,GENRE_VIDE,modern_tgb_6523072.tei,,author_12114,8612,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/GENRE_VIDE/modern_tgb_6523072.txt
1789-1802,,GENRE_VIDE,modern_tgb_6531078.tei,,author_11915,289,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/GENRE_VIDE/modern_tgb_6531078.txt
1789-1802,,GENRE_VIDE,modern_tgb_6533758.tei,,Claude Marie Rouyer (174.-1816),7026,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/GENRE_VIDE/modern_tgb_6533758.txt
1789-1802,,GENRE_VIDE,modern_tgb_6536968.tei,,author_11827,252,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/GENRE_VIDE/modern_tgb_6536968.txt
1789-1802,Histoire naturelle,Histoire naturelle,modern_tgb_6539968.tei,,"Levaillant, François (1753-1824)",63671,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Histoire naturelle/modern_tgb_6539968.txt
1789-1802,,GENRE_VIDE,modern_tgb_6540442.tei,,Jacques-Pierre Brissot de Warville (1754-1793),1482,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/GENRE_VIDE/modern_tgb_6540442.txt
1789-1802,Théologie,Théologie,modern_tgb_6547500.tei,,Charles-François Dupuis (1742-1809),413675,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théologie/modern_tgb_6547500.txt
1789-1802,not_known,GENRE_VIDE,modern_tgb_6556487.tei,,Henri Jean-Baptiste de Bousmard (1749-1807),50746,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/GENRE_VIDE/modern_tgb_6556487.txt
1789-1802,,GENRE_VIDE,modern_tgb_6558298.tei,,Charles-Louis Aubry (1746-1817),12530,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/GENRE_VIDE/modern_tgb_6558298.txt
1789-1802,Belles-Lettres,Belles-Lettres,modern_tgb_6560053.tei,,author_12438,19020,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Belles-Lettres/modern_tgb_6560053.txt
1789-1802,Jurisprudence,Jurisprudence,modern_tgb_6566545.tei,,author_12127,21611,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Jurisprudence/modern_tgb_6566545.txt
1789-1802,,GENRE_VIDE,modern_tgb_6574667.tei,,Jacques Cambry (1749-1807),11576,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/GENRE_VIDE/modern_tgb_6574667.txt
1789-1802,Jurisprudence,Jurisprudence,modern_tgb_6576609.tei,,author_12490,61892,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Jurisprudence/modern_tgb_6576609.txt
1789-1802,Opéra,Théâtre,modern_theatre18_clean_anonyme_sauvagescivilises_clean.tei,,author_03310,3405,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_anonyme_sauvagescivilises_clean.txt
1789-1802,Comédie,Théâtre,modern_theatre18_clean_archambault_hurlubrelu_clean.tei,,Dorvigny (1742-1812),8436,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_archambault_hurlubrelu_clean.txt
1789-1802,Théâtre,Théâtre,modern_theatre18_clean_archambault_jocrissechange_clean.tei,,Dorvigny (1742-1812),8922,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_archambault_jocrissechange_clean.txt
1789-1802,Théâtre,Théâtre,modern_theatre18_clean_arnault_horatiuscocles_clean.tei,,Antoine Vincent Arnault (1766-1834),2097,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_arnault_horatiuscocles_clean.txt
1789-1802,Théâtre,Théâtre,modern_theatre18_clean_barreredetdesfontaines_marigedescarron_clean.tei,,Nicolas Mary (1610?-1652),7911,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_barreredetdesfontaines_marigedescarron_clean.txt
1789-1802,Théâtre,Théâtre,modern_theatre18_clean_beaumarchais_autretartuffe_clean.tei,,Pierre-Augustin Caron de Beaumarchais (1732-1799),18063,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_beaumarchais_autretartuffe_clean.txt
1789-1802,Théâtre,Théâtre,modern_theatre18_clean_bergasse_journeedesdupes_clean.tei,,Isaac de Benserade (1613-1691),8385,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_bergasse_journeedesdupes_clean.txt
1789-1802,Théâtre,Théâtre,modern_theatre18_clean_billardondesauvigny_vashington_clean.tei,,Edme-Louis Billardon de Sauvigny (1736?-1812),10974,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_billardondesauvigny_vashington_clean.txt
1789-1802,Vaudeville,Théâtre,modern_theatre18_clean_bizet-simonot_gillestoutseul_clean.tei,,Bizet (17..-1842),4281,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_bizet-simonot_gillestoutseul_clean.txt
1789-1802,Comédie,Théâtre,modern_theatre18_clean_bizet_boites_clean.tei,,Bizet (17..-1842),3610,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_bizet_boites_clean.txt
1789-1802,Théâtre,Théâtre,modern_theatre18_clean_bohaire_jesuschrist_clean.tei,,N. de Bohaire-Dutheil (1755?-1825),12560,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_bohaire_jesuschrist_clean.txt
1789-1802,Théâtre,Théâtre,modern_theatre18_clean_bouilly_descartes_clean.tei,,Jean-Nicolas Bouilly (1763-1842),8587,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_bouilly_descartes_clean.txt
1789-1802,Théâtre,Théâtre,modern_theatre18_clean_cadet-gassicourt_souperdemoliere_clean.tei,,Charles-Louis Cadet de Gassicourt (1769-1821),7264,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_cadet-gassicourt_souperdemoliere_clean.txt
1789-1802,Comédie,Théâtre,modern_theatre18_clean_carbondeflins_maridirecteur_clean.tei,,Claude-Marie-Louis-Emmanuel Carbon de Flins Des Oliviers (1757-1806),4554,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_carbondeflins_maridirecteur_clean.txt
1789-1802,Théâtre,Théâtre,modern_theatre18_clean_carbondeflins_reveilepimenide_clean.tei,,Claude-Marie-Louis-Emmanuel Carbon de Flins Des Oliviers (1757-1806),6377,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_carbondeflins_reveilepimenide_clean.txt
1789-1802,Théâtre,Théâtre,modern_theatre18_clean_carriere-doisin_journeedetitus_clean.tei,,A. Carrière-Doisin (17..-17..),3965,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_carriere-doisin_journeedetitus_clean.txt
1789-1802,Comédie,Théâtre,modern_theatre18_clean_chazetdupaty_arlequinjournaliste_clean.tei,,René de Chazet (1774-1844),6414,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_chazetdupaty_arlequinjournaliste_clean.txt
1789-1802,Théâtre,Théâtre,modern_theatre18_clean_chazetgassicourt_finot_clean.tei,,René de Chazet (1774-1844),4154,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_chazetgassicourt_finot_clean.txt
1789-1802,Théâtre,Théâtre,modern_theatre18_clean_chenier_charlesix_clean.tei,,Marie-Joseph de Chénier (1764-1811),20379,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_chenier_charlesix_clean.txt
1789-1802,Comédie,Théâtre,modern_theatre18_clean_cheron_hommeabonnesfortunes_clean.tei,,Louis-Claude Chéron de La Bruyère (1758-1807),17129,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_cheron_hommeabonnesfortunes_clean.txt
1789-1802,Comédie,Théâtre,modern_theatre18_clean_coupigny_arlequinjaloux_clean.tei,,André-François de Coupigny (1766-1833),3893,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_coupigny_arlequinjaloux_clean.txt
1789-1802,Théâtre,Théâtre,modern_theatre18_clean_coupignybarrepiisdesfontaines_hommageracine_clean.tei,,André-François de Coupigny (1766-1833),4093,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_coupignybarrepiisdesfontaines_hommageracine_clean.txt
1789-1802,Théâtre,Théâtre,modern_theatre18_clean_dugazon_modere_clean.tei,,Dugazon (1746-1809),5444,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_dugazon_modere_clean.txt
1789-1802,Comédie,Théâtre,modern_theatre18_clean_dumaniant_henrietperrine_clean.tei,,Dumaniant (1752-1828),6264,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_dumaniant_henrietperrine_clean.txt
1789-1802,Comédie,Théâtre,modern_theatre18_clean_dumaniant_jodelet_clean.tei,,Dumaniant (1752-1828),6289,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_dumaniant_jodelet_clean.txt
1789-1802,Comédie,Théâtre,modern_theatre18_clean_dupaty-luce-salverte_bievre_clean.tei,,Pierre Corneille (1606-1684),5924,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_dupaty-luce-salverte_bievre_clean.txt
1789-1802,Théâtre,Théâtre,modern_theatre18_clean_dupaty_arlequintoutseul_clean.tei,,Emmanuel Dupaty (1775-1851),4451,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_dupaty_arlequintoutseul_clean.txt
1789-1802,Théâtre,Théâtre,modern_theatre18_clean_fabredeglantine_philintedemoliere_clean.tei,,Philippe-François-Nazaire Fabre d'Églantine (1750-1794),15668,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_fabredeglantine_philintedemoliere_clean.txt
1789-1802,,GENRE_VIDE,modern_theatre18_clean_fww_charriere_emigre_clean.tei,,Isabelle de Charrière (1740-1805),7475,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/GENRE_VIDE/modern_theatre18_clean_fww_charriere_emigre_clean.txt
1789-1802,,GENRE_VIDE,modern_theatre18_clean_fww_charriere_inconsol_clean.tei,,Isabelle de Charrière (1740-1805),6717,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/GENRE_VIDE/modern_theatre18_clean_fww_charriere_inconsol_clean.txt
1789-1802,,GENRE_VIDE,modern_theatre18_clean_fww_charriere_liberte_clean.tei,,Isabelle de Charrière (1740-1805),12190,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/GENRE_VIDE/modern_theatre18_clean_fww_charriere_liberte_clean.txt
1789-1802,Comédie,Théâtre,modern_theatre18_clean_gosse_auteurdanssonmenage_clean.tei,,Étienne Gosse (1773-1834),5020,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_gosse_auteurdanssonmenage_clean.txt
1789-1802,Théâtre,Théâtre,modern_theatre18_clean_gouges_exclavagedesnoirs_clean.tei,,Olympe de Gouges (1748-1793),11466,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_gouges_exclavagedesnoirs_clean.txt
1789-1802,Comédie,Théâtre,modern_theatre18_clean_hoffman_original_clean.tei,,François-Benoît Hoffman (1760-1828),4661,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_hoffman_original_clean.txt
1789-1802,Théâtre,Théâtre,modern_theatre18_clean_jacquelinphilidor_pradon_clean.tei,,Jacques-André Jacquelin (1776-1827),4566,/data/corpora/mdejurquet/new_ahead_of_their_time/corpus_detailled/by_period_macrogenre_oeuvre/1789-1802/Théâtre/modern_theatre18_clean_jacquelinphilidor_pradon_clean.txt
