word,period1,period2,occ1,occ2,degree,score_word2vec,score_camembert,score_dalembert
sacrée,1720-1730,1740-1750,218,280,5696,0.9692,0.0218,0.1539
passage,1740-1750,1770-1780,1925,5267,5714,0.9688,0.495,0.3255
publique,1730-1740,1740-1750,2241,1996,5710,0.9687,0.2601,0.1441
nant,1700-1710,1770-1780,329,1070,5685,0.9686,0.5115,0.7311
privé,1720-1730,1760-1770,513,1487,5705,0.9685,0.4087,0.4036
déja,1700-1710,1740-1750,2965,7524,5700,0.9678,0.4822,0.4922
sou,1710-1720,1740-1750,269,438,5696,0.9678,0.0326,0.2963
reux,1730-1740,1780-1789,397,1680,5677,0.9675,0.291,0.7307
réussit,1740-1750,1780-1789,199,741,5698,0.9674,0.2869,0.1983
transport,1700-1710,1789-1802,616,3635,5708,0.9671,0.3191,0.6667
semblable,1730-1740,1740-1750,1881,2175,5713,0.9668,0.1177,0.162
republique,1710-1720,1789-1802,451,578,5668,0.9666,0.8207,0.9353
principalement,1710-1720,1740-1750,1167,1378,5709,0.9665,0.1529,0.4863
ordinaire,1710-1720,1730-1740,2768,3983,5717,0.9654,0.0913,0.0489
scandale,1700-1710,1750-1760,171,334,5663,0.965,0.0767,0.0491
présence,1720-1730,1750-1760,1276,2137,5714,0.9645,0.3606,0.3883
deuil,1770-1780,1789-1802,930,1011,5687,0.9644,0.0387,0.0724
tres,1740-1750,1770-1780,3781,5367,5704,0.9642,0.1883,0.3367
voy,1700-1710,1740-1750,428,3524,5689,0.964,0.9951,1.0
mad,1730-1740,1740-1750,153,601,5660,0.9638,0.3922,0.929
liens,1730-1740,1789-1802,866,2533,5707,0.9636,0.4351,0.1932
représentation,1780-1789,1789-1802,2180,2253,5700,0.9634,0.7678,0.6837
prochaine,1740-1750,1770-1780,496,1302,5697,0.9631,0.066,0.0845
conf,1700-1710,1789-1802,154,1371,5671,0.963,0.175,0.8675
commun,1730-1740,1740-1750,4080,3815,5717,0.9629,0.2187,0.484
prêts,1750-1760,1789-1802,1156,1743,5698,0.9625,0.923,0.7503
rigoureux,1770-1780,1789-1802,959,945,5686,0.9625,0.0524,0.0123
universel,1750-1760,1760-1770,711,1020,5692,0.9623,0.009,0.0084
mémoire,1710-1720,1730-1740,1056,2321,5714,0.9622,0.4008,0.362
confusion,1770-1780,1780-1789,1631,1812,5705,0.9611,0.0794,0.0004
renommée,1710-1720,1750-1760,174,448,5696,0.961,0.0748,0.1909
bref,1700-1710,1780-1789,230,737,5668,0.9605,0.899,0.9859
exposé,1740-1750,1770-1780,636,2063,5709,0.9603,0.1207,0.2542
mâle,1720-1730,1780-1789,186,1309,5685,0.9602,0.6045,0.3467
nouvelles,1700-1710,1730-1740,2170,3995,5717,0.9593,0.5031,0.643
nullité,1710-1720,1789-1802,427,908,5674,0.9586,0.9783,0.9747
gent,1730-1740,1789-1802,654,1073,5687,0.9584,0.135,0.0286
more,1740-1750,1789-1802,581,1158,5707,0.9583,0.9937,0.9755
def,1700-1710,1730-1740,1393,647,5685,0.9582,0.9294,0.9945
pré,1700-1710,1780-1789,745,8233,5708,0.9581,0.1322,0.2657
mlle,1750-1760,1770-1780,1946,1791,5651,0.9575,0.5911,0.9393
sain,1750-1760,1780-1789,412,1524,5691,0.9572,0.0321,0.1884
faculté,1720-1730,1740-1750,667,1335,5708,0.9572,0.9537,0.8867
cadix,1710-1720,1730-1740,174,131,5644,0.9569,0.3231,0.7179
fran,1740-1750,1789-1802,1353,2706,5685,0.9567,0.8009,0.8588
vain,1730-1740,1770-1780,2281,4637,5712,0.9566,0.0981,0.3769
quelqu,1720-1730,1730-1740,202,143,5716,0.9565,0.3237,0.1941
reur,1700-1710,1730-1740,139,531,5672,0.9565,0.3469,0.7015
pren,1700-1710,1740-1750,309,674,5681,0.9562,0.5706,0.609
perdre,1710-1720,1750-1760,2216,4393,5715,0.9558,0.2652,0.1492
sortifier,1780-1789,1789-1802,1063,712,5684,0.9558,0.0838,0.6137
der,1710-1720,1730-1740,843,2026,5714,0.9556,0.1249,0.1375
éloignée,1750-1760,1780-1789,726,1565,5701,0.9555,0.1969,0.3419
nou,1720-1730,1780-1789,667,3386,5698,0.9549,0.38,0.5133
aus,1710-1720,1789-1802,346,587,5674,0.9546,0.6001,0.8801
égards,1710-1720,1750-1760,340,1279,5707,0.9544,0.4599,0.2963
nient,1720-1730,1789-1802,158,797,5673,0.9543,0.3388,0.7832
tran,1710-1720,1789-1802,216,974,5673,0.954,0.5225,0.3995
don,1700-1710,1770-1780,10241,6146,5717,0.954,0.9383,0.99
diligence,1710-1720,1780-1789,783,2142,5693,0.9539,0.6892,0.6772
vôtre,1710-1720,1740-1750,5773,4440,5703,0.9537,0.9214,0.9417
taire,1770-1780,1789-1802,2803,3114,5707,0.9533,0.0008,0.0005
tois,1710-1720,1740-1750,219,655,5664,0.9532,0.7796,0.9061
fier,1700-1710,1720-1730,672,730,5705,0.953,0.008,0.039
fauve,1720-1730,1760-1770,2103,525,5680,0.9527,0.9917,0.9966
pre,1730-1740,1770-1780,2171,4764,5714,0.9525,0.0051,0.3732
coutume,1700-1710,1710-1720,1172,1766,5709,0.9517,0.5108,0.3926
conséquent,1700-1710,1789-1802,464,4791,5711,0.9515,0.8869,0.8572
enfuit,1710-1720,1789-1802,176,134,5700,0.9512,0.5436,0.9116
propres,1700-1710,1710-1720,2521,2734,5717,0.9511,0.3943,0.6585
rence,1730-1740,1770-1780,308,827,5676,0.9509,0.4708,0.8374
retraite,1740-1750,1789-1802,1700,10075,5701,0.9505,0.9755,0.9566
maturité,1700-1710,1730-1740,189,152,5682,0.9502,0.9695,0.8401
couvent,1700-1710,1720-1730,218,976,5698,0.9497,0.9804,0.8392
séance,1700-1710,1710-1720,327,532,5671,0.9489,0.7268,0.936
favorable,1730-1740,1760-1770,1754,2990,5716,0.9488,0.6275,0.1832
maître,1700-1710,1730-1740,3414,8102,5715,0.9487,0.2359,0.3581
porté,1710-1720,1720-1730,1786,1822,5716,0.9486,0.2736,0.2992
excellence,1710-1720,1770-1780,319,728,5707,0.9484,0.4531,0.6101
beau,1700-1710,1750-1760,3316,9354,5715,0.9482,0.0716,0.1234
anglais,1710-1720,1730-1740,522,405,5681,0.9479,0.9658,0.8483
olivier,1700-1710,1789-1802,69,1642,5684,0.9478,0.8011,0.8853
morte,1700-1710,1740-1750,489,857,5701,0.9477,0.0719,0.1119
arme,1720-1730,1730-1740,344,221,5693,0.9472,0.5439,0.5713
ser,1710-1720,1789-1802,317,2745,5695,0.9471,0.2897,0.5546
ferme,1720-1730,1730-1740,1909,2425,5717,0.947,0.0409,0.0173
monsieur,1720-1730,1740-1750,4909,17674,5712,0.9468,0.2072,0.4255
mesure,1700-1710,1720-1730,856,1055,5716,0.9467,0.7628,0.6818
conti,1700-1710,1789-1802,376,1022,5691,0.9463,0.8397,0.9938
dés,1700-1710,1770-1780,2126,2155,5706,0.9462,0.9129,0.9827
incertain,1730-1740,1760-1770,398,632,5703,0.9461,0.1564,0.2937
chemins,1720-1730,1740-1750,2722,1687,5698,0.9456,0.5926,0.7371
quittant,1710-1720,1730-1740,143,309,5687,0.9452,0.639,0.1083
xiv,1730-1740,1750-1760,2978,3746,5717,0.9451,0.903,0.9198
portée,1740-1750,1750-1760,1962,2550,5713,0.9449,0.7027,0.7337
créé,1750-1760,1760-1770,687,1073,5690,0.9446,0.0173,0.0808
conclusion,1710-1720,1789-1802,379,922,5694,0.9445,0.3218,0.3074
raisonner,1740-1750,1750-1760,371,572,5689,0.9445,0.5875,0.0464
dem,1700-1710,1780-1789,753,1462,5690,0.9442,0.7326,0.9657
actes,1750-1760,1770-1780,1212,2450,5707,0.9439,0.6316,0.5653
composition,1710-1720,1740-1750,518,734,5709,0.9435,0.478,0.2873
trait,1730-1740,1740-1750,1285,1171,5711,0.9429,0.0674,0.0292
faute,1700-1710,1720-1730,1828,2539,5715,0.9428,0.1299,0.1845
effets,1710-1720,1760-1770,1645,9022,5719,0.9428,0.1362,0.4
objet,1710-1720,1740-1750,1227,2616,5717,0.9425,0.1221,0.0596
partager,1760-1770,1789-1802,1730,2459,5706,0.9424,0.0194,0.0144
pro,1730-1740,1789-1802,8334,15669,5716,0.9423,0.5831,0.9516
mêler,1760-1770,1780-1789,1141,1473,5697,0.9416,0.6336,0.1987
minutes,1710-1720,1720-1730,266,429,5696,0.9414,0.7133,0.8678
assemblé,1710-1720,1770-1780,109,426,5677,0.9414,0.1045,0.3778
dangereux,1750-1760,1770-1780,2003,4317,5706,0.9411,0.1273,0.0628
con,1720-1730,1789-1802,8635,28808,5717,0.9409,0.2227,0.5827
parfait,1710-1720,1750-1760,772,2002,5707,0.9407,0.0586,0.0777
naturels,1760-1770,1780-1789,1596,2324,5702,0.9406,0.332,0.3271
retenue,1740-1750,1789-1802,388,4443,5696,0.9401,0.976,0.9582
dant,1710-1720,1740-1750,582,1422,5701,0.94,0.2774,0.6859
levant,1750-1760,1760-1770,1531,2292,5701,0.9396,0.0291,0.0969
territoire,1710-1720,1789-1802,447,4519,5687,0.9394,0.7954,0.6131
douteux,1700-1710,1720-1730,90,172,5693,0.9391,0.4528,0.5162
plier,1770-1780,1789-1802,871,612,5676,0.939,0.1026,0.0735
conseillers,1710-1720,1730-1740,1551,982,5685,0.9387,0.5184,0.5023
cle,1710-1720,1789-1802,877,2159,5692,0.9382,0.5815,0.961
revient,1700-1710,1730-1740,773,1804,5713,0.938,0.9395,0.9
débris,1710-1720,1789-1802,128,1455,5696,0.9376,0.4894,0.6304
trésor,1730-1740,1780-1789,301,2609,5690,0.9369,0.7542,0.8159
ima,1710-1720,1780-1789,122,718,5672,0.9365,0.2,0.7158
propreté,1710-1720,1780-1789,169,833,5681,0.9363,0.4824,0.1994
tendu,1750-1760,1780-1789,331,821,5688,0.9362,0.024,0.0066
prête,1780-1789,1789-1802,2875,2065,5711,0.9361,0.3741,0.077
genre,1770-1780,1789-1802,13868,13263,5717,0.9358,0.3699,0.4379
fonde,1700-1710,1740-1750,217,616,5697,0.9357,0.015,0.0107
plainte,1730-1740,1740-1750,373,485,5696,0.9353,0.0797,0.0258
devenu,1750-1760,1760-1770,1730,2202,5712,0.9352,0.0529,0.1594
vuide,1710-1720,1789-1802,435,773,5700,0.9351,0.1624,0.3141
traces,1750-1760,1770-1780,729,1582,5707,0.9348,0.2868,0.3559
por,1720-1730,1780-1789,1664,2812,5698,0.9347,0.673,0.802
voiture,1710-1720,1789-1802,519,3077,5687,0.9336,0.9654,0.9578
ban,1700-1710,1710-1720,271,443,5675,0.9334,0.1928,0.424
hôtel,1750-1760,1780-1789,587,1246,5704,0.9333,0.139,0.6046
cer,1700-1710,1760-1770,674,2251,5706,0.9331,0.222,0.2236
abandon,1710-1720,1730-1740,165,110,5688,0.933,0.2661,0.2876
surplus,1750-1760,1780-1789,1214,3202,5693,0.9329,0.3519,0.5594
militaires,1770-1780,1789-1802,2396,4206,5688,0.9326,0.4282,0.1158
futur,1700-1710,1740-1750,87,209,5676,0.9326,0.1409,0.2773
troi,1760-1770,1789-1802,441,707,5672,0.9322,0.4067,0.7508
communication,1710-1720,1789-1802,364,2172,5709,0.9321,0.543,0.3476
traire,1710-1720,1789-1802,270,984,5682,0.9319,0.2895,0.7922
fatigue,1710-1720,1730-1740,205,361,5691,0.9312,0.5144,0.1354
publiques,1720-1730,1789-1802,1080,5873,5711,0.9309,0.9195,0.6699
parlant,1750-1760,1789-1802,1659,2734,5714,0.9301,0.2914,0.4986
marque,1700-1710,1789-1802,1585,2973,5714,0.9295,0.2062,0.4089
contenance,1760-1770,1770-1780,415,413,5686,0.9294,0.0296,0.1485
maîtres,1720-1730,1730-1740,2062,4760,5717,0.9293,0.084,0.2732
salomon,1740-1750,1789-1802,343,879,5670,0.929,0.4368,0.6942
idem,1700-1710,1720-1730,1474,935,5691,0.9289,0.6559,0.9194
tit,1720-1730,1730-1740,679,2370,5695,0.9285,0.329,0.9273
santé,1710-1720,1760-1770,1182,1634,5711,0.9283,0.3296,0.6386
indes,1730-1740,1740-1750,3409,4364,5699,0.9279,0.9096,0.826
vigoureux,1740-1750,1770-1780,211,1031,5692,0.9276,0.0656,0.0158
van,1700-1710,1750-1760,828,494,5705,0.9275,0.9627,0.957
assurément,1730-1740,1760-1770,627,1108,5691,0.9269,0.036,0.5454
conscience,1710-1720,1789-1802,816,3047,5704,0.9269,0.4333,0.6724
rencontre,1730-1740,1740-1750,1225,2071,5709,0.9265,0.1945,0.3536
ale,1710-1720,1730-1740,264,306,5680,0.9259,0.0999,0.8582
considération,1710-1720,1789-1802,647,12247,5702,0.9257,0.9994,0.9973
gou,1720-1730,1789-1802,506,2543,5683,0.9248,0.202,0.4762
chaire,1720-1730,1750-1760,235,398,5676,0.9246,0.5168,0.4603
naturellement,1700-1710,1789-1802,880,3209,5713,0.9245,0.2758,0.3216
teurs,1750-1760,1770-1780,965,1686,5687,0.9245,0.1379,0.7926
pag,1710-1720,1730-1740,2083,6359,5706,0.9244,0.4713,0.6786
lord,1720-1730,1789-1802,394,3864,5686,0.9241,0.9158,0.8787
combien,1700-1710,1720-1730,3404,3737,5719,0.9239,0.1394,0.4031
lis,1720-1730,1740-1750,1574,2564,5711,0.9238,0.1974,0.9029
rapports,1710-1720,1730-1740,487,611,5706,0.9236,0.247,0.2238
div,1730-1740,1750-1760,67,364,5645,0.9234,0.4181,0.8579
poir,1700-1710,1740-1750,627,411,5663,0.9233,0.8443,0.9495
cannes,1700-1710,1720-1730,262,692,5667,0.923,0.8969,0.9865
ecclésiastique,1730-1740,1750-1760,161,523,5649,0.9228,0.6514,0.5363
opéra,1720-1730,1780-1789,124,1693,5694,0.9224,0.5072,0.7376
rance,1710-1720,1789-1802,202,1022,5683,0.9223,0.4129,0.7887
voyez,1740-1750,1750-1760,5017,10116,5717,0.9222,0.0314,0.1926
borne,1710-1720,1750-1760,609,747,5706,0.9218,0.9893,0.9927
naturelle,1720-1730,1730-1740,1467,2188,5718,0.9211,0.1826,0.2081
étrangers,1710-1720,1780-1789,887,7613,5713,0.921,0.4295,0.4737
maurice,1730-1740,1789-1802,678,859,5653,0.9203,0.5344,0.7967
chaînes,1740-1750,1760-1770,549,808,5686,0.92,0.0881,0.0918
lest,1750-1760,1760-1770,182,793,5702,0.9198,0.9091,0.8657
mons,1730-1740,1780-1789,457,535,5677,0.9188,0.2829,0.5366
sac,1710-1720,1760-1770,245,767,5680,0.9188,0.5521,0.8244
commis,1780-1789,1789-1802,5860,6562,5711,0.9184,0.0331,0.0548
personnages,1720-1730,1730-1740,356,572,5709,0.9178,0.1328,0.4516
cha,1710-1720,1780-1789,1083,3474,5700,0.9173,0.0425,0.4922
per,1700-1710,1780-1789,7765,11446,5717,0.9171,0.9221,0.9924
conclut,1740-1750,1780-1789,624,928,5685,0.9167,0.089,0.1517
pont,1710-1720,1720-1730,1819,3317,5708,0.9164,0.5121,0.3276
foible,1700-1710,1789-1802,741,4010,5708,0.9159,0.4398,0.1692
traitement,1710-1720,1789-1802,186,2835,5691,0.9157,0.7344,0.8597
paris,1710-1720,1720-1730,22010,29522,5723,0.9155,0.8864,0.8637
monté,1730-1740,1760-1770,535,926,5697,0.9153,0.4141,0.4328
cul,1700-1710,1770-1780,273,1273,5686,0.9146,0.1447,0.8789
degré,1710-1720,1770-1780,733,6510,5712,0.9143,0.8949,0.838
décret,1710-1720,1740-1750,111,491,5688,0.9139,0.3884,0.1967
time,1700-1710,1780-1789,428,702,5658,0.9138,0.9931,0.9863
compris,1720-1730,1770-1780,1452,3067,5714,0.9136,0.1634,0.4201
train,1700-1710,1750-1760,314,666,5701,0.9133,0.2701,0.3291
appartient,1720-1730,1740-1750,1066,1629,5715,0.913,0.2653,0.6371
sacrifice,1720-1730,1789-1802,642,2920,5709,0.9128,0.7528,0.764
rentre,1700-1710,1710-1720,88,181,5690,0.9126,0.0466,0.3157
silence,1710-1720,1720-1730,1111,882,5712,0.9124,0.0344,0.1103
paf,1700-1710,1730-1740,414,702,5692,0.9123,0.3866,0.8999
lille,1700-1710,1780-1789,227,833,5672,0.9121,0.5742,0.8413
lice,1710-1720,1750-1760,282,315,5687,0.9118,0.1663,0.7405
changer,1710-1720,1740-1750,1258,2266,5717,0.9114,0.3339,0.1105
soupçon,1730-1740,1789-1802,635,992,5705,0.9112,0.1407,0.198
pau,1700-1710,1780-1789,214,1150,5691,0.9108,0.4601,0.3278
saisit,1760-1770,1780-1789,1119,1818,5704,0.9105,0.0205,0.0071
vient,1700-1710,1720-1730,8948,5420,5717,0.9103,0.8344,0.9514
tête,1710-1720,1730-1740,4161,7669,5716,0.9102,0.6728,0.6181
saint,1730-1740,1770-1780,6266,18767,5717,0.91,0.471,0.6028
notables,1700-1710,1789-1802,57,1553,5652,0.9097,0.8832,0.9678
établit,1720-1730,1730-1740,561,783,5710,0.9093,0.0902,0.1112
trahison,1740-1750,1750-1760,423,268,5681,0.9092,0.1803,0.1921
fruit,1730-1740,1740-1750,1894,3106,5715,0.9091,0.6416,0.7078
tabac,1780-1789,1789-1802,3030,3493,5672,0.909,0.0585,0.2791
prises,1770-1780,1780-1789,1583,4337,5701,0.9086,0.865,0.926
tra,1710-1720,1750-1760,964,2216,5700,0.9079,0.3761,0.9383
sang,1700-1710,1730-1740,3385,6137,5716,0.9078,0.0993,0.3234
veiller,1710-1720,1789-1802,530,1897,5697,0.9075,0.5676,0.7111
tut,1710-1720,1730-1740,200,567,5681,0.9074,0.3314,0.6073
murmure,1770-1780,1789-1802,686,687,5686,0.9073,0.0097,0.0078
récompense,1730-1740,1760-1770,808,1489,5707,0.9069,0.1648,0.0196
unis,1750-1760,1789-1802,720,5161,5705,0.9069,0.9675,0.9175
pout,1720-1730,1750-1760,324,446,5682,0.9065,0.4306,0.8223
enfer,1710-1720,1730-1740,78,124,5684,0.9057,0.0412,0.1403
pos,1740-1750,1789-1802,641,1339,5689,0.9054,0.3442,0.7387
chan,1710-1720,1789-1802,297,1178,5691,0.9047,0.2697,0.418
men,1710-1720,1770-1780,676,1535,5707,0.9042,0.2318,0.8993
compagnie,1710-1720,1730-1740,3008,6524,5713,0.9041,0.4498,0.7316
citoyen,1750-1760,1789-1802,1879,13003,5708,0.9037,0.5775,0.5349
distribuer,1700-1710,1710-1720,157,262,5675,0.9035,0.2256,0.4048
valeur,1700-1710,1730-1740,3452,5374,5716,0.9034,0.5828,0.6848
million,1720-1730,1730-1740,298,299,5696,0.9033,0.2951,0.5824
recevant,1700-1710,1720-1730,155,153,5686,0.9031,0.0354,0.175
écrit,1710-1720,1750-1760,2397,4889,5716,0.903,0.1137,0.1951
île,1700-1710,1760-1770,395,495,5697,0.903,0.9896,0.992
grandeurs,1760-1770,1780-1789,714,702,5679,0.9027,0.6795,0.3102
oie,1700-1710,1750-1760,320,255,5679,0.9025,0.9181,0.9783
assurer,1710-1720,1770-1780,636,3275,5712,0.9023,0.2127,0.1713
pur,1700-1710,1720-1730,6362,967,5712,0.9019,0.9956,0.9988
commander,1750-1760,1760-1770,784,887,5705,0.9016,0.0066,0.0135
corn,1700-1710,1780-1789,399,940,5696,0.9015,0.0483,0.592
seuls,1700-1710,1740-1750,504,1675,5713,0.9014,0.0518,0.3435
remplir,1740-1750,1760-1770,1528,3977,5715,0.9014,0.0951,0.1813
cesser,1750-1760,1789-1802,588,1879,5685,0.9012,0.4223,0.1569
lais,1730-1740,1789-1802,264,1118,5681,0.9011,0.0998,0.2517
ger,1710-1720,1789-1802,524,2025,5692,0.9009,0.0059,0.1716
principale,1730-1740,1760-1770,934,2004,5713,0.9009,0.4857,0.3755
prompte,1760-1770,1770-1780,961,1208,5693,0.9006,0.5168,0.0509
avenir,1700-1710,1789-1802,138,700,5708,0.9005,0.69,0.8513
usages,1710-1720,1740-1750,667,1972,5703,0.9003,0.5168,0.4283
vrai,1730-1740,1760-1770,7780,14140,5717,0.8998,0.2861,0.3556
louis,1730-1740,1750-1760,5815,9365,5716,0.8994,0.8254,0.1718
bouche,1720-1730,1750-1760,1667,2722,5715,0.8991,0.4372,0.2898
particulier,1740-1750,1789-1802,4803,8754,5717,0.8991,0.1136,0.1578
lion,1700-1710,1789-1802,1494,2535,5710,0.899,0.2446,0.6213
nouveau,1720-1730,1750-1760,3675,6990,5718,0.8989,0.0556,0.0895
dom,1710-1720,1780-1789,551,2003,5687,0.8987,0.322,0.7065
ardente,1720-1730,1780-1789,133,691,5681,0.8984,0.7907,0.6718
avertissement,1710-1720,1789-1802,136,576,5684,0.8979,0.0103,0.254
velles,1730-1740,1780-1789,324,963,5664,0.8971,0.7288,0.8879
démon,1720-1730,1780-1789,162,704,5685,0.897,0.2273,0.2127
ner,1700-1710,1780-1789,715,2565,5696,0.8968,0.3658,0.3999
héritier,1700-1710,1789-1802,211,683,5693,0.8964,0.5168,0.4506
métier,1710-1720,1770-1780,1079,2667,5700,0.8962,0.4854,0.3995
tif,1710-1720,1789-1802,77,602,5665,0.8954,0.9542,0.9799
assurance,1710-1720,1760-1770,133,379,5692,0.8952,0.0625,0.0233
tom,1720-1730,1730-1740,1371,3566,5705,0.8949,0.3078,0.8486
lar,1760-1770,1770-1780,5701,610,5674,0.8948,0.0172,0.0331
trai,1740-1750,1789-1802,651,696,5667,0.8944,0.3734,0.4299
esclaves,1740-1750,1789-1802,2493,5102,5703,0.8935,0.3097,0.1213
talent,1710-1720,1730-1740,420,873,5706,0.893,0.3102,0.1581
président,1700-1710,1710-1720,984,924,5687,0.8929,0.8461,0.8024
augmenté,1710-1720,1780-1789,378,1403,5699,0.8924,0.4536,0.4178
éternel,1710-1720,1740-1750,259,508,5702,0.8919,0.1471,0.1042
concert,1750-1760,1770-1780,885,1652,5708,0.8917,0.1179,0.0575
particuliere,1780-1789,1789-1802,2287,903,5678,0.8916,0.266,0.0315
len,1710-1720,1789-1802,114,712,5668,0.8914,0.212,0.8198
pillage,1700-1710,1780-1789,94,794,5673,0.8914,0.268,0.1181
suite,1730-1740,1740-1750,2051,1723,5718,0.8913,0.1851,0.2432
vre,1700-1710,1770-1780,376,1075,5691,0.8912,0.2692,0.8474
partant,1700-1710,1750-1760,263,487,5695,0.891,0.1615,0.4799
che,1770-1780,1789-1802,3817,4251,5709,0.8907,0.5434,0.947
immenses,1740-1750,1770-1780,295,1298,5670,0.8904,0.4582,0.4443
inconnue,1710-1720,1750-1760,136,536,5695,0.8903,0.0284,0.0877
facilité,1720-1730,1780-1789,870,3904,5707,0.8902,0.5491,0.2908
ancien,1750-1760,1789-1802,2039,6170,5716,0.8899,0.5068,0.7351
niais,1700-1710,1750-1760,315,537,5694,0.8893,0.0438,0.416
journées,1770-1780,1789-1802,827,1320,5683,0.8892,0.5288,0.4111
disant,1700-1710,1710-1720,1245,1169,5711,0.889,0.2523,0.6064
songe,1730-1740,1740-1750,949,757,5702,0.8888,0.0252,0.0037
sir,1730-1740,1750-1760,1288,4259,5710,0.8887,0.8114,0.8061
disposé,1770-1780,1780-1789,984,998,5701,0.8886,0.1623,0.063
sui,1700-1710,1780-1789,235,583,5678,0.8885,0.1658,0.8399
opposée,1710-1720,1789-1802,133,622,5698,0.8879,0.552,0.4235
marbre,1720-1730,1730-1740,883,1399,5705,0.8879,0.7871,0.7682
ambassadeurs,1740-1750,1780-1789,1203,513,5674,0.8874,0.9051,0.4342
avantages,1720-1730,1730-1740,1548,1941,5716,0.8871,0.2107,0.222
précieux,1770-1780,1789-1802,3680,4815,5714,0.8869,0.6047,0.092
monument,1740-1750,1780-1789,352,1779,5702,0.8868,0.1052,0.0783
domaine,1730-1740,1789-1802,930,2595,5696,0.8867,0.2371,0.444
traité,1700-1710,1710-1720,2223,3655,5718,0.8862,0.2867,0.4849
fiance,1710-1720,1789-1802,183,1084,5684,0.8858,0.7354,0.7661
capacité,1750-1760,1780-1789,860,1364,5694,0.8855,0.0859,0.1501
sion,1710-1720,1780-1789,528,2437,5705,0.8849,0.508,0.8175
hardiesse,1710-1720,1740-1750,304,566,5694,0.8848,0.9005,0.3011
telle,1710-1720,1740-1750,3333,5835,5718,0.8847,0.3472,0.4187
apparence,1740-1750,1750-1760,1393,1610,5714,0.8845,0.2329,0.4461
lue,1700-1710,1770-1780,364,1043,5700,0.8844,0.5174,0.8871
retenu,1730-1740,1789-1802,560,957,5699,0.8841,0.1335,0.1145
gen,1700-1710,1740-1750,330,424,5684,0.8836,0.546,0.9714
consiste,1740-1750,1770-1780,785,1608,5699,0.8835,0.6908,0.3348
légère,1710-1720,1720-1730,204,110,5698,0.8833,0.715,0.7528
julie,1710-1720,1750-1760,97,1522,5666,0.8831,0.6498,0.9223
confiant,1710-1720,1730-1740,176,281,5695,0.8829,0.3815,0.8408
tions,1760-1770,1789-1802,3993,6350,5703,0.8829,0.3141,0.8075
una,1710-1720,1789-1802,306,1515,5684,0.8823,0.7958,0.9666
comparer,1710-1720,1789-1802,275,1491,5712,0.8817,0.425,0.4095
livré,1770-1780,1789-1802,1294,1707,5699,0.8815,0.0606,0.1064
vaut,1720-1730,1780-1789,2271,4564,5713,0.8807,0.6497,0.8983
leçon,1770-1780,1789-1802,2033,1450,5702,0.8794,0.0757,0.0165
marine,1730-1740,1740-1750,588,1048,5696,0.8794,0.3105,0.1407
sources,1770-1780,1789-1802,2468,2325,5706,0.879,0.1483,0.0888
échapper,1760-1770,1789-1802,881,1839,5707,0.8789,0.241,0.2835
nobles,1710-1720,1730-1740,626,1231,5709,0.8788,0.269,0.1661
oeuvres,1720-1730,1750-1760,692,1291,5698,0.8787,0.5574,0.5393
gagne,1700-1710,1720-1730,346,419,5692,0.8786,0.1204,0.3662
ven,1720-1730,1770-1780,569,973,5683,0.8783,0.0165,0.2522
formes,1710-1720,1720-1730,572,687,5711,0.8783,0.028,0.3106
val,1740-1750,1750-1760,474,4430,5685,0.8782,0.9054,0.997
affranchis,1700-1710,1789-1802,453,637,5654,0.8776,0.9118,0.9653
rétabli,1750-1760,1770-1780,417,730,5695,0.8774,0.0274,0.0087
poursuite,1740-1750,1750-1760,302,337,5688,0.8772,0.1717,0.4317
qne,1730-1740,1789-1802,154,1188,5683,0.8769,0.7878,0.8885
paisible,1700-1710,1740-1750,128,325,5690,0.8769,0.0654,0.0174
critique,1750-1760,1789-1802,2062,2107,5712,0.8766,0.1832,0.0969
lib,1700-1710,1750-1760,2321,2094,5702,0.8765,0.3585,0.8938
troubler,1710-1720,1720-1730,791,366,5698,0.8764,0.8133,0.7115
italien,1750-1760,1789-1802,981,1067,5692,0.8761,0.2681,0.5532
saisons,1710-1720,1789-1802,1235,1042,5696,0.8759,0.9902,0.9918
hommage,1700-1710,1720-1730,288,347,5700,0.8755,0.4948,0.7841
made,1710-1720,1760-1770,201,497,5632,0.8751,0.5708,0.8652
navigation,1730-1740,1740-1750,696,1795,5692,0.8741,0.5722,0.3237
réception,1720-1730,1760-1770,160,854,5682,0.8737,0.5275,0.5873
pousser,1710-1720,1740-1750,477,746,5696,0.8735,0.4062,0.2156
plume,1730-1740,1789-1802,489,1909,5702,0.8734,0.2043,0.1448
monts,1750-1760,1760-1770,520,438,5680,0.8734,0.5031,0.4431
pan,1740-1750,1789-1802,588,906,5698,0.8731,0.2467,0.9054
mouvoir,1710-1720,1730-1740,158,233,5680,0.8729,0.5762,0.3506
salle,1760-1770,1770-1780,1014,1349,5697,0.8727,0.0642,0.0756
noblesse,1750-1760,1789-1802,3528,7377,5710,0.8726,0.6347,0.3903
nois,1710-1720,1730-1740,188,270,5667,0.8724,0.4266,0.9048
los,1730-1740,1760-1770,259,1323,5675,0.8723,0.9616,0.7702
gard,1710-1720,1740-1750,242,310,5672,0.8719,0.4576,0.7547
rel,1720-1730,1789-1802,221,1449,5672,0.8717,0.2354,0.6754
préparé,1720-1730,1760-1770,300,945,5697,0.8717,0.0985,0.188
