word,period1,period2,occ1,occ2,degree,score_word2vec,score_camembert,score_dalembert
suédois,1710-1720,1720-1730,75,396,,0.9477,0.8204,
caufe,1730-1740,1789-1802,518,73,,0.9476,,
denys,1700-1710,1730-1740,67,831,,0.9475,0.8217,
vid,1720-1730,1750-1760,159,149,,0.9474,0.8609,
felle,1710-1720,1750-1760,115,267,,0.9474,0.8396,
acheve,1730-1740,1789-1802,120,119,,0.9473,0.7956,
d'exercice,1710-1720,1740-1750,92,98,,0.947,,
ruption,1720-1730,1789-1802,140,348,,0.9469,0.518,
butin,1730-1740,1789-1802,740,395,,0.9467,0.4577,
ajoutant,1710-1720,1730-1740,94,379,,0.9466,0.2935,
chargez,1720-1730,1750-1760,726,77,,0.9465,,
nime,1720-1730,1789-1802,70,333,,0.9464,0.1449,
tail,1740-1750,1789-1802,153,561,,0.9463,,
proposez,1710-1720,1720-1730,102,117,,0.946,,
nommez,1720-1730,1770-1780,742,230,,0.9458,,
l'affection,1700-1710,1789-1802,108,366,,0.9457,,
populo,1730-1740,1760-1770,316,229,,0.9456,0.9525,
écrivant,1710-1720,1740-1750,84,149,,0.9455,0.1187,
bertrand,1700-1710,1780-1789,123,1424,,0.9454,,
croyable,1710-1720,1789-1802,93,208,,0.9453,0.9584,
défendue,1710-1720,1770-1780,134,559,,0.9452,0.821,
compa,1700-1710,1789-1802,129,525,,0.945,0.0592,
penible,1730-1740,1780-1789,51,111,,0.9449,,
voeu,1720-1730,1789-1802,155,3203,,0.9448,0.9653,
souveraines,1710-1720,1789-1802,120,457,,0.9447,,
distribué,1750-1760,1770-1780,193,390,,0.9444,0.0389,
new,1730-1740,1789-1802,82,1515,,0.9443,0.9747,
eul,1710-1720,1750-1760,62,107,,0.9442,0.1499,
d'in,1700-1710,1730-1740,195,323,,0.944,,
acquerir,1780-1789,1789-1802,160,63,,0.9438,,
d'apporter,1710-1720,1720-1730,172,118,,0.9438,,
fail,1710-1720,1730-1740,50,58,,0.9437,0.5947,
coutre,1730-1740,1740-1750,64,123,,0.9436,0.2132,
préfence,1700-1710,1710-1720,68,62,,0.9435,0.9224,
recommander,1740-1750,1780-1789,208,507,,0.9434,0.0382,
n'importe,1770-1780,1789-1802,651,701,,0.9433,,
reserve,1730-1740,1789-1802,353,131,,0.9432,,
taxé,1760-1770,1770-1780,1001,227,,0.9431,,
nemours,1730-1740,1740-1750,197,282,,0.9431,0.9814,
rme,1710-1720,1740-1750,51,106,,0.9427,0.1892,
enter,1700-1710,1710-1720,533,86,,0.9426,,
l'agrément,1710-1720,1789-1802,177,411,,0.9424,,
chapelain,1700-1710,1720-1730,52,374,,0.9421,0.9947,
lay,1730-1740,1780-1789,127,213,,0.9421,,
pluton,1700-1710,1740-1750,448,191,,0.942,0.3774,
puy,1710-1720,1740-1750,177,119,,0.9419,0.8013,
queflion,1700-1710,1750-1760,59,211,,0.9418,0.5253,
d'emprunter,1710-1720,1789-1802,156,293,,0.9417,,
manquant,1720-1730,1730-1740,126,457,,0.9417,0.9205,
tique,1700-1710,1789-1802,151,1237,,0.9415,0.4886,
dona,1700-1710,1720-1730,190,113,,0.9413,,
coq,1720-1730,1730-1740,212,321,,0.9412,0.8018,
réguliers,1720-1730,1730-1740,238,113,,0.941,0.4734,
jourd'hui,1700-1710,1789-1802,154,463,,0.941,,
paré,1720-1730,1789-1802,95,353,,0.9408,0.5338,
l'en,1720-1730,1760-1770,1100,2793,,0.9407,,
pof,1700-1710,1780-1789,188,773,,0.9405,0.8847,
tez,1700-1710,1770-1780,319,426,,0.9404,0.7337,
fumer,1710-1720,1730-1740,110,72,,0.9403,,
fice,1700-1710,1780-1789,103,367,,0.9403,0.6851,
railler,1750-1760,1760-1770,81,82,,0.9402,,
veilles,1760-1770,1770-1780,331,537,,0.94,0.0088,
érant,1700-1710,1789-1802,101,90,,0.9399,,
jugeant,1710-1720,1789-1802,247,328,,0.9398,0.8753,
vantage,1700-1710,1789-1802,74,183,,0.9397,0.1043,
deli,1710-1720,1760-1770,89,127,,0.9396,0.0248,
paroîtra,1710-1720,1770-1780,75,675,,0.9396,0.7117,
souverainement,1770-1780,1789-1802,336,305,,0.9393,0.5935,
bailly,1720-1730,1780-1789,353,433,,0.9393,0.907,
carlos,1710-1720,1720-1730,109,61,,0.9392,,
mérites,1730-1740,1770-1780,105,243,,0.9389,0.4512,
détour,1700-1710,1750-1760,95,258,,0.9389,0.0124,
multiplié,1730-1740,1760-1770,110,561,,0.9388,,
fanté,1710-1720,1730-1740,98,222,,0.9386,0.3048,
emprunte,1720-1730,1730-1740,61,104,,0.9386,0.1105,
mage,1710-1720,1780-1789,99,531,,0.9385,0.3392,
manifestement,1720-1730,1789-1802,255,187,,0.9384,,
aver,1700-1710,1740-1750,434,181,,0.9382,,
sentier,1740-1750,1760-1770,125,216,,0.9381,0.1649,
odeurs,1710-1720,1770-1780,114,293,,0.9379,,
pra,1700-1710,1780-1789,303,629,,0.9379,0.6562,
commen,1710-1720,1770-1780,78,381,,0.9378,0.1626,
act,1730-1740,1789-1802,297,331,,0.9377,0.5806,
forn,1720-1730,1760-1770,80,151,,0.9375,0.3388,
majeure,1750-1760,1789-1802,338,1079,,0.9375,0.9984,
censeurs,1720-1730,1730-1740,74,61,,0.9374,0.6357,
avancez,1720-1730,1789-1802,136,100,,0.9373,,
renvoi,1770-1780,1789-1802,398,913,,0.9371,,
vui,1710-1720,1789-1802,70,123,,0.9371,0.5274,
c'està,1730-1740,1780-1789,216,392,,0.937,,
rain,1710-1720,1770-1780,76,325,,0.9368,0.0646,
contrefaire,1780-1789,1789-1802,239,190,,0.9368,,
conception,1720-1730,1789-1802,113,400,,0.9367,,
s'ap,1700-1710,1760-1770,94,374,,0.9366,,
gardant,1700-1710,1710-1720,72,93,,0.9364,0.1411,
plit,1720-1730,1789-1802,51,145,,0.9364,0.2504,
cier,1710-1720,1740-1750,120,172,,0.9361,0.2938,
duit,1710-1720,1789-1802,173,769,,0.936,0.3928,
roux,1720-1730,1740-1750,188,192,,0.9359,0.179,
volon,1700-1710,1789-1802,72,343,,0.9357,0.3036,
ache,1710-1720,1740-1750,129,200,,0.9356,0.1013,
nef,1700-1710,1710-1720,87,316,,0.9355,0.9972,
dence,1710-1720,1789-1802,97,488,,0.9354,0.2371,
saie,1740-1750,1760-1770,86,133,,0.9354,,
fauf,1710-1720,1750-1760,77,194,,0.935,0.6518,
pilier,1700-1710,1789-1802,169,186,,0.9349,0.933,
finement,1700-1710,1780-1789,58,366,,0.9347,0.9547,
intimes,1750-1760,1780-1789,134,352,,0.9346,,
ptolomée,1710-1720,1730-1740,171,307,,0.9345,0.1293,
aujour,1700-1710,1789-1802,80,501,,0.9344,0.4077,
inévitable,1710-1720,1760-1770,93,485,,0.9343,0.1,
nuées,1710-1720,1780-1789,61,529,,0.9343,0.6873,
larcin,1720-1730,1789-1802,63,204,,0.9342,,
tellier,1710-1720,1789-1802,534,147,,0.9341,,
stance,1700-1710,1780-1789,50,110,,0.934,0.211,
din,1710-1720,1740-1750,259,234,,0.934,0.2747,
tance,1700-1710,1780-1789,105,1126,,0.9339,0.7613,
pies,1700-1710,1789-1802,541,385,,0.9338,,
préfet,1700-1710,1740-1750,68,289,,0.9336,0.3275,
totalement,1700-1710,1750-1760,140,658,,0.9335,0.4502,
plane,1700-1710,1780-1789,250,314,,0.9333,0.9813,
ord,1730-1740,1789-1802,433,576,,0.9332,0.7015,
cell,1730-1740,1750-1760,71,95,,0.9329,0.0554,
conclus,1710-1720,1730-1740,114,241,,0.9328,0.8757,
rour,1720-1730,1740-1750,108,418,,0.9327,0.1955,
attribut,1700-1710,1710-1720,71,62,,0.9325,,
dispo,1700-1710,1789-1802,52,466,,0.9324,0.2423,
l'impression,1720-1730,1760-1770,372,1156,,0.9323,,
alfez,1700-1710,1730-1740,120,107,,0.9322,0.412,
crain,1700-1710,1770-1780,215,313,,0.932,,
tomme,1700-1710,1730-1740,51,52,,0.9319,0.4213,
suivra,1700-1710,1710-1720,62,63,,0.9318,0.0875,
ric,1720-1730,1730-1740,204,315,,0.9317,0.5349,
siu,1740-1750,1750-1760,211,131,,0.9316,0.3673,
recit,1780-1789,1789-1802,189,113,,0.9315,,
d'hollande,1730-1740,1740-1750,181,201,,0.9315,,
lam,1750-1760,1780-1789,92,649,,0.9314,0.2028,
repre,1700-1710,1770-1780,95,73,,0.9313,0.2807,
couver,1710-1720,1789-1802,153,206,,0.9312,0.9392,
entreprend,1700-1710,1740-1750,78,285,,0.9311,0.0922,
contrai,1740-1750,1789-1802,173,95,,0.931,0.3078,
pécher,1700-1710,1720-1730,51,52,,0.9308,0.6388,
consommer,1700-1710,1740-1750,53,135,,0.9308,0.143,
achevez,1710-1720,1720-1730,103,80,,0.9307,,
d'é,1710-1720,1720-1730,142,180,,0.9306,,
ieux,1700-1710,1780-1789,52,693,,0.9305,0.7525,
liy,1710-1720,1730-1740,50,61,,0.9305,,
fidellement,1700-1710,1750-1760,67,102,,0.9304,0.8511,
d'assez,1720-1730,1740-1750,171,325,,0.9303,,
nov,1730-1740,1750-1760,489,420,,0.9302,0.9406,
pié,1720-1730,1789-1802,548,218,,0.9301,,
vilité,1720-1730,1740-1750,63,111,,0.93,0.9162,
role,1720-1730,1750-1760,181,307,,0.9299,0.5839,
roir,1700-1710,1740-1750,81,284,,0.9298,0.4767,
mez,1700-1710,1770-1780,72,63,,0.9298,0.3917,
vatican,1710-1720,1740-1750,119,54,,0.9297,,
princi,1700-1710,1789-1802,76,447,,0.9296,0.7448,
posture,1700-1710,1720-1730,55,127,,0.9294,0.3124,
qu'autrement,1710-1720,1789-1802,195,79,,0.9292,,
yourte,1740-1750,1770-1780,116,167,,0.9291,,
differe,1710-1720,1720-1730,120,128,,0.929,0.5632,
demeurez,1720-1730,1740-1750,161,164,,0.9288,,
led,1710-1720,1720-1730,98,243,,0.9287,0.9558,
interest,1700-1710,1789-1802,341,87,,0.9287,,
solution,1720-1730,1730-1740,100,121,,0.9286,0.1401,
reporter,1740-1750,1789-1802,177,259,,0.9284,,
eme,1720-1730,1770-1780,102,215,,0.9283,0.3132,
rôt,1710-1720,1740-1750,69,421,,0.9281,0.9173,
ecole,1730-1740,1789-1802,94,232,,0.928,0.6528,
dez,1710-1720,1730-1740,409,194,,0.928,0.2638,
arrivez,1710-1720,1789-1802,380,112,,0.9278,,
farce,1720-1730,1780-1789,78,393,,0.9277,,
cét,1700-1710,1750-1760,352,80,,0.9276,,
l'é,1700-1710,1760-1770,216,1367,,0.9274,,
d'apparence,1720-1730,1760-1770,255,244,,0.9273,,
insensé,1700-1710,1740-1750,51,106,,0.9273,0.2492,
peutêtre,1700-1710,1750-1760,114,220,,0.9272,0.6814,
l'avant,1710-1720,1750-1760,57,571,,0.9271,,
travaillez,1710-1720,1720-1730,64,70,,0.927,,
ravoir,1720-1730,1760-1770,161,199,,0.9268,0.2814,
gueux,1720-1730,1750-1760,76,145,,0.9267,0.3725,
suspendu,1780-1789,1789-1802,549,719,,0.9266,0.0226,
fleuri,1700-1710,1789-1802,54,440,,0.9266,0.8369,
jardinier,1710-1720,1740-1750,178,113,,0.9264,,
montfort,1740-1750,1789-1802,74,198,,0.9263,,
vies,1700-1710,1760-1770,245,340,,0.9262,,
l'admiration,1750-1760,1789-1802,443,802,,0.9261,,
réunion,1710-1720,1760-1770,311,1562,,0.926,0.5474,
dore,1710-1720,1730-1740,118,67,,0.9259,0.1104,
l'et,1720-1730,1750-1760,90,89,,0.9258,,
d'autre,1700-1710,1710-1720,2126,3020,,0.9256,,
informe,1700-1710,1780-1789,71,419,,0.9255,0.2513,
d'ap,1710-1720,1730-1740,53,126,,0.9255,,
divertis,1700-1710,1730-1740,97,55,,0.9254,,
pitre,1730-1740,1789-1802,113,269,,0.9253,0.3353,
tranche,1720-1730,1770-1780,413,569,,0.9252,0.9786,
mmne,1730-1740,1789-1802,98,517,,0.9252,0.61,
conm,1710-1720,1789-1802,91,445,,0.9251,0.3979,
proses,1740-1750,1789-1802,179,182,,0.925,0.3551,
singularité,1710-1720,1770-1780,97,610,,0.9249,0.4022,
mec,1730-1740,1750-1760,81,97,,0.9248,0.0035,
injustement,1710-1720,1720-1730,125,97,,0.9247,0.8601,
luis,1700-1710,1730-1740,153,102,,0.9242,,
condamnez,1700-1710,1760-1770,194,66,,0.9241,,
blaise,1710-1720,1789-1802,57,96,,0.924,0.3648,
savants,1710-1720,1720-1730,87,82,,0.9238,0.4513,
fion,1710-1720,1770-1780,97,305,,0.9237,0.1785,
dée,1700-1710,1780-1789,80,502,,0.9235,0.2138,
d'oeuvre,1700-1710,1789-1802,199,1370,,0.9234,,
obligez,1750-1760,1789-1802,105,61,,0.9232,,
intérieurs,1710-1720,1789-1802,51,569,,0.9231,0.7864,
ennuyeux,1720-1730,1780-1789,67,410,,0.9231,0.2834,
accomplis,1730-1740,1780-1789,121,253,,0.9229,,
join,1710-1720,1730-1740,58,96,,0.9227,0.2429,
faillie,1730-1740,1750-1760,117,157,,0.9227,,
reflexion,1770-1780,1789-1802,177,486,,0.9226,,
jaques,1710-1720,1780-1789,299,155,,0.9225,,
retranchement,1700-1710,1710-1720,83,144,,0.9224,0.6781,
prevenir,1770-1780,1780-1789,105,124,,0.9221,,
tierce,1700-1710,1750-1760,261,831,,0.922,0.9935,
disgrace,1750-1760,1789-1802,212,440,,0.922,0.8501,
rate,1720-1730,1770-1780,141,420,,0.9219,0.9388,
cous,1700-1710,1789-1802,103,392,,0.9217,0.4345,
har,1720-1730,1760-1770,111,237,,0.9217,0.0029,
dition,1710-1720,1789-1802,57,285,,0.9216,0.3517,
prescription,1740-1750,1750-1760,679,294,,0.9215,,
caron,1700-1710,1789-1802,59,143,,0.9214,0.6102,
refait,1700-1710,1780-1789,74,203,,0.9213,0.1043,
rétablit,1700-1710,1780-1789,85,624,,0.9213,0.6288,
bale,1730-1740,1760-1770,63,298,,0.9212,,
perpétuité,1700-1710,1780-1789,120,549,,0.921,0.9853,
arrêtez,1710-1720,1720-1730,316,257,,0.9209,0.0003,
courtisan,1720-1730,1760-1770,146,217,,0.9208,,
ordi,1730-1740,1770-1780,232,644,,0.9207,0.0006,
galante,1720-1730,1740-1750,78,185,,0.9206,0.5756,
turin,1700-1710,1760-1770,165,1983,,0.9206,0.7428,
cheres,1700-1710,1710-1720,77,84,,0.9205,,
vizirs,1740-1750,1789-1802,97,147,,0.9202,,
entant,1750-1760,1780-1789,300,104,,0.9202,,
matrice,1710-1720,1720-1730,58,188,,0.9199,0.9137,
inceffamment,1710-1720,1740-1750,77,132,,0.9199,0.787,
ecritures,1740-1750,1750-1760,186,447,,0.9197,,
d'tre,1700-1710,1730-1740,63,77,,0.9196,,
l'établissement,1720-1730,1730-1740,315,463,,0.9195,,
yant,1710-1720,1770-1780,59,115,,0.9194,,
dement,1720-1730,1789-1802,70,205,,0.9194,0.183,
gregoire,1730-1740,1789-1802,729,54,,0.9192,,
classe,1720-1730,1740-1750,341,549,,0.9192,0.2553,
provincial,1710-1720,1770-1780,100,426,,0.9191,0.7857,
villiers,1730-1740,1750-1760,85,332,,0.919,,
noailles,1710-1720,1750-1760,1144,391,,0.9189,,
venter,1700-1710,1789-1802,63,542,,0.9187,0.4235,
obéi,1710-1720,1720-1730,78,63,,0.9186,0.7366,
rier,1730-1740,1789-1802,98,438,,0.9185,0.3947,
disposez,1710-1720,1720-1730,118,157,,0.9185,,
effe,1770-1780,1789-1802,909,114,,0.9183,,
desordre,1770-1780,1789-1802,177,99,,0.9182,,
fuc,1700-1710,1780-1789,184,926,,0.9181,0.7939,
pille,1700-1710,1730-1740,82,114,,0.9181,0.2683,
l'affront,1740-1750,1789-1802,111,108,,0.918,,
dece,1730-1740,1750-1760,108,132,,0.9179,0.0181,
hector,1720-1730,1760-1770,54,757,,0.9178,0.5538,
pru,1710-1720,1770-1780,79,312,,0.9176,0.3031,
reprenant,1710-1720,1720-1730,50,79,,0.9175,0.2029,
cant,1730-1740,1740-1750,88,115,,0.9174,0.2682,
duite,1700-1710,1740-1750,65,293,,0.9174,0.3725,
pepin,1700-1710,1720-1730,78,592,,0.9172,0.6051,
semblant,1780-1789,1789-1802,767,428,,0.9171,,
yvoire,1750-1760,1789-1802,97,163,,0.917,0.1828,
financier,1760-1770,1789-1802,340,347,,0.9169,0.082,
laitier,1700-1710,1730-1740,54,68,,0.9168,0.2771,
recom,1700-1710,1789-1802,86,335,,0.9167,0.6418,
tenans,1780-1789,1789-1802,369,140,,0.9166,,
qu'afin,1720-1730,1750-1760,57,79,,0.9165,,
ouf,1720-1730,1760-1770,54,89,,0.9164,0.5591,
extremement,1710-1720,1730-1740,144,88,,0.9163,,
l'es,1710-1720,1789-1802,76,859,,0.9162,,
von,1720-1730,1730-1740,93,154,,0.9161,0.2128,
l'humilité,1740-1750,1750-1760,86,154,,0.916,,
d'après,1720-1730,1789-1802,386,15171,,0.916,,
reduite,1710-1720,1760-1770,74,57,,0.9158,,
reconnoissances,1720-1730,1740-1750,90,417,,0.9157,0.9667,
bologne,1730-1740,1760-1770,341,399,,0.9156,0.4864,
d'endroits,1700-1710,1760-1770,94,273,,0.9154,,
loire,1730-1740,1789-1802,1639,1617,,0.9153,0.9852,
cele,1700-1710,1740-1750,81,156,,0.9152,0.4598,
git,1710-1720,1770-1780,102,216,,0.9151,0.2684,
plufieurs,1700-1710,1720-1730,126,176,,0.915,0.9258,
commençant,1740-1750,1760-1770,244,466,,0.915,0.4813,
premièrement,1710-1720,1750-1760,201,388,,0.9149,,
dej,1700-1710,1740-1750,119,193,,0.9148,0.058,
clans,1700-1710,1710-1720,65,85,,0.9147,0.0288,
vinaire,1720-1730,1789-1802,236,557,,0.9146,0.2754,
cefar,1750-1760,1789-1802,193,65,,0.9145,,
suffi,1720-1730,1750-1760,143,401,,0.9143,0.493,
zemble,1700-1710,1740-1750,108,267,,0.9142,0.9046,
bone,1720-1730,1740-1750,89,87,,0.9141,,
rififi,1700-1710,1740-1750,50,93,,0.914,0.5293,
prochains,1700-1710,1770-1780,139,119,,0.9139,,
rans,1720-1730,1760-1770,75,185,,0.9137,0.0339,
reputation,1770-1780,1789-1802,135,109,,0.9136,,
gabelles,1760-1770,1789-1802,509,980,,0.9135,0.5135,
anti,1730-1740,1789-1802,110,991,,0.9134,0.3423,
nice,1710-1720,1789-1802,117,598,,0.9132,0.8228,
tentative,1730-1740,1740-1750,190,192,,0.9131,0.1838,
live,1700-1710,1780-1789,224,551,,0.9129,0.9932,
bray,1710-1720,1750-1760,105,149,,0.9129,0.8015,
ive,1710-1720,1789-1802,142,694,,0.9127,0.6184,
clovis,1710-1720,1730-1740,161,1571,,0.9125,0.964,
neurs,1740-1750,1780-1789,182,368,,0.9125,0.1919,
imposition,1730-1740,1780-1789,753,915,,0.9122,0.9524,
soufle,1720-1730,1740-1750,74,413,,0.9121,0.8607,
mages,1710-1720,1740-1750,104,160,,0.912,0.2607,
momus,1760-1770,1780-1789,61,188,,0.9119,,
annuel,1730-1740,1750-1760,225,446,,0.9118,0.2257,
perfe,1700-1710,1730-1740,132,828,,0.9117,0.8252,
veur,1710-1720,1740-1750,145,350,,0.9116,0.3141,
valable,1710-1720,1750-1760,155,497,,0.9115,,
clement,1750-1760,1789-1802,210,192,,0.9114,,
dattes,1710-1720,1750-1760,53,81,,0.9113,0.6758,
éle,1710-1720,1780-1789,55,423,,0.9111,0.3971,
qu'autant,1730-1740,1740-1750,549,569,,0.9111,,
j'estime,1700-1710,1730-1740,120,89,,0.911,,
mrs,1710-1720,1789-1802,120,799,,0.9109,0.6404,
pane,1730-1740,1770-1780,111,247,,0.9107,0.5411,
ela,1700-1710,1760-1770,116,228,,0.9107,0.4926,
tiques,1700-1710,1789-1802,117,1029,,0.9106,0.4454,
diffus,1700-1710,1760-1770,142,307,,0.9104,0.011,
stile,1710-1720,1720-1730,315,276,,0.9104,,
griffe,1710-1720,1789-1802,86,218,,0.9101,0.1295,
diffi,1700-1710,1750-1760,59,264,,0.91,0.5977,
gence,1720-1730,1770-1780,83,368,,0.9099,0.5104,
ene,1710-1720,1730-1740,115,96,,0.9097,0.051,
lustre,1700-1710,1780-1789,83,413,,0.9096,0.1765,
l'af,1710-1720,1789-1802,99,603,,0.9095,,
peintes,1710-1720,1750-1760,221,1143,,0.9094,0.9456,
dij,1720-1730,1750-1760,151,194,,0.9093,0.6748,
commu,1710-1720,1789-1802,210,584,,0.909,0.4597,
miers,1710-1720,1760-1770,123,386,,0.9089,0.5132,
l'invention,1710-1720,1760-1770,225,682,,0.9088,,
allure,1730-1740,1770-1780,62,501,,0.9087,0.0422,
miais,1710-1720,1740-1750,83,247,,0.9086,0.337,
contagion,1700-1710,1720-1730,54,170,,0.9085,0.7166,
capi,1720-1730,1770-1780,189,525,,0.9084,0.1226,
exe,1720-1730,1789-1802,86,176,,0.9083,0.4222,
montez,1720-1730,1750-1760,211,96,,0.9083,,
consequent,1720-1730,1730-1740,624,343,,0.9082,,
crée,1720-1730,1789-1802,98,556,,0.9081,0.7469,
retardement,1720-1730,1740-1750,170,328,,0.9079,,
formel,1700-1710,1789-1802,126,443,,0.9076,0.8081,
expres,1720-1730,1760-1770,132,213,,0.9076,0.416,
reli,1720-1730,1740-1750,284,542,,0.9072,0.0976,
estimée,1730-1740,1789-1802,158,830,,0.9072,0.9064,
d'alliance,1700-1710,1710-1720,60,65,,0.9071,,
positivement,1710-1720,1740-1750,139,172,,0.907,0.0813,
fié,1720-1730,1760-1770,74,129,,0.9068,0.5477,
divorce,1710-1720,1730-1740,62,155,,0.9067,0.2893,
l'espece,1720-1730,1789-1802,243,472,,0.9066,,
pourvue,1710-1720,1789-1802,251,178,,0.9065,0.9921,
vire,1700-1710,1740-1750,91,137,,0.9064,0.3574,
étran,1720-1730,1770-1780,78,530,,0.9063,0.3459,
d'instrumens,1710-1720,1789-1802,81,130,,0.9062,,
sitôt,1760-1770,1780-1789,683,344,,0.9062,0.6626,
mart,1720-1730,1730-1740,330,73,,0.9061,,
pairement,1700-1710,1780-1789,65,281,,0.906,0.5919,
sure,1700-1710,1750-1760,87,246,,0.9058,0.6589,
fondez,1700-1710,1770-1780,85,123,,0.9058,,
dote,1710-1720,1780-1789,99,180,,0.9056,0.8841,
atta,1710-1720,1780-1789,89,645,,0.9055,0.2115,
raille,1720-1730,1770-1780,70,206,,0.9053,0.1914,
mouvant,1700-1710,1750-1760,57,127,,0.9052,0.8589,
ceder,1750-1760,1789-1802,152,67,,0.9051,,
provi,1710-1720,1789-1802,77,284,,0.9051,0.5556,
minute,1750-1760,1780-1789,250,795,,0.905,0.2081,
ordonnez,1720-1730,1750-1760,215,103,,0.9049,,
éclairci,1710-1720,1789-1802,100,171,,0.9048,,
divins,1730-1740,1770-1780,311,571,,0.9048,,
réunir,1730-1740,1789-1802,540,3530,,0.9046,0.4859,
cone,1710-1720,1740-1750,68,109,,0.9045,,
violé,1700-1710,1770-1780,64,339,,0.9044,0.7774,
oins,1720-1730,1730-1740,69,69,,0.9043,0.2327,
bler,1700-1710,1770-1780,59,206,,0.904,0.4591,
l'h,1700-1710,1730-1740,68,102,,0.904,,
acc,1710-1720,1730-1740,57,187,,0.9039,0.5651,
moin,1720-1730,1760-1770,170,406,,0.9038,0.4569,
rets,1710-1720,1789-1802,124,171,,0.9037,0.1438,
déformais,1710-1720,1720-1730,78,187,,0.9036,0.1131,
nager,1730-1740,1750-1760,106,112,,0.9033,,
nmais,1700-1710,1789-1802,65,520,,0.9032,0.351,
spe,1710-1720,1770-1780,79,334,,0.9029,0.3864,
nat,1780-1789,1789-1802,1512,1816,,0.9028,0.2392,
forum,1710-1720,1789-1802,95,82,,0.9026,0.9825,
drois,1730-1740,1750-1760,181,172,,0.9026,0.9491,
galeres,1710-1720,1750-1760,150,175,,0.9024,0.5294,
habité,1740-1750,1750-1760,316,186,,0.9023,0.2021,
meu,1710-1720,1760-1770,79,134,,0.9022,0.2563,
honorables,1740-1750,1760-1770,175,187,,0.9021,0.5252,
hai,1710-1720,1770-1780,61,201,,0.902,0.5795,
théatre,1700-1710,1750-1760,93,965,,0.9019,0.7913,
metre,1730-1740,1770-1780,138,191,,0.9018,,
sommation,1760-1770,1780-1789,270,214,,0.9017,,
qué,1710-1720,1730-1740,176,333,,0.9016,0.226,
orte,1750-1760,1770-1780,80,132,,0.9012,0.2061,
person,1720-1730,1780-1789,94,236,,0.901,0.4337,
neanmoins,1700-1710,1789-1802,1092,143,,0.9008,,
sement,1700-1710,1780-1789,105,627,,0.9007,0.7488,
contin,1700-1710,1720-1730,78,120,,0.9005,0.1213,
amene,1700-1710,1789-1802,123,139,,0.9004,,
estoit,1700-1710,1789-1802,2009,92,,0.9002,,
truite,1730-1740,1789-1802,63,327,,0.9002,0.0027,
conférence,1700-1710,1740-1750,53,496,,0.9001,0.1245,
acre,1720-1730,1770-1780,99,567,,0.9,0.8318,
labours,1730-1740,1740-1750,55,61,,0.8999,,
babylone,1700-1710,1740-1750,90,159,,0.8998,0.3356,
mnes,1710-1720,1730-1740,66,52,,0.8996,0.4887,
s'attacher,1730-1740,1789-1802,372,651,,0.8995,,
immuable,1760-1770,1780-1789,329,306,,0.8995,,
pals,1720-1730,1780-1789,229,73,,0.8993,,
lou,1700-1710,1730-1740,537,135,,0.8988,,
apprens,1730-1740,1789-1802,66,102,,0.8988,0.1726,
allier,1700-1710,1750-1760,55,134,,0.8986,0.8578,
james,1700-1710,1760-1770,104,665,,0.8985,0.5336,
sujct,1710-1720,1789-1802,78,121,,0.8984,,
particu,1700-1710,1730-1740,107,231,,0.8983,0.0552,
conséquences,1720-1730,1780-1789,179,1212,,0.8982,0.4019,
enfermer,1740-1750,1780-1789,109,324,,0.8981,,
trajan,1700-1710,1720-1730,165,594,,0.8981,,
cere,1710-1720,1780-1789,90,282,,0.898,0.635,
executer,1760-1770,1789-1802,68,54,,0.8978,,
feur,1710-1720,1780-1789,289,1150,,0.8977,0.281,
généralité,1730-1740,1789-1802,131,993,,0.8977,0.9142,
inventée,1740-1750,1789-1802,87,144,,0.8976,,
d'années,1750-1760,1770-1780,748,1403,,0.8975,,
infi,1700-1710,1789-1802,105,393,,0.8974,0.4202,
justification,1710-1720,1720-1730,82,120,,0.8974,,
l'empressement,1710-1720,1720-1730,62,62,,0.897,,
éga,1720-1730,1789-1802,97,630,,0.8969,0.4516,
importans,1730-1740,1789-1802,315,1023,,0.8967,0.7987,
lâcher,1710-1720,1770-1780,96,282,,0.8967,,
sos,1710-1720,1740-1750,407,198,,0.8965,0.0799,
comblé,1730-1740,1760-1770,261,267,,0.8963,,
succetteur,1700-1710,1750-1760,52,184,,0.8963,0.5924,
este,1720-1730,1760-1770,196,173,,0.8961,,
l'ouvrage,1720-1730,1760-1770,985,4355,,0.896,,
inconcevable,1720-1730,1740-1750,60,151,,0.8959,0.9379,
recon,1710-1720,1789-1802,139,890,,0.8958,0.045,
préjugé,1730-1740,1760-1770,366,1374,,0.8956,0.86,
ains,1710-1720,1789-1802,407,492,,0.8956,,
raux,1730-1740,1789-1802,162,561,,0.8955,0.7237,
amplement,1730-1740,1770-1780,218,555,,0.8953,,
éloi,1700-1710,1710-1720,58,76,,0.8952,0.2793,
jusqu'où,1780-1789,1789-1802,405,304,,0.8951,,
inscriptions,1740-1750,1789-1802,272,758,,0.895,0.5702,
mem,1700-1710,1780-1789,79,430,,0.8945,0.8197,
passez,1720-1730,1740-1750,291,238,,0.8945,,
atten,1710-1720,1780-1789,103,832,,0.8943,0.132,
