word,drift_global,drift_moyen
ceil,0.6626,0.4113
delits,0.6626,0.6536
l'attendre,0.6626,0.6305
mont,0.6625,0.6493
d'agir,0.6624,0.6976
vent,0.6623,0.6654
conférence,0.6621,0.6489
fè,0.6619,0.5796
ignorans,0.6619,0.6544
gouver,0.6618,0.5451
tordre,0.6616,0.6077
xxxiii,0.6613,0.4812
deli,0.6613,0.5943
battre,0.6612,0.5506
d'épée,0.6611,0.5716
divorce,0.6611,0.4235
cabaret,0.6610,0.5422
nage,0.6609,0.6457
répéter,0.6609,0.5770
toire,0.6609,0.5145
d'humeur,0.6608,0.3703
nullité,0.6608,0.5385
incertain,0.6608,0.7496
ments,0.6607,0.4924
consistance,0.6607,0.5864
miner,0.6607,0.5165
angloise,0.6607,0.7270
précédé,0.6606,0.5593
perit,0.6606,0.5742
comptoit,0.6605,0.5492
redevable,0.6605,0.5938
feur,0.6602,0.5019
vic,0.6601,0.4903
d'exercice,0.6599,0.4977
prudent,0.6599,0.5139
l'opposition,0.6599,0.3844
s'entend,0.6598,0.6187
dispo,0.6598,0.5356
périls,0.6598,0.6180
l'exposer,0.6597,0.3827
judiciaire,0.6597,0.4817
neutre,0.6597,0.5523
vuider,0.6596,0.5471
assurer,0.6593,0.6126
virement,0.6591,0.5387
objet,0.6590,0.6486
sau,0.6589,0.6092
fameuse,0.6589,0.6288
ivre,0.6588,0.5184
fonr,0.6587,0.5028
diverti,0.6586,0.5923
néglige,0.6586,0.6290
domestique,0.6585,0.5485
d'apparence,0.6585,0.7344
raux,0.6585,0.6826
prop,0.6585,0.5001
pale,0.6584,0.5956
estoit,0.6584,0.4044
dv,0.6584,0.4258
recommence,0.6583,0.4297
courre,0.6580,0.5803
éta,0.6580,0.4929
dance,0.6579,0.5069
importe,0.6578,0.5668
coup,0.6578,0.6204
l'avantage,0.6575,0.6670
connaît,0.6575,0.5153
saus,0.6573,0.6840
entier,0.6572,0.7356
tournent,0.6572,0.5470
assigner,0.6568,0.5624
ordinaires,0.6566,0.6582
ordonnées,0.6565,0.5277
contraignit,0.6564,0.4648
falle,0.6564,0.5444
contenu,0.6562,0.5656
religieuses,0.6561,0.3177
james,0.6561,0.5123
foie,0.6560,0.4111
accord,0.6559,0.5924
travail,0.6558,0.6592
procedent,0.6557,0.5111
désirer,0.6555,0.6676
stance,0.6554,0.5931
memoire,0.6553,0.4145
caché,0.6551,0.6433
recon,0.6551,0.4664
poete,0.6550,0.6099
soupçon,0.6549,0.7219
pareils,0.6549,0.5324
compo,0.6549,0.4652
d'action,0.6548,0.5101
work,0.6548,0.2677
demeu,0.6548,0.4642
capitation,0.6547,0.3749
gers,0.6546,0.5648
pepin,0.6546,0.4610
lée,0.6545,0.5013
notamment,0.6545,0.2798
nota,0.6545,0.5204
abonde,0.6544,0.5987
remplir,0.6544,0.6102
recueilli,0.6543,0.6158
pollion,0.6543,0.6458
l'entretien,0.6543,0.6913
débit,0.6543,0.5933
bénéfice,0.6542,0.5355
site,0.6541,0.6096
br,0.6541,0.4769
tant,0.6541,0.6150
dupe,0.6540,0.6677
ramasser,0.6540,0.5591
censé,0.6540,0.7042
sauvez,0.6540,0.5863
ntre,0.6540,0.5026
qualité,0.6539,0.6615
obligez,0.6538,0.5039
copier,0.6537,0.4986
nation,0.6537,0.5940
perfectionner,0.6537,0.5957
menez,0.6537,0.6437
fouiller,0.6536,0.6020
galles,0.6535,0.5726
comptez,0.6534,0.6416
intime,0.6533,0.6669
devoir,0.6533,0.5329
l'ecole,0.6533,0.4588
genie,0.6533,0.6559
difficulté,0.6532,0.6024
romain,0.6531,0.6581
sortira,0.6530,0.7068
desespoir,0.6530,0.6594
déja,0.6530,0.6164
mef,0.6529,0.5679
trompette,0.6529,0.6416
fue,0.6529,0.5402
moitié,0.6528,0.6587
suspendu,0.6527,0.6044
parfaitement,0.6527,0.6676
éleva,0.6524,0.6156
pie,0.6524,0.4815
commise,0.6523,0.6181
boue,0.6522,0.3921
semble,0.6521,0.6115
troc,0.6520,0.5166
continu,0.6520,0.5644
curiosité,0.6519,0.6964
répandu,0.6519,0.6817
mez,0.6519,0.4843
exprès,0.6518,0.7609
fontes,0.6517,0.4790
rier,0.6515,0.4689
bailler,0.6515,0.4250
querir,0.6514,0.5642
exposant,0.6511,0.2789
forcez,0.6510,0.3103
cois,0.6510,0.4980
erc,0.6510,0.4584
requiert,0.6510,0.7590
s'il,0.6510,0.5540
considérablement,0.6509,0.6794
extremement,0.6509,0.7000
lord,0.6509,0.4832
éclatantes,0.6508,0.6086
anciennes,0.6508,0.5745
ecole,0.6507,0.6006
distribué,0.6507,0.6215
tournée,0.6506,0.5425
apostolique,0.6506,0.6514
amples,0.6506,0.5618
traitement,0.6504,0.2943
l'entendre,0.6504,0.6242
j'espere,0.6503,0.6838
tendoit,0.6503,0.6711
cesar,0.6503,0.4833
necessairement,0.6501,0.4536
solution,0.6500,0.6611
retranché,0.6499,0.6147
intérieurs,0.6498,0.4600
méritoit,0.6498,0.6228
assembla,0.6498,0.5872
bb,0.6498,0.5473
habiles,0.6497,0.5924
totale,0.6497,0.6555
omettre,0.6496,0.6207
éternellement,0.6496,0.6810
expiré,0.6496,0.6581
l'impatience,0.6496,0.6402
offi,0.6495,0.4762
chere,0.6495,0.6517
l'étude,0.6494,0.5939
rebellion,0.6494,0.4511
differe,0.6493,0.6464
d'admiration,0.6493,0.6003
riers,0.6491,0.5197
afiez,0.6490,0.5843
effet,0.6490,0.5818
couronnée,0.6489,0.6220
deuil,0.6488,0.7320
s'arrêter,0.6488,0.6204
juan,0.6486,0.5138
régent,0.6485,0.6617
marche,0.6484,0.6229
neu,0.6484,0.5279
vies,0.6482,0.6950
l'animal,0.6480,0.6071
lè,0.6480,0.6077
informations,0.6479,0.5817
ecclésiastique,0.6479,0.6736
futur,0.6479,0.5171
chantons,0.6479,0.6185
aimant,0.6479,0.5348
voire,0.6479,0.6534
fendu,0.6479,0.6384
tale,0.6479,0.4946
prévoir,0.6477,0.5417
fy,0.6477,0.6036
d'amis,0.6477,0.6686
visible,0.6476,0.5543
jérusalem,0.6476,0.4048
transports,0.6475,0.5320
rame,0.6475,0.5538
esti,0.6474,0.5473
commandée,0.6474,0.6042
tif,0.6474,0.5257
prevenir,0.6472,0.6028
tabac,0.6471,0.6135
ty,0.6471,0.4815
époque,0.6470,0.6739
leux,0.6470,0.7158
féconde,0.6470,0.5325
siéme,0.6469,0.5207
d'habits,0.6467,0.6950
bienheureux,0.6466,0.6766
entretien,0.6464,0.5624
magis,0.6464,0.3915
craindre,0.6463,0.6417
mary,0.6463,0.4859
constamment,0.6463,0.4480
tiers,0.6463,0.5317
côté,0.6463,0.6296
décidé,0.6462,0.5796
inconnu,0.6461,0.6070
l'ouvrage,0.6461,0.7306
fions,0.6459,0.6416
traité,0.6459,0.6613
retenue,0.6459,0.3616
augmenta,0.6458,0.6250
sto,0.6458,0.5189
mm,0.6458,0.4610
incomparablement,0.6454,0.6044
calice,0.6453,0.5229
pâle,0.6453,0.6440
terroir,0.6453,0.5853
réellement,0.6452,0.3516
supposons,0.6450,0.6024
audacieux,0.6449,0.6230
disposé,0.6449,0.6723
princip,0.6449,0.5881
succetteur,0.6449,0.4483
volunt,0.6447,0.3462
joignez,0.6447,0.6593
communion,0.6446,0.6029
pet,0.6446,0.4971
minute,0.6445,0.6629
digestion,0.6443,0.6271
vingtième,0.6442,0.5432
sin,0.6441,0.5648
atta,0.6440,0.4847
puisque,0.6439,0.6653
détour,0.6438,0.6357
assurez,0.6438,0.4218
l'oblige,0.6437,0.6024
succede,0.6437,0.3879
elie,0.6437,0.4962
goute,0.6436,0.5595
l'apprendre,0.6435,0.6202
l'événement,0.6435,0.4243
vague,0.6433,0.3662
joué,0.6432,0.5870
ordures,0.6432,0.6239
gagne,0.6431,0.6677
débite,0.6431,0.5225
cier,0.6428,0.5811
faic,0.6428,0.5244
perde,0.6428,0.5519
refait,0.6428,0.5298
beau,0.6427,0.6159
qu'encore,0.6427,0.5578
mrs,0.6426,0.4296
proverbe,0.6426,0.7596
rapporte,0.6423,0.4560
lune,0.6423,0.5882
subsister,0.6422,0.6195
em,0.6421,0.5595
serrer,0.6419,0.5675
qu'étant,0.6419,0.6817
continuels,0.6417,0.7070
ponte,0.6417,0.5401
fori,0.6417,0.5681
ravage,0.6414,0.5524
agent,0.6413,0.6128
pens,0.6413,0.4411
sclon,0.6413,0.6569
charme,0.6412,0.6468
effets,0.6411,0.6389
s'éleva,0.6411,0.6201
rot,0.6411,0.4879
lif,0.6410,0.7051
marquant,0.6410,0.4701
refuite,0.6407,0.6370
rêve,0.6406,0.3417
taine,0.6405,0.5622
semblable,0.6405,0.6603
détaché,0.6403,0.5805
vons,0.6403,0.5745
cloche,0.6403,0.6520
puiffance,0.6403,0.3263
brûler,0.6402,0.5685
nier,0.6400,0.6891
lifez,0.6400,0.5418
fermentation,0.6400,0.5595
fins,0.6399,0.6580
palme,0.6399,0.4550
spe,0.6399,0.5380
subtil,0.6399,0.5504
abominable,0.6398,0.6159
engage,0.6398,0.6339
traitans,0.6397,0.5950
préference,0.6397,0.4883
classe,0.6397,0.5706
extraordinaires,0.6397,0.6765
sep,0.6396,0.4420
cabinets,0.6396,0.5427
téméraire,0.6395,0.6165
infidèle,0.6395,0.6420
opposé,0.6395,0.5523
confi,0.6395,0.5568
expresse,0.6394,0.6126
ranger,0.6394,0.5848
choisie,0.6393,0.6128
noblesse,0.6393,0.5508
rets,0.6393,0.5604
miais,0.6392,0.6004
d'ici,0.6391,0.6470
ob,0.6390,0.4611
l'h,0.6390,0.4993
mérité,0.6389,0.5259
offre,0.6387,0.6538
ancienne,0.6386,0.6519
election,0.6386,0.4373
vivement,0.6386,0.6567
pece,0.6385,0.4313
morts,0.6385,0.6678
baptiste,0.6384,0.6003
reconnoissances,0.6384,0.5716
pans,0.6383,0.4898
regretter,0.6381,0.6612
l'après,0.6381,0.6452
graver,0.6379,0.6193
naturellement,0.6378,0.6895
banni,0.6377,0.6324
lavé,0.6376,0.6293
pratique,0.6373,0.5688
asseoir,0.6373,0.6318
distincte,0.6372,0.6181
have,0.6372,0.4512
abon,0.6371,0.5723
lance,0.6370,0.6179
allumer,0.6370,0.5055
convenance,0.6370,0.5333
supposé,0.6368,0.6101
logis,0.6367,0.5242
plutot,0.6367,0.5268
çois,0.6367,0.4859
exige,0.6367,0.6034
l'ou,0.6366,0.6056
jurer,0.6366,0.6168
sermon,0.6365,0.6550
defi,0.6365,0.5875
rompu,0.6365,0.6160
sauve,0.6365,0.4400
échapper,0.6365,0.5900
languir,0.6364,0.6008
von,0.6364,0.5596
convie,0.6364,0.6558
notre,0.6364,0.4456
plufieurs,0.6363,0.5735
populaire,0.6363,0.4421
extraordinaire,0.6363,0.5484
procede,0.6362,0.5394
danse,0.6362,0.5435
rable,0.6361,0.5262
abondamment,0.6360,0.5946
d'avignon,0.6358,0.4439
galeres,0.6358,0.6266
l'aide,0.6358,0.3685
condamnez,0.6358,0.3000
mieux,0.6357,0.5789
fauf,0.6357,0.5784
l'avocat,0.6356,0.5443
sensibles,0.6355,0.5320
soulagement,0.6354,0.6509
l'aumône,0.6354,0.6990
auili,0.6353,0.5338
interrompre,0.6352,0.5937
patte,0.6352,0.4960
boucher,0.6350,0.4139
dru,0.6348,0.6224
confié,0.6348,0.5644
pin,0.6348,0.4789
partager,0.6346,0.7245
idem,0.6346,0.5321
d'hui,0.6345,0.6853
personnellement,0.6344,0.4967
mariniers,0.6343,0.5253
refont,0.6342,0.5114
volon,0.6340,0.5414
apprens,0.6340,0.5385
finon,0.6338,0.4629
lence,0.6337,0.5194
rififi,0.6337,0.5494
récompenses,0.6337,0.6497
accordant,0.6337,0.2813
truffe,0.6336,0.4438
cepen,0.6336,0.6263
solliciter,0.6335,0.5778
quela,0.6334,0.6263
ordonnée,0.6332,0.5471
mire,0.6332,0.5818
paraît,0.6332,0.5695
dela,0.6332,0.6358
finances,0.6331,0.5814
clement,0.6331,0.5518
faillie,0.6329,0.6653
atteint,0.6329,0.6075
médiocre,0.6327,0.6439
dimi,0.6327,0.4952
l'horreur,0.6327,0.6006
opposition,0.6326,0.5958
trême,0.6325,0.5376
t'on,0.6325,0.6183
purgatoire,0.6323,0.6159
d'après,0.6323,0.3171
reve,0.6322,0.6037
charpentiers,0.6320,0.5482
inceffamment,0.6319,0.6053
sceau,0.6317,0.5617
indi,0.6317,0.5721
mod,0.6316,0.3935
venin,0.6315,0.5808
contenterai,0.6314,0.5909
ennemie,0.6314,0.6260
qu'environ,0.6314,0.6295
financier,0.6314,0.6134
l'oeil,0.6313,0.6011
jules,0.6312,0.5396
enseignes,0.6312,0.6300
communi,0.6312,0.5439
septime,0.6310,0.4829
fatigué,0.6309,0.6182
vien,0.6309,0.5120
confirmer,0.6308,0.5956
fonder,0.6308,0.5270
ajoute,0.6308,0.5672
masse,0.6307,0.5340
dç,0.6306,0.5911
secrettes,0.6306,0.6094
délivrance,0.6306,0.6774
maurice,0.6304,0.4753
dj,0.6303,0.4389
appellant,0.6302,0.4557
l'enfer,0.6302,0.5762
payable,0.6302,0.5278
stes,0.6302,0.5241
avants,0.6302,0.5020
marchande,0.6301,0.4358
contes,0.6301,0.5597
prévu,0.6301,0.5563
meu,0.6301,0.5551
baume,0.6300,0.6185
poids,0.6300,0.7208
parvint,0.6300,0.2906
françoises,0.6300,0.3792
l'attaque,0.6300,0.6411
rans,0.6300,0.5622
amas,0.6299,0.6592
débris,0.6298,0.5759
troubles,0.6296,0.5169
id,0.6296,0.5310
juif,0.6296,0.5826
présens,0.6295,0.6693
ouverture,0.6295,0.5982
tendu,0.6295,0.7511
habi,0.6294,0.5068
soufle,0.6294,0.5561
moral,0.6294,0.3660
nô,0.6293,0.3979
tâchez,0.6293,0.5974
nelle,0.6292,0.5579
ali,0.6292,0.5386
lâcher,0.6290,0.6500
recommandable,0.6290,0.6344
liberte,0.6290,0.4724
plui,0.6289,0.5755
tenans,0.6289,0.6445
quarts,0.6288,0.6175
jugeant,0.6287,0.3995
l'affaire,0.6287,0.5928
entrevoir,0.6286,0.6731
fors,0.6285,0.5088
ban,0.6284,0.6024
refie,0.6284,0.4844
tances,0.6283,0.4415
este,0.6282,0.5516
étroit,0.6282,0.5803
l'intendant,0.6282,0.5873
parts,0.6281,0.6465
qu'en,0.6281,0.6882
celt,0.6279,0.6548
d'application,0.6279,0.6054
proses,0.6279,0.5522
envoyez,0.6278,0.6299
secondes,0.6277,0.4185
saine,0.6277,0.4795
rames,0.6276,0.4651
bref,0.6276,0.6271
flambeau,0.6276,0.5732
queflion,0.6275,0.4106
sujer,0.6274,0.5091
fies,0.6273,0.6089
meurtrier,0.6273,0.5496
avertissement,0.6272,0.5621
étend,0.6270,0.6015
implacable,0.6269,0.5650
défendue,0.6269,0.6258
exi,0.6269,0.4761
velle,0.6269,0.5207
altesse,0.6267,0.6585
commettre,0.6267,0.6300
arbitraire,0.6266,0.3407
demandeur,0.6266,0.6167
frapper,0.6265,0.5656
l'u,0.6265,0.5129
distinguée,0.6264,0.5645
vj,0.6264,0.5930
délais,0.6263,0.5697
particul,0.6263,0.4346
d'embarras,0.6262,0.5323
mule,0.6261,0.6536
importune,0.6260,0.6435
faim,0.6259,0.6636
s'exprime,0.6259,0.5540
dés,0.6259,0.4654
guet,0.6259,0.7254
signa,0.6259,0.4994
appui,0.6258,0.6364
focieté,0.6258,0.5159
proserpine,0.6257,0.4795
cesser,0.6256,0.6007
l'intelligence,0.6255,0.6447
d'artifice,0.6255,0.7556
muet,0.6254,0.4704
signifient,0.6254,0.5539
temporel,0.6253,0.5619
qu'afin,0.6253,0.5077
opéra,0.6253,0.4278
liers,0.6250,0.5509
bride,0.6250,0.6459
outré,0.6250,0.5821
d'enfans,0.6250,0.6391
moururent,0.6249,0.5695
pon,0.6249,0.5589
tracer,0.6248,0.6083
doucement,0.6248,0.5840
infideles,0.6246,0.6224
ters,0.6246,0.4151
territoire,0.6245,0.5745
durera,0.6245,0.5600
baleine,0.6244,0.6885
conclusion,0.6244,0.5921
suivent,0.6242,0.5752
lequelles,0.6242,0.5700
aris,0.6241,0.4676
nal,0.6241,0.5862
favori,0.6240,0.6548
vantes,0.6239,0.4268
amer,0.6239,0.5963
taxé,0.6239,0.5557
l'usage,0.6239,0.5368
enfuirez,0.6238,0.5463
fleurir,0.6237,0.6398
eft,0.6235,0.4669
interdite,0.6235,0.6524
soli,0.6234,0.5395
d'ex,0.6234,0.5896
représentant,0.6233,0.4260
ieux,0.6232,0.5342
tiares,0.6232,0.4688
pensée,0.6231,0.5644
lité,0.6231,0.5196
vendôme,0.6230,0.4615
vouloir,0.6230,0.5479
croître,0.6229,0.6157
étendus,0.6229,0.6814
ache,0.6228,0.5245
majeur,0.6227,0.4890
fez,0.6227,0.5130
troublé,0.6226,0.6474
cé,0.6226,0.5608
prises,0.6225,0.6261
code,0.6225,0.3315
sejour,0.6224,0.5886
péri,0.6224,0.5845
forces,0.6222,0.5684
vilité,0.6222,0.4908
pru,0.6222,0.5673
examinez,0.6220,0.6347
finit,0.6219,0.5053
seule,0.6219,0.6965
réalité,0.6218,0.3357
lez,0.6217,0.4213
détestable,0.6217,0.6070
refusent,0.6214,0.4935
ordon,0.6214,0.6444
sorte,0.6214,0.4953
contrat,0.6214,0.5078
excepté,0.6214,0.7126
d'avancer,0.6213,0.4337
dogme,0.6213,0.6613
saluer,0.6212,0.6128
signature,0.6212,0.5959
survient,0.6212,0.5175
manquer,0.6212,0.5820
l'en,0.6211,0.6462
rotterdam,0.6209,0.5298
pae,0.6209,0.4935
tarde,0.6207,0.5708
voyager,0.6206,0.6141
chent,0.6203,0.6620
descente,0.6203,0.6845
dence,0.6202,0.4976
lustre,0.6202,0.5960
cueillir,0.6202,0.6016
vid,0.6202,0.5828
incon,0.6202,0.5107
alle,0.6201,0.5220
s'avisa,0.6201,0.5817
malheureusement,0.6200,0.3761
d'abus,0.6198,0.3002
c'etoit,0.6198,0.5970
truite,0.6197,0.5929
objets,0.6197,0.4882
valable,0.6196,0.6392
militaire,0.6196,0.7117
feuille,0.6195,0.5836
chapelain,0.6195,0.6216
xvi,0.6195,0.3663
diffi,0.6195,0.5605
précieuse,0.6195,0.5764
fendre,0.6195,0.5637
d'ouvrage,0.6194,0.4497
inon,0.6194,0.6275
lumineux,0.6194,0.5609
sortie,0.6193,0.5908
paume,0.6193,0.4552
muette,0.6193,0.4630
l'europe,0.6192,0.5479
mec,0.6191,0.5713
odeurs,0.6191,0.5951
nonce,0.6190,0.4414
quent,0.6189,0.4809
bri,0.6189,0.5077
mesurer,0.6189,0.6751
revêtu,0.6188,0.5406
gallus,0.6188,0.4948
l'accomplissement,0.6188,0.4646
coûta,0.6186,0.6327
s'appellent,0.6185,0.6609
cherté,0.6184,0.5698
gres,0.6184,0.5194
dien,0.6184,0.5961
juré,0.6184,0.5376
nulles,0.6184,0.5736
pote,0.6183,0.5356
salomon,0.6183,0.6125
revient,0.6182,0.6681
posez,0.6182,0.4376
cro,0.6182,0.4826
voler,0.6182,0.5466
produites,0.6181,0.6161
devenu,0.6180,0.6259
fecourir,0.6180,0.5253
marché,0.6180,0.6451
s'observe,0.6179,0.3734
alors,0.6179,0.6237
compagne,0.6179,0.6889
cré,0.6178,0.5163
impression,0.6178,0.5095
recolte,0.6176,0.6360
d'officiers,0.6175,0.5675
fâcheuse,0.6175,0.6176
j'en,0.6175,0.5230
dins,0.6174,0.4441
d'albe,0.6174,0.5875
toute,0.6173,0.6337
paroi,0.6172,0.5306
pourvoir,0.6172,0.6260
assura,0.6172,0.5245
honorable,0.6172,0.5302
lad,0.6172,0.4308
sulpice,0.6172,0.7200
disposez,0.6171,0.6497
croyable,0.6171,0.6208
gale,0.6171,0.5535
your,0.6170,0.3868
qu'ensuite,0.6170,0.5195
pareillement,0.6169,0.6912
senti,0.6169,0.6083
aides,0.6169,0.6267
l'immortalité,0.6169,0.6402
l'oreille,0.6168,0.6308
ima,0.6168,0.5902
confidence,0.6168,0.5921
triture,0.6166,0.5394
pius,0.6165,0.4571
sçavoir,0.6165,0.4489
d'elle,0.6165,0.6025
reçût,0.6165,0.5823
concert,0.6164,0.5703
gou,0.6164,0.5276
dons,0.6163,0.5637
universel,0.6163,0.7160
fidéle,0.6163,0.4618
exemplaires,0.6163,0.5425
liy,0.6162,0.5694
resente,0.6162,0.4688
qué,0.6162,0.5328
cachet,0.6160,0.5341
moyennant,0.6160,0.6742
king,0.6159,0.5796
formant,0.6159,0.3199
armé,0.6159,0.6424
trompettes,0.6158,0.5464
parole,0.6158,0.6256
écarter,0.6158,0.5924
quit,0.6158,0.4753
peri,0.6158,0.5382
utre,0.6157,0.5154
autres,0.6157,0.5648
discussion,0.6157,0.5820
tenue,0.6156,0.5827
supplians,0.6156,0.3980
défendent,0.6155,0.6192
repondre,0.6155,0.5477
bayle,0.6154,0.4297
milice,0.6154,0.5688
taillis,0.6153,0.5533
rel,0.6153,0.5366
découverte,0.6152,0.5927
seau,0.6151,0.5159
reconnue,0.6150,0.5885
trie,0.6150,0.5760
légers,0.6148,0.5864
acte,0.6147,0.5479
stable,0.6146,0.3575
fû,0.6146,0.5354
forn,0.6145,0.5866
concession,0.6143,0.5578
bor,0.6143,0.5118
reculer,0.6142,0.6161
qu'avoit,0.6142,0.6053
ven,0.6141,0.4803
pré,0.6141,0.5040
creuser,0.6141,0.5245
eff,0.6140,0.4783
vn,0.6138,0.5550
accepta,0.6138,0.5591
amasser,0.6137,0.6192
der,0.6137,0.5888
tice,0.6137,0.4383
impériale,0.6137,0.5880
za,0.6137,0.4122
espace,0.6137,0.6013
reliefs,0.6136,0.6494
s'assurer,0.6136,0.5901
plie,0.6136,0.4577
seindre,0.6136,0.5248
poir,0.6135,0.4552
niers,0.6135,0.4996
mufique,0.6135,0.5928
tenant,0.6134,0.5685
haute,0.6134,0.6463
indignation,0.6134,0.5602
legitime,0.6133,0.4785
extrême,0.6133,0.5471
plat,0.6133,0.6199
occuper,0.6132,0.5630
piquant,0.6132,0.5392
hautes,0.6131,0.6139
scroit,0.6131,0.5721
transportée,0.6130,0.5546
tombera,0.6130,0.5180
fantaisie,0.6129,0.6365
facilité,0.6128,0.6373
médecine,0.6128,0.5534
griefs,0.6128,0.5913
souhait,0.6127,0.5660
cond,0.6126,0.4079
republique,0.6126,0.3942
distingue,0.6126,0.5781
forts,0.6125,0.6233
frais,0.6125,0.5903
duroit,0.6125,0.4014
male,0.6123,0.5450
dat,0.6122,0.5289
pére,0.6121,0.4909
remar,0.6121,0.4703
imparfaite,0.6121,0.5826
droit,0.6120,0.5516
multiplié,0.6120,0.6340
loué,0.6120,0.5368
promise,0.6119,0.5449
persuade,0.6119,0.5986
contribuer,0.6119,0.5856
farce,0.6118,0.4463
soutint,0.6118,0.6048
reduits,0.6117,0.4496
ingrate,0.6116,0.5746
cele,0.6116,0.5600
alfez,0.6116,0.4999
lisez,0.6116,0.4949
chaque,0.6115,0.6190
déformais,0.6115,0.4638
culte,0.6115,0.5441
s'élever,0.6115,0.6187
d'exprimer,0.6114,0.5912
suffisante,0.6114,0.5966
cles,0.6113,0.5228
allusion,0.6113,0.5993
prisons,0.6113,0.6692
coutre,0.6111,0.6084
triple,0.6111,0.4775
valeurs,0.6111,0.6182
inventé,0.6109,0.5291
religieux,0.6108,0.5498
ferve,0.6107,0.3978
secrete,0.6107,0.4661
d'avis,0.6106,0.5739
labour,0.6106,0.5471
general,0.6105,0.5079
sucres,0.6105,0.5172
mage,0.6104,0.5456
parfait,0.6104,0.5695
déchiré,0.6103,0.5625
déposer,0.6102,0.4195
fruit,0.6102,0.6641
ombres,0.6099,0.5224
prolonger,0.6099,0.5628
s'explique,0.6098,0.4965
vident,0.6098,0.4812
rés,0.6098,0.5353
protecteur,0.6098,0.6273
changement,0.6098,0.6281
dée,0.6095,0.5016
sure,0.6095,0.4438
gaules,0.6095,0.5881
partage,0.6094,0.6189
structure,0.6094,0.3737
chacun,0.6094,0.6273
jurisprudence,0.6093,0.5464
gains,0.6093,0.3498
opiniâtre,0.6093,0.6490
communes,0.6092,0.5859
voye,0.6091,0.3925
ser,0.6090,0.5362
college,0.6089,0.6525
icelle,0.6089,0.4724
bris,0.6089,0.6024
cane,0.6088,0.5855
particuliere,0.6088,0.6076
excellence,0.6087,0.6357
approfondir,0.6087,0.5841
neuve,0.6087,0.6782
régie,0.6086,0.3701
adopté,0.6084,0.3042
sentiers,0.6083,0.7066
ral,0.6083,0.5113
rompit,0.6082,0.6067
envoye,0.6082,0.6181
cavalier,0.6082,0.6302
l'esclavage,0.6081,0.3890
examinons,0.6081,0.5543
ron,0.6081,0.5223
agir,0.6080,0.6079
continuelle,0.6080,0.5788
visiter,0.6080,0.5653
perir,0.6080,0.5943
infinis,0.6080,0.6463
infinite,0.6079,0.5683
l'etre,0.6078,0.5536
neur,0.6078,0.5197
eul,0.6078,0.6328
rigoureux,0.6078,0.6757
débiter,0.6077,0.6649
souverain,0.6076,0.6478
detail,0.6076,0.4783
dispute,0.6076,0.5716
passées,0.6075,0.6212
justifie,0.6075,0.3178
louable,0.6074,0.6243
men,0.6074,0.5300
chaîne,0.6074,0.6146
sauvages,0.6074,0.6133
rochelle,0.6074,0.5287
trahi,0.6073,0.5309
clairement,0.6073,0.5373
formalité,0.6072,0.5692
fout,0.6072,0.6725
gâter,0.6072,0.6199
refe,0.6070,0.5188
plaute,0.6070,0.5120
d'achever,0.6069,0.5783
touc,0.6069,0.5945
recommander,0.6069,0.5929
tirée,0.6069,0.5350
may,0.6069,0.3539
fore,0.6069,0.5042
defaut,0.6068,0.4960
lauriers,0.6068,0.5296
dixieme,0.6068,0.6010
ustion,0.6068,0.4232
chantre,0.6067,0.4719
conviendra,0.6067,0.5272
vacations,0.6067,0.5314
souve,0.6066,0.5793
facilement,0.6065,0.6282
nettes,0.6065,0.6213
orient,0.6064,0.5891
felle,0.6062,0.5732
moien,0.6061,0.3791
examine,0.6060,0.5175
lue,0.6060,0.4390
apprentifs,0.6060,0.5428
trompeur,0.6060,0.6320
pers,0.6060,0.6883
comptant,0.6058,0.6804
venter,0.6057,0.5176
relle,0.6057,0.5825
profondément,0.6057,0.4247
bar,0.6056,0.5197
marqué,0.6056,0.6337
jouer,0.6056,0.5753
cement,0.6055,0.4354
liez,0.6055,0.4098
d'o,0.6055,0.5272
harangue,0.6054,0.5713
polis,0.6054,0.5664
severe,0.6054,0.5689
dépeint,0.6054,0.5822
prétendre,0.6053,0.5359
mou,0.6053,0.4954
colin,0.6052,0.5396
l'élection,0.6051,0.5068
estimé,0.6050,0.5259
christianisme,0.6050,0.6807
souf,0.6049,0.5531
défendoit,0.6047,0.5842
run,0.6047,0.5455
mé,0.6047,0.5128
batailles,0.6047,0.5227
d'esprit,0.6046,0.5780
portera,0.6045,0.4997
quite,0.6044,0.6708
quiconque,0.6044,0.5699
t'elle,0.6043,0.5309
accompli,0.6043,0.6120
angélique,0.6043,0.3448
honteusement,0.6043,0.5041
dette,0.6043,0.5553
ains,0.6043,0.5267
foit,0.6042,0.4876
larcin,0.6041,0.6544
retenant,0.6041,0.6334
menoit,0.6041,0.5390
len,0.6040,0.5105
risque,0.6039,0.6154
commentaire,0.6038,0.5860
