word,drift_global,drift_moyen
oppose,0.2011,0.0058
lil,0.2011,0.0062
volontaire,0.2010,0.0065
appaiser,0.2010,0.0068
lles,0.2010,0.0078
frayeurs,0.2010,0.0064
artisans,0.2010,0.0063
portée,0.2010,0.0050
corriger,0.2009,0.0061
inter,0.2009,0.0070
ingrat,0.2009,0.0068
bran,0.2009,0.0069
audessus,0.2009,0.0074
noient,0.2009,0.0063
rci,0.2008,0.0065
rum,0.2008,0.0071
d'avertir,0.2008,0.0063
tentes,0.2008,0.0076
refuter,0.2008,0.0081
héréditaire,0.2008,0.0070
coton,0.2007,0.0077
ilr,0.2007,0.0057
remar,0.2007,0.0064
quan,0.2006,0.0082
meurtre,0.2006,0.0067
multitude,0.2006,0.0055
paver,0.2006,0.0073
secondé,0.2006,0.0074
fauf,0.2006,0.0107
neuve,0.2006,0.0068
veur,0.2006,0.0096
gaulois,0.2006,0.0075
tuoient,0.2006,0.0069
fautes,0.2006,0.0053
idtitle,0.2005,0.0057
pole,0.2005,0.0064
tourmente,0.2004,0.0068
peupler,0.2004,0.0077
gou,0.2003,0.0083
notion,0.2003,0.0080
d'admiration,0.2003,0.0064
ruines,0.2003,0.0063
fatiguer,0.2002,0.0071
étendre,0.2002,0.0067
obéissance,0.2002,0.0062
cceur,0.2002,0.0071
considérables,0.2002,0.0050
estiment,0.2002,0.0061
alios,0.2002,0.0070
chagrins,0.2002,0.0054
turquie,0.2002,0.0071
alexandrie,0.2001,0.0078
trouveroit,0.2001,0.0051
monnoies,0.2001,0.0065
chaîne,0.2001,0.0057
circonstances,0.2001,0.0051
composées,0.2001,0.0065
sue,0.2000,0.0090
ees,0.1999,0.0099
iour,0.1999,0.0087
deo,0.1999,0.0070
misere,0.1999,0.0065
délivrance,0.1999,0.0075
phi,0.1999,0.0113
lavé,0.1999,0.0085
'ne,0.1999,0.0077
barils,0.1999,0.0065
d'obliger,0.1999,0.0081
accordée,0.1998,0.0057
méthode,0.1998,0.0061
d'homme,0.1998,0.0063
rece,0.1998,0.0060
zèle,0.1997,0.0053
censeurs,0.1997,0.0078
éclate,0.1997,0.0071
corinthe,0.1997,0.0074
ressemble,0.1996,0.0055
pafle,0.1996,0.0088
u'il,0.1996,0.0069
l'arc,0.1996,0.0074
m'arrêter,0.1996,0.0075
carreaux,0.1996,0.0075
pauvreté,0.1996,0.0065
conservée,0.1996,0.0074
peutêtre,0.1996,0.0098
correction,0.1996,0.0078
pures,0.1995,0.0059
inutiles,0.1995,0.0048
parfum,0.1995,0.0071
tanto,0.1995,0.0066
xxxii,0.1995,0.0087
'par,0.1994,0.0106
bres,0.1994,0.0067
l'immortalité,0.1994,0.0072
obéir,0.1994,0.0059
attribuée,0.1994,0.0072
rance,0.1994,0.0089
incertains,0.1994,0.0073
lierre,0.1993,0.0073
d'obtenir,0.1993,0.0059
délices,0.1993,0.0059
blesser,0.1993,0.0066
iar,0.1993,0.0073
espagnole,0.1993,0.0079
frédéric,0.1992,0.0101
chers,0.1992,0.0053
fervant,0.1992,0.0086
nelle,0.1992,0.0082
joui,0.1991,0.0063
régence,0.1991,0.0081
persuada,0.1991,0.0066
fol,0.1991,0.0067
suffisante,0.1991,0.0069
existe,0.1990,0.0060
ian,0.1990,0.0067
manifeste,0.1990,0.0066
tumulte,0.1990,0.0066
résolutions,0.1990,0.0066
xliii,0.1990,0.0102
commencée,0.1989,0.0068
cement,0.1989,0.0063
achats,0.1989,0.0074
fidele,0.1989,0.0064
vaines,0.1988,0.0056
aisement,0.1988,0.0102
ari,0.1988,0.0073
infinies,0.1988,0.0066
gallus,0.1988,0.0077
aufii,0.1988,0.0081
forger,0.1988,0.0081
dce,0.1987,0.0079
comédiens,0.1987,0.0060
exiger,0.1987,0.0068
prudence,0.1987,0.0057
brillante,0.1987,0.0055
ill,0.1987,0.0060
pagne,0.1987,0.0066
écoit,0.1987,0.0066
rivières,0.1987,0.0070
golfe,0.1987,0.0067
chaffer,0.1987,0.0091
tente,0.1986,0.0071
excuse,0.1986,0.0075
détour,0.1986,0.0069
mcme,0.1986,0.0095
d'an,0.1985,0.0078
chaînes,0.1985,0.0058
saisit,0.1985,0.0061
tai,0.1985,0.0077
excessive,0.1985,0.0068
xxxvii,0.1985,0.0083
paternel,0.1985,0.0064
flûte,0.1984,0.0068
ofé,0.1984,0.0066
ani,0.1984,0.0063
remonter,0.1983,0.0062
frt,0.1983,0.0078
dupe,0.1983,0.0071
ioi,0.1982,0.0066
neutralité,0.1982,0.0084
couvent,0.1982,0.0067
rapidité,0.1982,0.0059
recommander,0.1982,0.0073
chargées,0.1982,0.0061
confondent,0.1982,0.0068
nre,0.1981,0.0068
erreur,0.1981,0.0057
justement,0.1981,0.0072
iit,0.1981,0.0057
pernicieux,0.1981,0.0063
convenoit,0.1980,0.0057
rôle,0.1980,0.0073
nais,0.1980,0.0097
siens,0.1980,0.0061
chaffe,0.1979,0.0096
oue,0.1979,0.0077
sol,0.1979,0.0079
por,0.1979,0.0065
historique,0.1979,0.0074
projet,0.1979,0.0056
desire,0.1978,0.0068
désespoir,0.1978,0.0057
pompeux,0.1978,0.0064
connoissances,0.1978,0.0056
l'anglois,0.1978,0.0071
renonce,0.1978,0.0062
pil,0.1978,0.0067
surpasse,0.1978,0.0057
permettent,0.1978,0.0052
xxxix,0.1977,0.0088
livrer,0.1977,0.0060
ferait,0.1977,0.0070
bouclier,0.1977,0.0071
arnaud,0.1977,0.0075
inquit,0.1977,0.0089
conclut,0.1976,0.0062
retenant,0.1976,0.0099
ressemblance,0.1976,0.0060
l'afrique,0.1976,0.0060
mécontent,0.1976,0.0083
plaisanteries,0.1976,0.0063
cce,0.1976,0.0075
que,0.1976,0.0062
mne,0.1976,0.0092
d'aix,0.1976,0.0085
abrégé,0.1975,0.0074
tin,0.1975,0.0072
oreille,0.1975,0.0065
persuader,0.1975,0.0063
abandonner,0.1975,0.0057
zéle,0.1975,0.0069
s'attacha,0.1975,0.0069
huitieme,0.1974,0.0065
charme,0.1974,0.0061
le',0.1974,0.0095
d'exemple,0.1974,0.0058
n'au,0.1974,0.0060
'ie,0.1974,0.0062
modique,0.1974,0.0066
trésorier,0.1973,0.0068
sépare,0.1973,0.0070
montée,0.1973,0.0071
procurer,0.1973,0.0053
c'é,0.1973,0.0062
tile,0.1973,0.0062
pensent,0.1972,0.0056
porteront,0.1972,0.0064
ouis,0.1972,0.0066
tota,0.1971,0.0062
intérêts,0.1971,0.0053
oin,0.1971,0.0074
jet,0.1971,0.0068
cci,0.1971,0.0060
ce',0.1971,0.0104
l'image,0.1971,0.0064
appliquée,0.1971,0.0075
françoise,0.1971,0.0063
repentir,0.1970,0.0063
extravagances,0.1970,0.0070
convaincus,0.1970,0.0055
l'augmentation,0.1970,0.0064
arriere,0.1970,0.0085
una,0.1970,0.0089
condamna,0.1969,0.0073
insensible,0.1968,0.0071
attaquée,0.1968,0.0063
nen,0.1968,0.0074
via,0.1968,0.0073
london,0.1968,0.0054
méditerranée,0.1968,0.0066
contenance,0.1968,0.0068
exa,0.1968,0.0067
étrangere,0.1967,0.0065
iui,0.1967,0.0065
rti,0.1967,0.0057
works,0.1967,0.0049
cruauté,0.1967,0.0060
ancienneté,0.1967,0.0070
catalogue,0.1966,0.0071
coulent,0.1966,0.0054
leg,0.1966,0.0085
mathieu,0.1966,0.0100
ger,0.1966,0.0067
l'agitation,0.1966,0.0065
aveugles,0.1965,0.0075
satisfaite,0.1965,0.0071
fend,0.1965,0.0075
précédentes,0.1965,0.0058
d'u,0.1965,0.0073
allié,0.1965,0.0073
aix,0.1965,0.0087
l'alliance,0.1965,0.0070
uine,0.1965,0.0075
patres,0.1964,0.0074
l'aime,0.1964,0.0069
ruinée,0.1964,0.0062
riez,0.1964,0.0068
cinquieme,0.1964,0.0076
xlv,0.1964,0.0080
aujourd,0.1963,0.0071
emporte,0.1963,0.0063
qus,0.1963,0.0077
talens,0.1963,0.0055
gouverné,0.1963,0.0069
parer,0.1963,0.0066
tions,0.1962,0.0052
opposées,0.1962,0.0061
menton,0.1962,0.0066
conçoit,0.1962,0.0064
arc,0.1961,0.0064
surprenant,0.1961,0.0057
frontieres,0.1961,0.0065
construire,0.1961,0.0060
inventions,0.1961,0.0064
châtelet,0.1961,0.0108
sales,0.1960,0.0087
quittent,0.1960,0.0063
âmes,0.1960,0.0058
étudier,0.1960,0.0062
fendu,0.1960,0.0088
qu'ailleurs,0.1960,0.0073
moulins,0.1960,0.0067
nue,0.1960,0.0068
règlement,0.1960,0.0070
tir,0.1960,0.0065
nce,0.1960,0.0067
act,0.1960,0.0056
gouverne,0.1959,0.0059
ane,0.1959,0.0084
foutenu,0.1959,0.0074
familier,0.1959,0.0072
occuper,0.1959,0.0059
appellées,0.1958,0.0062
renfermé,0.1958,0.0059
anima,0.1958,0.0075
revenue,0.1958,0.0074
absolu,0.1958,0.0058
approchent,0.1957,0.0057
devront,0.1957,0.0073
meil,0.1956,0.0077
ténèbres,0.1956,0.0061
neutre,0.1956,0.0075
gardée,0.1956,0.0067
qu'il,0.1956,0.0049
total,0.1956,0.0069
hinc,0.1955,0.0081
discipline,0.1955,0.0061
demandera,0.1955,0.0069
cal,0.1954,0.0076
ore,0.1954,0.0062
marches,0.1954,0.0067
passions,0.1954,0.0049
suiv,0.1953,0.0079
bles,0.1953,0.0055
l'instant,0.1953,0.0056
chirurgiens,0.1952,0.0059
guerriers,0.1952,0.0064
triple,0.1952,0.0066
mmne,0.1952,0.0102
tens,0.1952,0.0064
convoquer,0.1952,0.0072
gne,0.1951,0.0084
ignorer,0.1951,0.0064
réponde,0.1951,0.0064
communication,0.1951,0.0058
britannique,0.1951,0.0076
jusqu'en,0.1951,0.0068
ede,0.1951,0.0083
sacrifice,0.1951,0.0056
law,0.1951,0.0067
hardie,0.1950,0.0072
peit,0.1950,0.0063
coutre,0.1950,0.0120
permettant,0.1949,0.0070
lisant,0.1949,0.0084
médiocre,0.1949,0.0055
étoiles,0.1949,0.0063
surface,0.1949,0.0063
nle,0.1949,0.0061
suivoit,0.1949,0.0067
reprocher,0.1949,0.0060
j'appris,0.1948,0.0074
rejette,0.1948,0.0068
compatriotes,0.1948,0.0057
communiquer,0.1948,0.0058
louage,0.1948,0.0092
déterminé,0.1948,0.0056
supposition,0.1947,0.0071
loisir,0.1947,0.0056
conduites,0.1947,0.0064
séparées,0.1946,0.0074
d'ouvrir,0.1946,0.0063
convenable,0.1946,0.0054
emprunte,0.1946,0.0066
éprouvé,0.1946,0.0061
qui',0.1946,0.0090
contrainte,0.1945,0.0064
cui,0.1945,0.0077
lorsqu'elle,0.1945,0.0049
s'attache,0.1945,0.0060
couronnée,0.1945,0.0063
méchans,0.1945,0.0059
entendue,0.1945,0.0062
jusqu'alors,0.1945,0.0061
guère,0.1945,0.0057
domestique,0.1944,0.0066
hem,0.1944,0.0081
libertins,0.1944,0.0073
sen,0.1944,0.0076
dur,0.1944,0.0057
surtout,0.1944,0.0054
adresse,0.1944,0.0062
refait,0.1944,0.0087
écrivant,0.1944,0.0078
réformation,0.1943,0.0089
caisses,0.1943,0.0069
emportent,0.1943,0.0064
attaquent,0.1943,0.0057
satire,0.1943,0.0087
senti,0.1943,0.0059
rant,0.1942,0.0083
dominique,0.1942,0.0078
compose,0.1942,0.0072
approché,0.1941,0.0056
besoins,0.1941,0.0055
l'éloge,0.1941,0.0059
combattant,0.1940,0.0073
détacher,0.1940,0.0066
guyenne,0.1940,0.0085
greniers,0.1940,0.0075
qu'eux,0.1940,0.0055
sages,0.1940,0.0052
feuille,0.1940,0.0065
risquer,0.1939,0.0069
agissent,0.1939,0.0053
balles,0.1938,0.0076
d'apporter,0.1938,0.0074
lea,0.1938,0.0077
terrestres,0.1938,0.0061
l'hôpital,0.1938,0.0073
brisé,0.1938,0.0072
retiennent,0.1937,0.0066
conte,0.1937,0.0059
chaises,0.1937,0.0080
avantages,0.1937,0.0050
comparaison,0.1937,0.0056
infaillible,0.1937,0.0065
protestation,0.1936,0.0075
habileté,0.1936,0.0056
cabanes,0.1936,0.0066
facon,0.1935,0.0071
officio,0.1935,0.0072
vuide,0.1935,0.0061
septieme,0.1935,0.0086
mir,0.1935,0.0083
ere,0.1935,0.0069
cabane,0.1935,0.0069
poudres,0.1934,0.0068
baisser,0.1934,0.0072
l'amitié,0.1934,0.0058
mufique,0.1934,0.0083
tom,0.1934,0.0069
acheta,0.1934,0.0065
distingue,0.1934,0.0057
malgré,0.1934,0.0044
peintes,0.1934,0.0086
nmais,0.1934,0.0095
puif,0.1934,0.0072
détermine,0.1933,0.0056
scc,0.1933,0.0078
ret,0.1933,0.0072
poursuivi,0.1933,0.0061
habitude,0.1932,0.0061
toise,0.1932,0.0076
célèbre,0.1931,0.0057
dedit,0.1931,0.0076
cordons,0.1931,0.0075
l'opinion,0.1931,0.0064
ignorance,0.1931,0.0064
ome,0.1931,0.0075
clles,0.1931,0.0067
l'obligation,0.1931,0.0060
lisent,0.1931,0.0060
l'accepter,0.1931,0.0078
portions,0.1931,0.0055
les',0.1930,0.0087
imputer,0.1930,0.0061
l'illustre,0.1930,0.0075
d'étonnement,0.1930,0.0069
elie,0.1930,0.0071
signe,0.1929,0.0061
profane,0.1929,0.0095
rec,0.1929,0.0091
augmentoit,0.1929,0.0064
fatale,0.1929,0.0060
basses,0.1929,0.0070
prescrites,0.1929,0.0062
soutint,0.1929,0.0067
ajoutez,0.1929,0.0070
ele,0.1929,0.0075
voire,0.1928,0.0104
déclarée,0.1928,0.0061
extravagant,0.1928,0.0087
gai,0.1927,0.0072
figne,0.1927,0.0075
coquette,0.1927,0.0073
rétablie,0.1927,0.0072
décrier,0.1926,0.0083
espèce,0.1926,0.0052
prérogatives,0.1926,0.0061
l'exil,0.1926,0.0078
pleure,0.1925,0.0065
confiance,0.1925,0.0053
tol,0.1925,0.0060
découvrit,0.1925,0.0063
gner,0.1925,0.0099
pii,0.1925,0.0060
ror,0.1924,0.0066
victimes,0.1924,0.0063
loir,0.1924,0.0075
aii,0.1924,0.0061
rapportent,0.1924,0.0053
tem,0.1924,0.0066
poutres,0.1924,0.0067
instruction,0.1924,0.0068
abandonnée,0.1923,0.0068
luit,0.1923,0.0056
dij,0.1923,0.0086
garant,0.1923,0.0058
approfondir,0.1923,0.0075
habent,0.1922,0.0063
icl,0.1922,0.0062
gardent,0.1922,0.0050
aue,0.1922,0.0086
accords,0.1922,0.0065
concert,0.1922,0.0053
j'entre,0.1921,0.0073
choisies,0.1921,0.0069
qualités,0.1921,0.0050
pri,0.1921,0.0071
positivement,0.1921,0.0071
univers,0.1921,0.0070
autrui,0.1920,0.0081
perdue,0.1920,0.0060
fide,0.1920,0.0067
mens,0.1920,0.0050
lisez,0.1920,0.0078
chantant,0.1920,0.0073
continuelle,0.1920,0.0053
barons,0.1919,0.0064
nation,0.1919,0.0054
jan,0.1919,0.0076
profiter,0.1919,0.0053
xlix,0.1919,0.0099
travaux,0.1919,0.0048
sie,0.1918,0.0079
mini,0.1918,0.0071
grenade,0.1918,0.0080
grossier,0.1918,0.0075
fii,0.1918,0.0069
apprens,0.1918,0.0062
démontrer,0.1918,0.0066
rez,0.1918,0.0070
refe,0.1918,0.0106
det,0.1918,0.0075
vans,0.1918,0.0069
payoit,0.1917,0.0067
auifi,0.1917,0.0095
renfermer,0.1917,0.0065
paresseux,0.1917,0.0079
d'al,0.1917,0.0094
édition,0.1917,0.0063
quittez,0.1917,0.0065
audiences,0.1917,0.0062
cie,0.1917,0.0079
écoutez,0.1917,0.0061
ifr,0.1916,0.0080
avantageusement,0.1916,0.0068
étoile,0.1916,0.0060
mercure,0.1916,0.0072
cure,0.1916,0.0077
vilaine,0.1916,0.0087
commen,0.1916,0.0074
conmme,0.1916,0.0086
différer,0.1915,0.0071
'est,0.1915,0.0064
roche,0.1915,0.0072
l'oeuvre,0.1915,0.0075
excellente,0.1914,0.0050
eii,0.1914,0.0081
courez,0.1914,0.0062
d'ennemis,0.1914,0.0057
urs,0.1914,0.0073
habitent,0.1914,0.0054
christophe,0.1914,0.0070
d'emprunter,0.1913,0.0073
xxxvi,0.1913,0.0087
prétends,0.1913,0.0059
heureusement,0.1913,0.0058
s'accordent,0.1913,0.0059
m'auroit,0.1913,0.0064
accordées,0.1913,0.0063
violens,0.1913,0.0058
d'animaux,0.1913,0.0059
descendent,0.1912,0.0067
royales,0.1912,0.0068
retraite,0.1912,0.0055
ressentiment,0.1912,0.0057
sacre,0.1912,0.0070
marins,0.1912,0.0088
avance,0.1912,0.0059
sels,0.1911,0.0062
rer,0.1911,0.0069
vengeance,0.1911,0.0054
s'ils,0.1911,0.0040
mier,0.1911,0.0053
mia,0.1911,0.0064
commue,0.1910,0.0078
nois,0.1910,0.0064
lin,0.1910,0.0071
malheureuse,0.1910,0.0055
conduits,0.1910,0.0054
azile,0.1910,0.0068
aisez,0.1909,0.0085
oire,0.1908,0.0087
sint,0.1908,0.0076
attentats,0.1908,0.0060
voyager,0.1907,0.0072
plaignent,0.1907,0.0055
domino,0.1907,0.0084
seinte,0.1906,0.0078
convaincre,0.1906,0.0058
lli,0.1906,0.0052
colonnes,0.1906,0.0053
poussiere,0.1906,0.0073
auri,0.1906,0.0068
tarda,0.1906,0.0054
reproches,0.1905,0.0053
som,0.1905,0.0075
satan,0.1905,0.0078
qae,0.1905,0.0081
incompatibles,0.1905,0.0054
flit,0.1905,0.0062
obli,0.1904,0.0056
célèbres,0.1904,0.0059
rouler,0.1904,0.0064
enseignes,0.1904,0.0087
reconnoissancent,0.1904,0.0052
fermées,0.1904,0.0059
l'os,0.1904,0.0079
toscane,0.1904,0.0061
élevées,0.1904,0.0054
flr,0.1903,0.0076
bouc,0.1903,0.0082
new,0.1903,0.0074
incapables,0.1903,0.0053
délivrer,0.1903,0.0057
contrôleur,0.1903,0.0066
lustre,0.1903,0.0065
rempli,0.1902,0.0047
sçais,0.1902,0.0083
défendoit,0.1902,0.0064
arma,0.1902,0.0069
cadavre,0.1902,0.0069
offense,0.1902,0.0075
interrompre,0.1901,0.0064
peste,0.1901,0.0067
l'expression,0.1901,0.0071
lame,0.1901,0.0067
