rank,word,drift_1789,drift_moyen
10808,aurai,0.3542,0.3015
10809,jonction,0.3541,0.4543
10810,occupation,0.3541,0.3639
10811,heureuse,0.3541,0.4053
10812,vînt,0.3541,0.4304
10813,compatriotes,0.3540,0.3190
10814,sermens,0.3539,0.4198
10815,observation,0.3539,0.4050
10816,potuit,0.3539,0.2999
10817,bien,0.3539,0.4267
10818,forcer,0.3539,0.4086
10819,dettes,0.3538,0.3636
10820,tonneau,0.3538,0.4110
10821,mouton,0.3538,0.3557
10822,ordonnances,0.3537,0.3427
10823,es,0.3536,0.4369
10824,pavillons,0.3536,0.4000
10825,marchez,0.3534,0.4920
10826,bruits,0.3534,0.3712
10827,condamnez,0.3534,0.3991
10828,courte,0.3534,0.4192
10829,primo,0.3534,0.4150
10830,défend,0.3533,0.4284
10831,mea,0.3533,0.3943
10832,quanti,0.3533,0.4849
10833,joue,0.3533,0.4163
10834,perdu,0.3533,0.3857
10835,sacrifice,0.3532,0.3497
10836,méprise,0.3532,0.4182
10837,rapidité,0.3531,0.4156
10838,achetée,0.3531,0.4057
10839,indigne,0.3531,0.3849
10840,olives,0.3531,0.3498
10841,expliquez,0.3531,0.4839
10842,grec,0.3530,0.3590
10843,fauver,0.3529,0.3674
10844,serein,0.3529,0.4858
10845,énormes,0.3529,0.4537
10846,sut,0.3529,0.3759
10847,paroissoient,0.3528,0.3759
10848,l'humidité,0.3528,0.4269
10849,tel,0.3528,0.3896
10850,d'exactitude,0.3528,0.3662
10851,dents,0.3528,0.3692
10852,cruelle,0.3527,0.3594
10853,fiefs,0.3526,0.3554
10854,magasin,0.3526,0.4189
10855,trompent,0.3526,0.3340
10856,laissant,0.3525,0.3878
10857,volumus,0.3525,0.3748
10858,ellc,0.3525,0.4741
10859,fabius,0.3525,0.3964
10860,colonies,0.3525,0.3868
10861,pâte,0.3525,0.3747
10862,chirurgien,0.3525,0.4536
10863,favez,0.3524,0.3331
10864,équipages,0.3524,0.3898
10865,seize,0.3523,0.2956
10866,saçon,0.3523,0.3728
10867,porcs,0.3523,0.4647
10868,portion,0.3522,0.4505
10869,ombre,0.3522,0.3580
10870,rerum,0.3522,0.4029
10871,alarmes,0.3522,0.3288
10872,attachée,0.3521,0.4119
10873,détruisent,0.3521,0.3865
10874,multiplication,0.3521,0.4298
10875,répand,0.3521,0.3440
10876,chargent,0.3520,0.3505
10877,relâcher,0.3520,0.4575
10878,agi,0.3519,0.3532
10879,douleur,0.3519,0.3645
10880,capitale,0.3519,0.3960
10881,colline,0.3518,0.3908
10882,amené,0.3518,0.3485
10883,d'adresse,0.3517,0.3886
10884,empêchent,0.3517,0.3776
10885,efl,0.3517,0.3829
10886,adopté,0.3517,0.4024
10887,verdure,0.3517,0.3844
10888,bellum,0.3516,0.3664
10889,ménager,0.3516,0.3808
10890,gaulois,0.3516,0.3980
10891,oiseaux,0.3515,0.3496
10892,consacrer,0.3514,0.4323
10893,autrefois,0.3513,0.3879
10894,citez,0.3513,0.4551
10895,quos,0.3513,0.4051
10896,avés,0.3513,0.3237
10897,construction,0.3513,0.4270
10898,contenté,0.3513,0.3479
10899,contiendra,0.3512,0.4302
10900,princesses,0.3512,0.3821
10901,mirent,0.3512,0.3410
10902,échappe,0.3511,0.4333
10903,ayez,0.3510,0.3870
10904,mienne,0.3509,0.3654
10905,aboli,0.3509,0.4177
10906,épargner,0.3509,0.3619
10907,couronné,0.3508,0.4348
10908,genoux,0.3508,0.3827
10909,certaine,0.3507,0.4387
10910,annuelle,0.3507,0.4118
10911,plainte,0.3506,0.4100
10912,siege,0.3506,0.4191
10913,vendue,0.3506,0.4368
10914,duré,0.3506,0.3615
10915,écrivent,0.3506,0.4304
10916,desquels,0.3506,0.3359
10917,ayons,0.3506,0.3252
10918,étendu,0.3506,0.4130
10919,élevée,0.3506,0.3775
10920,partez,0.3505,0.4443
10921,mangent,0.3504,0.3341
10922,lié,0.3503,0.4582
10923,itre,0.3503,0.5152
10924,elections,0.3503,0.4156
10925,pensent,0.3503,0.3491
10926,aufli,0.3503,0.4674
10927,courtisans,0.3501,0.3639
10928,voulu,0.3501,0.3625
10929,vieillesse,0.3500,0.3831
10930,loup,0.3500,0.3828
10931,engagea,0.3500,0.4216
10932,cadette,0.3500,0.4166
10933,allons,0.3499,0.3497
10934,sed,0.3498,0.4560
10935,servira,0.3498,0.3939
10936,précipiter,0.3498,0.3986
10937,suiffé,0.3497,0.4106
10938,semences,0.3497,0.4191
10939,douzième,0.3497,0.4187
10940,semaines,0.3497,0.3372
10941,flamme,0.3497,0.3510
10942,plupart,0.3497,0.3389
10943,mets,0.3497,0.3586
10944,vert,0.3496,0.5659
10945,direction,0.3496,0.4334
10946,sénateurs,0.3495,0.3842
10947,nomination,0.3495,0.4693
10948,empereur,0.3494,0.3433
10949,dessus,0.3494,0.4907
10950,vas,0.3494,0.3785
10951,négociations,0.3493,0.3398
10952,éré,0.3493,0.3320
10953,oubliez,0.3493,0.4421
10954,once,0.3492,0.3126
10955,clauses,0.3492,0.4366
10956,répondu,0.3492,0.3092
10957,perdroit,0.3492,0.4285
10958,fuient,0.3491,0.3807
10959,demander,0.3490,0.4020
10960,souhaits,0.3489,0.3748
10961,monter,0.3489,0.4023
10962,folies,0.3489,0.3410
10963,concernant,0.3489,0.3804
10964,construire,0.3489,0.3666
10965,laïques,0.3488,0.3732
10966,décisions,0.3488,0.3530
10967,madame,0.3487,0.4536
10968,inventaire,0.3487,0.4094
10969,contentent,0.3486,0.3438
10970,abusé,0.3486,0.3562
10971,tua,0.3486,0.3637
10972,laissera,0.3486,0.3548
10973,entendent,0.3485,0.3549
10974,dominus,0.3485,0.3977
10975,payée,0.3484,0.3691
10976,sortirent,0.3484,0.3557
10977,nisi,0.3483,0.3709
10978,prétentions,0.3482,0.3365
10979,ennemies,0.3482,0.4427
10980,effacer,0.3482,0.4193
10981,fournit,0.3482,0.4382
10982,l'orient,0.3481,0.3380
10983,difons,0.3481,0.4160
10984,l'arrêt,0.3481,0.3874
10985,s'opposer,0.3481,0.3590
10986,gouverneur,0.3481,0.3614
10987,foy,0.3481,0.2558
10988,ecrit,0.3480,0.4741
10989,sublimes,0.3479,0.3868
10990,falle,0.3478,0.5479
10991,chats,0.3478,0.4494
10992,plaisanterie,0.3478,0.3716
10993,gomme,0.3477,0.3934
10994,mouvement,0.3476,0.3717
10995,cas,0.3476,0.3754
10996,mortem,0.3476,0.3006
10997,d'olive,0.3476,0.3697
10998,fonds,0.3476,0.4649
10999,cependant,0.3475,0.4328
11000,pensé,0.3475,0.3212
11001,diminuée,0.3475,0.4411
11002,ctc,0.3475,0.4594
11003,parjure,0.3475,0.3878
11004,voeux,0.3474,0.3484
11005,fusil,0.3474,0.4075
11006,reçu,0.3474,0.4031
11007,ques,0.3473,0.3890
11008,potest,0.3473,0.3686
11009,ouvre,0.3472,0.4246
11010,bonne,0.3472,0.3819
11011,livres,0.3471,0.4207
11012,essentiel,0.3471,0.3930
11013,hominis,0.3471,0.3239
11014,huitieme,0.3471,0.3561
11015,receveurs,0.3471,0.3272
11016,ic,0.3471,0.4748
11017,récit,0.3470,0.3473
11018,goûte,0.3470,0.3841
11019,maîtres,0.3469,0.3748
11020,grecque,0.3468,0.3632
11021,cl,0.3468,0.4831
11022,ejus,0.3468,0.4838
11023,coupe,0.3468,0.3803
11024,fret,0.3467,0.4380
11025,semper,0.3467,0.3467
11026,frayeur,0.3466,0.3639
11027,d'abandonner,0.3466,0.3770
11028,maisons,0.3465,0.3721
11029,craignit,0.3464,0.3406
11030,augmentations,0.3464,0.4375
11031,troisiéme,0.3464,0.3223
11032,entre,0.3464,0.4385
11033,chevaux,0.3464,0.4137
11034,premiers,0.3463,0.4201
11035,cb,0.3463,0.3506
11036,mulets,0.3463,0.4159
11037,c'est,0.3463,0.3697
11038,succomber,0.3461,0.3901
11039,conclus,0.3461,0.3600
11040,commence,0.3460,0.3894
11041,riviere,0.3460,0.3562
11042,frontières,0.3460,0.3776
11043,perdra,0.3459,0.4423
11044,tenu,0.3459,0.4057
11045,alimens,0.3459,0.4166
11046,cache,0.3459,0.3605
11047,d'entr'eux,0.3458,0.4268
11048,pensoit,0.3458,0.3880
11049,fibres,0.3457,0.3607
11050,chagrins,0.3457,0.3367
11051,captivité,0.3457,0.4128
11052,prédécesseurs,0.3457,0.3697
11053,jaunes,0.3457,0.3707
11054,country,0.3457,0.2350
11055,dico,0.3457,0.3151
11056,profondeur,0.3456,0.3587
11057,gestes,0.3456,0.4284
11058,consomme,0.3455,0.4217
11059,paraître,0.3455,0.3365
11060,ics,0.3455,0.4340
11061,montoit,0.3455,0.3838
11062,base,0.3455,0.4019
11063,sauver,0.3455,0.3665
11064,oi,0.3453,0.4588
11065,allemagne,0.3453,0.3198
11066,vois,0.3453,0.3464
11067,méritent,0.3452,0.3153
11068,l'océan,0.3452,0.4142
11069,fournir,0.3451,0.4136
11070,obligées,0.3450,0.3541
11071,l'une,0.3450,0.3499
11072,vendôme,0.3450,0.3329
11073,roman,0.3450,0.4155
11074,laissée,0.3449,0.3722
11075,domo,0.3449,0.3744
11076,fourniture,0.3449,0.4319
11077,destinés,0.3449,0.3967
11078,ils,0.3449,0.3323
11079,toi,0.3448,0.4265
11080,tions,0.3448,0.5055
11081,alléguer,0.3448,0.3700
11082,nt,0.3448,0.4192
11083,enfermé,0.3447,0.3653
11084,quidem,0.3447,0.4042
11085,carthaginois,0.3447,0.3912
11086,pluies,0.3446,0.3180
11087,narration,0.3446,0.3942
11088,couvrit,0.3445,0.3878
11089,tamen,0.3445,0.4060
11090,épaisseur,0.3445,0.3813
11091,manteau,0.3445,0.3064
11092,placées,0.3445,0.3649
11093,retira,0.3443,0.3870
11094,aprés,0.3443,0.3364
11095,desiroit,0.3442,0.3709
11096,représenté,0.3442,0.3552
11097,mien,0.3442,0.3758
11098,négliger,0.3441,0.3508
11099,regitre,0.3441,0.3864
11100,lieue,0.3441,0.3568
11101,crochet,0.3440,0.4073
11102,tombé,0.3440,0.3748
11103,situé,0.3439,0.3283
11104,rappeller,0.3439,0.4009
11105,servant,0.3438,0.4240
11106,préjudicier,0.3438,0.3981
11107,aulli,0.3438,0.3403
11108,beuf,0.3438,0.4434
11109,bois,0.3437,0.4184
11110,cicéron,0.3437,0.3904
11111,sortez,0.3437,0.3908
11112,extravagances,0.3437,0.3660
11113,délicieux,0.3437,0.3716
11114,expéditions,0.3437,0.3570
11115,culture,0.3435,0.4239
11116,ministère,0.3435,0.3848
11117,s'écrie,0.3435,0.3739
11118,tante,0.3434,0.3231
11119,donc,0.3434,0.3983
11120,bagatelles,0.3434,0.3663
11121,cuisse,0.3433,0.3698
11122,collége,0.3433,0.4210
11123,diem,0.3433,0.3836
11124,province,0.3433,0.3735
11125,appellez,0.3433,0.4529
11126,manquoient,0.3432,0.3202
11127,procede,0.3432,0.3198
11128,dérober,0.3432,0.3555
11129,froides,0.3432,0.4034
11130,meure,0.3431,0.4093
11131,armées,0.3430,0.3923
11132,regardée,0.3430,0.4076
11133,expirer,0.3430,0.4336
11134,roseaux,0.3430,0.3598
11135,habitation,0.3429,0.3821
11136,célèbre,0.3429,0.4030
11137,prochains,0.3429,0.3011
11138,refous,0.3429,0.3907
11139,achetées,0.3429,0.3925
11140,barque,0.3428,0.3496
11141,nymphes,0.3428,0.3677
11142,croyois,0.3428,0.3240
11143,t'es,0.3427,0.3350
11144,brebis,0.3426,0.3661
11145,viri,0.3425,0.3601
11146,affaires,0.3425,0.3543
11147,plaise,0.3425,0.3255
11148,deo,0.3425,0.4207
11149,destin,0.3424,0.3541
11150,forcée,0.3424,0.4982
11151,livourne,0.3424,0.3689
11152,l'escadre,0.3424,0.4616
11153,employée,0.3423,0.3815
11154,couronner,0.3422,0.4299
11155,paye,0.3422,0.3919
11156,ieurs,0.3422,0.4235
11157,conçois,0.3422,0.3186
11158,lit,0.3422,0.3818
11159,semblé,0.3421,0.4239
11160,écrivoit,0.3420,0.3881
11161,jusqu'à,0.3420,0.3736
11162,ouvrages,0.3420,0.3959
11163,perdue,0.3420,0.3949
11164,cabanes,0.3418,0.3523
11165,sache,0.3418,0.3971
11166,faits,0.3417,0.3507
11167,domus,0.3417,0.3561
11168,obligée,0.3416,0.3952
11169,cut,0.3416,0.4131
11170,caves,0.3416,0.4344
11171,rebus,0.3416,0.3818
11172,faire,0.3416,0.3816
11173,suede,0.3415,0.4125
11174,galerie,0.3414,0.3876
11175,verrai,0.3414,0.3280
11176,appartenoient,0.3413,0.3484
11177,troupeaux,0.3413,0.3444
11178,baril,0.3413,0.4255
11179,chants,0.3413,0.3450
11180,broderie,0.3412,0.3557
11181,commandant,0.3412,0.3344
11182,savez,0.3412,0.3773
11183,rendue,0.3411,0.3671
11184,valet,0.3411,0.4026
11185,applique,0.3410,0.3481
11186,renaître,0.3410,0.4731
11187,rapporté,0.3410,0.3824
11188,incertitude,0.3409,0.3553
11189,d'ailleurs,0.3409,0.4466
11190,parlerai,0.3408,0.3298
11191,premier,0.3408,0.3878
11192,gagné,0.3408,0.3772
11193,fléchir,0.3408,0.3829
11194,recueille,0.3407,0.3297
11195,allées,0.3407,0.3349
11196,arrivé,0.3406,0.3452
11197,obtenue,0.3406,0.4067
11198,multitude,0.3406,0.4053
11199,fixée,0.3405,0.4087
11200,dicit,0.3405,0.3191
11201,faille,0.3405,0.3834
11202,ardeurs,0.3404,0.3640
11203,parquet,0.3404,0.4956
11204,venir,0.3404,0.4197
11205,imaginer,0.3404,0.4209
11206,anno,0.3404,0.5013
11207,choses,0.3404,0.3681
11208,meilleures,0.3403,0.4435
11209,couvrir,0.3403,0.3845
11210,eos,0.3402,0.4065
11211,différence,0.3402,0.3082
11212,jouir,0.3402,0.3975
11213,jure,0.3401,0.3813
11214,cherchoit,0.3401,0.3568
11215,scra,0.3400,0.4471
11216,succès,0.3400,0.4412
11217,imprime,0.3400,0.4309
11218,meo,0.3399,0.3453
11219,amis,0.3399,0.3510
11220,paroisses,0.3398,0.3456
11221,trouvons,0.3397,0.3174
11222,ceinture,0.3397,0.3919
11223,proposa,0.3396,0.3062
11224,attaquent,0.3396,0.3917
11225,arrivâmes,0.3395,0.2941
11226,couchant,0.3394,0.3288
11227,c'clt,0.3394,0.3576
11228,pattes,0.3394,0.3278
11229,te,0.3393,0.4352
11230,rappeler,0.3393,0.4956
11231,façon,0.3392,0.3070
11232,s'empêcher,0.3391,0.3805
11233,recourir,0.3390,0.3814
11234,quittez,0.3390,0.4147
11235,écrits,0.3390,0.3364
11236,tableaux,0.3389,0.3047
11237,diminuer,0.3389,0.4101
11238,cavalerie,0.3389,0.3676
11239,sollicitations,0.3388,0.3786
11240,tiroient,0.3387,0.3249
11241,juges,0.3387,0.3741
11242,justification,0.3385,0.4151
11243,exprimée,0.3385,0.4677
11244,plomb,0.3385,0.3524
11245,d'infanterie,0.3384,0.3414
11246,souffert,0.3384,0.3693
11247,fasse,0.3383,0.3595
11248,quare,0.3383,0.3651
11249,c'cst,0.3383,0.4410
11250,espérances,0.3383,0.3072
11251,diviser,0.3383,0.3864
11252,souvient,0.3383,0.3584
11253,régles,0.3382,0.2988
11254,dames,0.3382,0.3408
11255,sentis,0.3382,0.3373
11256,chosc,0.3382,0.3747
11257,achevée,0.3382,0.4212
11258,represente,0.3381,0.2904
11259,signifie,0.3380,0.3061
11260,ôta,0.3380,0.3552
11261,dirons,0.3380,0.3032
11262,usage,0.3380,0.3693
11263,reduite,0.3379,0.3384
11264,obscurité,0.3379,0.3604
11265,m'auroit,0.3379,0.3483
11266,ces,0.3378,0.3266
11267,craintes,0.3378,0.3446
11268,xxii,0.3378,0.3531
11269,profusion,0.3377,0.5046
11270,puissance,0.3377,0.3734
11271,receveur,0.3377,0.3539
11272,french,0.3377,0.2042
11273,parfum,0.3376,0.4453
11274,écuyer,0.3376,0.4423
11275,caractères,0.3375,0.3634
11276,personne,0.3375,0.3233
11277,farine,0.3374,0.3107
11278,paroitre,0.3374,0.4333
11279,tumulte,0.3374,0.3508
11280,first,0.3373,0.3149
11281,sommes,0.3372,0.3575
11282,pressez,0.3371,0.5009
11283,terrain,0.3371,0.3710
11284,procurer,0.3371,0.3957
11285,unde,0.3370,0.3835
11286,diroit,0.3370,0.3757
11287,envoyent,0.3369,0.3274
11288,eh,0.3369,0.3936
11289,retire,0.3369,0.4032
11290,il,0.3368,0.3252
11291,fervi,0.3368,0.3448
11292,tète,0.3367,0.4687
11293,abandonner,0.3367,0.3295
11294,industrie,0.3367,0.3722
11295,conduire,0.3366,0.4025
11296,su,0.3364,0.4992
11297,amies,0.3364,0.3522
11298,hôte,0.3363,0.3345
11299,trouvée,0.3363,0.3489
11300,tarda,0.3362,0.3425
11301,jusqu'alors,0.3362,0.3903
11302,montre,0.3361,0.3634
11303,el,0.3361,0.4659
11304,autem,0.3360,0.4652
11305,tuo,0.3359,0.3437
11306,légumes,0.3358,0.3427
11307,s'et,0.3358,0.4448
11308,quem,0.3358,0.4273
11309,philosophe,0.3357,0.3518
11310,magnificence,0.3356,0.3288
11311,omni,0.3356,0.4057
11312,empereurs,0.3355,0.3765
11313,raconta,0.3355,0.3589
11314,valets,0.3355,0.3885
11315,d'engager,0.3354,0.4489
11316,bleue,0.3354,0.3679
11317,dispositions,0.3354,0.3161
11318,multa,0.3354,0.3615
11319,créanciers,0.3354,0.3175
11320,aux,0.3353,0.3712
11321,regis,0.3353,0.4867
11322,xxix,0.3353,0.3850
11323,legitime,0.3352,0.3008
11324,ressources,0.3352,0.3557
11325,rendrai,0.3352,0.3557
11326,n'cn,0.3352,0.4021
11327,mourut,0.3351,0.3810
11328,drap,0.3350,0.3399
11329,faisois,0.3350,0.2949
11330,reception,0.3350,0.2625
11331,possède,0.3349,0.4155
11332,méthode,0.3349,0.3593
11333,solitude,0.3348,0.3673
11334,dieux,0.3348,0.4019
11335,poutres,0.3347,0.4252
11336,obtenu,0.3347,0.3151
11337,injure,0.3347,0.3328
11338,s'occuper,0.3347,0.4609
11339,garnie,0.3347,0.3663
11340,crime,0.3347,0.4287
11341,départ,0.3346,0.3228
11342,couchée,0.3346,0.4036
11343,festins,0.3345,0.3759
11344,gratia,0.3345,0.4707
11345,vinrent,0.3345,0.3084
11346,monte,0.3344,0.4325
11347,monsieur,0.3343,0.4445
11348,application,0.3342,0.3508
11349,prononcer,0.3342,0.4300
11350,profitent,0.3342,0.3685
11351,recevront,0.3342,0.3718
11352,forteresse,0.3342,0.3405
11353,laquelle,0.3341,0.3230
11354,répondez,0.3341,0.3425
11355,envoyoit,0.3340,0.3599
11356,illos,0.3339,0.2977
11357,permet,0.3339,0.4121
11358,n'ayez,0.3339,0.3303
11359,métaux,0.3339,0.3614
11360,rapport,0.3338,0.3552
11361,marcus,0.3338,0.3655
11362,j'aimerois,0.3337,0.3072
11363,modo,0.3337,0.4549
11364,nostri,0.3336,0.4568
11365,coûte,0.3336,0.4949
11366,s'approche,0.3336,0.4358
11367,l'ecriture,0.3335,0.3787
11368,sassent,0.3335,0.3838
11369,terrible,0.3334,0.3249
11370,travailloit,0.3334,0.4679
11371,écoutez,0.3334,0.3548
11372,bottes,0.3334,0.4151
11373,savants,0.3333,0.5481
11374,prendront,0.3333,0.3391
11375,offrandes,0.3332,0.4316
11376,qu'elles,0.3332,0.3653
11377,écrire,0.3331,0.4155
11378,apologie,0.3331,0.3756
11379,commencèrent,0.3331,0.3468
11380,tristesse,0.3331,0.4005
11381,fassent,0.3331,0.3460
11382,assise,0.3330,0.3725
11383,automne,0.3330,0.4233
11384,vinaigre,0.3329,0.3314
11385,branches,0.3329,0.3454
11386,conserve,0.3328,0.3412
11387,chevalier,0.3328,0.4057
11388,aimable,0.3326,0.3373
11389,sçauroit,0.3326,0.1848
11390,ratione,0.3326,0.4059
11391,couché,0.3325,0.3557
11392,angleterre,0.3325,0.3632
11393,visages,0.3325,0.3621
11394,flottes,0.3325,0.3785
11395,tué,0.3324,0.2932
11396,marguerite,0.3323,0.2722
11397,l'edit,0.3322,0.3534
11398,consentit,0.3322,0.4056
11399,l'aura,0.3322,0.4084
11400,iles,0.3321,0.3638
11401,vendues,0.3320,0.3368
11402,audit,0.3320,0.3360
11403,omnibus,0.3320,0.4422
11404,recevoient,0.3318,0.3199
11405,abfence,0.3318,0.3107
11406,chapeaux,0.3318,0.3497
11407,guerriers,0.3318,0.3423
11408,ent,0.3318,0.4371
11409,ceder,0.3317,0.2703
11410,savoir,0.3315,0.3348
11411,tontes,0.3315,0.5938
11412,fondé,0.3314,0.3309
11413,alii,0.3313,0.4396
11414,habite,0.3313,0.4263
11415,huissiers,0.3313,0.3491
11416,poires,0.3313,0.3109
11417,que,0.3312,0.3296
11418,jettoit,0.3311,0.3562
11419,fais,0.3311,0.3423
11420,images,0.3310,0.3732
11421,s'elt,0.3310,0.4001
11422,chagrin,0.3310,0.3701
11423,lera,0.3309,0.3866
11424,occidentales,0.3309,0.3122
11425,propriétaire,0.3309,0.4094
11426,douleurs,0.3308,0.4071
11427,me,0.3308,0.3192
11428,maladie,0.3308,0.3586
11429,aliud,0.3308,0.3838
11430,rivage,0.3307,0.3301
11431,doir,0.3307,0.3740
11432,renvoya,0.3307,0.3673
11433,homme,0.3307,0.3951
11434,infortunée,0.3307,0.3604
11435,enfant,0.3307,0.3529
11436,l'emporter,0.3305,0.4011
11437,fâché,0.3304,0.3439
11438,magnifiques,0.3304,0.3423
11439,influence,0.3304,0.3887
11440,n'osa,0.3303,0.4393
11441,alio,0.3302,0.3559
11442,fevrier,0.3302,0.2618
11443,canons,0.3302,0.4882
11444,concernent,0.3301,0.3573
11445,deviendra,0.3301,0.3933
11446,affection,0.3301,0.3289
11447,nullus,0.3300,0.3762
11448,chiens,0.3299,0.3401
11449,croiroit,0.3298,0.4108
11450,honore,0.3298,0.4030
11451,restée,0.3297,0.4394
11452,graisse,0.3297,0.3723
11453,entend,0.3297,0.4304
11454,nombreuses,0.3296,0.4097
11455,sécher,0.3295,0.3995
11456,taureau,0.3295,0.3587
11457,plaine,0.3295,0.4160
11458,ell,0.3294,0.4133
11459,efr,0.3293,0.4162
11460,plais,0.3292,0.4085
11461,lacs,0.3292,0.4492
11462,courus,0.3292,0.3713
11463,gaieté,0.3292,0.4557
11464,obscures,0.3292,0.4186
11465,division,0.3292,0.3815
11466,échappé,0.3291,0.3319
11467,ponte,0.3291,0.3442
11468,carrosse,0.3291,0.3291
11469,accepté,0.3290,0.4096
11470,flambeaux,0.3290,0.3362
11471,pris,0.3289,0.3480
11472,juifs,0.3289,0.3255
11473,figues,0.3288,0.2883
11474,désirs,0.3288,0.3631
11475,humides,0.3288,0.3776
11476,ergo,0.3288,0.3315
11477,echevins,0.3288,0.4185
11478,remplissent,0.3287,0.3509
11479,refuse,0.3287,0.3305
11480,any,0.3287,0.2165
11481,témoigner,0.3286,0.3857
11482,derriere,0.3286,0.3770
11483,ceux,0.3286,0.3595
11484,procéder,0.3286,0.3585
11485,confirmé,0.3285,0.3317
11486,n'entend,0.3284,0.2981
11487,couche,0.3284,0.3650
11488,jardin,0.3284,0.3512
11489,fiut,0.3284,0.4644
11490,terminé,0.3284,0.4311
11491,galant,0.3284,0.3542
11492,chênes,0.3283,0.4351
11493,charmante,0.3283,0.3788
11494,vicaire,0.3283,0.4147
11495,mesures,0.3283,0.3758
11496,quitta,0.3282,0.3862
11497,parlé,0.3281,0.3679
11498,provisions,0.3281,0.4234
11499,étoile,0.3281,0.3762
11500,revinrent,0.3280,0.3310
11501,apôtres,0.3280,0.3308
11502,regni,0.3279,0.3896
11503,prendroit,0.3279,0.3485
11504,coquilles,0.3278,0.3665
11505,s'adresse,0.3278,0.4079
11506,langues,0.3277,0.3517
11507,concil,0.3276,0.3589
11508,quantum,0.3276,0.3501
11509,déclaration,0.3276,0.2844
11510,tempêtes,0.3276,0.3562
11511,peau,0.3276,0.3312
11512,poflible,0.3276,0.3568
11513,employés,0.3275,0.3799
11514,nuit,0.3275,0.4130
11515,défendit,0.3273,0.4429
11516,porc,0.3273,0.3940
11517,muid,0.3273,0.3485
11518,magnifique,0.3273,0.3716
11519,attacher,0.3272,0.3636
11520,domum,0.3271,0.3486
11521,chercha,0.3271,0.4068
11522,iroient,0.3270,0.3400
11523,victoires,0.3270,0.3485
11524,deux,0.3269,0.4096
11525,greffiers,0.3268,0.3445
11526,confitures,0.3268,0.3776
11527,egyptiens,0.3267,0.3545
11528,moins,0.3266,0.3970
11529,faisait,0.3266,0.3358
11530,article,0.3266,0.3787
11531,empêche,0.3265,0.3843
11532,leur,0.3264,0.3355
11533,ouvrage,0.3264,0.3586
11534,faur,0.3263,0.4132
11535,triomphes,0.3262,0.4120
11536,études,0.3262,0.3468
11537,plusieurs,0.3261,0.3603
11538,allant,0.3259,0.4289
11539,promis,0.3259,0.3142
11540,édition,0.3258,0.3685
11541,sibi,0.3258,0.3717
11542,distinguées,0.3258,0.4193
11543,annuellement,0.3257,0.3781
11544,legibus,0.3257,0.3283
11545,manoeuvre,0.3256,0.3925
11546,saura,0.3256,0.4077
11547,communique,0.3256,0.3785
11548,descendre,0.3256,0.3851
11549,richesses,0.3256,0.3224
11550,traitoit,0.3255,0.3734
11551,contribuent,0.3255,0.3625
11552,jugea,0.3255,0.3326
11553,igitur,0.3255,0.3683
11554,c'cft,0.3254,0.3005
11555,vero,0.3254,0.3870
11556,grotte,0.3254,0.4081
11557,descendu,0.3253,0.4336
11558,théatre,0.3253,0.4040
11559,terrein,0.3253,0.3253
11560,l'amour,0.3252,0.3767
11561,princesse,0.3252,0.3626
11562,omnium,0.3251,0.4010
11563,céfar,0.3251,0.4127
11564,envoyés,0.3251,0.3548
11565,reçut,0.3250,0.3316
11566,primum,0.3250,0.3363
11567,vos,0.3249,0.3283
11568,d'huile,0.3249,0.3615
11569,l'allemagne,0.3249,0.3557
11570,espérer,0.3249,0.3041
11571,conjure,0.3248,0.3112
11572,vôtres,0.3248,0.3362
11573,résolu,0.3248,0.3033
11574,fauvé,0.3247,0.3845
11575,arme,0.3247,0.4336
11576,exigent,0.3247,0.3263
11577,envoyée,0.3246,0.3596
11578,mouchoir,0.3245,0.3650
11579,mémoire,0.3245,0.3762
11580,pensons,0.3245,0.3685
11581,cachez,0.3245,0.3732
11582,calcul,0.3243,0.3981
11583,charles,0.3243,0.3812
11584,fêtes,0.3241,0.3111
11585,illud,0.3241,0.3493
11586,descendans,0.3241,0.3251
11587,consoler,0.3240,0.3469
11588,leurs,0.3240,0.2937
11589,céder,0.3239,0.3299
11590,forment,0.3239,0.3365
11591,laisseroit,0.3239,0.4016
11592,eadem,0.3238,0.3803
11593,idée,0.3238,0.3308
11594,repousser,0.3237,0.4316
11595,procureurs,0.3237,0.3502
11596,confreres,0.3236,0.3332
11597,idole,0.3235,0.3782
11598,souviens,0.3235,0.3502
11599,jouiront,0.3235,0.3772
11600,bouquet,0.3235,0.4092
11601,voulant,0.3234,0.4451
11602,diverfes,0.3233,0.3900
11603,mangé,0.3233,0.3687
11604,amore,0.3232,0.3035
11605,onr,0.3230,0.3664
11606,saurai,0.3230,0.3039
11607,dura,0.3230,0.3965
11608,hôtel,0.3229,0.4012
11609,manus,0.3228,0.3471
11610,diminue,0.3228,0.3784
11611,septentrion,0.3227,0.2819
11612,moines,0.3227,0.3631
11613,où,0.3227,0.3553
11614,chevilles,0.3227,0.3535
11615,attaquer,0.3226,0.4078
11616,qu'on,0.3226,0.3317
11617,recevra,0.3226,0.4432
11618,remises,0.3226,0.3889
11619,frein,0.3224,0.4055
11620,rende,0.3224,0.3671
11621,cavaliers,0.3223,0.3138
11622,paquet,0.3222,0.4100
11623,lettre,0.3222,0.4429
11624,flots,0.3222,0.3093
11625,femelle,0.3221,0.4055
11626,entré,0.3221,0.3278
