word,modele,period1,period2,cosine_distance,cosine_similarity,occ1,occ2,degree,disponible
enfuit,camembert,1710-1720,1789-1802,0.018737,0.981263,176,134,5700,True
enfuit,dalembert,1710-1720,1789-1802,0.048873,0.951127,176,134,5700,True
propres,camembert,1700-1710,1710-1720,0.015372,0.984628,2521,2734,5717,True
propres,dalembert,1700-1710,1710-1720,0.027825,0.972175,2521,2734,5717,True
rence,camembert,1730-1740,1770-1780,0.017058,0.982942,308,827,5676,True
rence,dalembert,1730-1740,1770-1780,0.038571,0.961429,308,827,5676,True
retraite,camembert,1740-1750,1789-1802,0.060176,0.939824,1700,10075,5701,True
retraite,dalembert,1740-1750,1789-1802,0.062813,0.937187,1700,10075,5701,True
maturité,camembert,1700-1710,1730-1740,0.05559,0.94441,189,152,5682,True
maturité,dalembert,1700-1710,1730-1740,0.038865,0.961135,189,152,5682,True
couvent,camembert,1700-1710,1720-1730,0.064511,0.935489,218,976,5698,True
couvent,dalembert,1700-1710,1720-1730,0.03874,0.96126,218,976,5698,True
séance,camembert,1700-1710,1710-1720,0.024982,0.975018,327,532,5671,True
séance,dalembert,1700-1710,1710-1720,0.055095,0.944905,327,532,5671,True
favorable,camembert,1730-1740,1760-1770,0.021189,0.978811,1754,2990,5716,True
favorable,dalembert,1730-1740,1760-1770,0.017572,0.982428,1754,2990,5716,True
maître,camembert,1700-1710,1730-1740,0.012479,0.987521,3414,8102,5715,True
maître,dalembert,1700-1710,1730-1740,0.020673,0.979327,3414,8102,5715,True
porté,camembert,1710-1720,1720-1730,0.013145,0.986855,1786,1822,5716,True
porté,dalembert,1710-1720,1720-1730,0.019622,0.980378,1786,1822,5716,True
excellence,camembert,1710-1720,1770-1780,0.016647,0.983353,319,728,5707,True
excellence,dalembert,1710-1720,1770-1780,0.026165,0.973835,319,728,5707,True
beau,camembert,1700-1710,1750-1760,0.009174,0.990826,3316,9354,5715,True
beau,dalembert,1700-1710,1750-1760,0.016411,0.983589,3316,9354,5715,True
anglais,camembert,1710-1720,1730-1740,0.05403,0.94597,522,405,5681,True
anglais,dalembert,1710-1720,1730-1740,0.03958,0.96042,522,405,5681,True
olivier,camembert,1700-1710,1789-1802,0.028731,0.971269,69,1642,5684,True
olivier,dalembert,1700-1710,1789-1802,0.044235,0.955765,69,1642,5684,True
morte,camembert,1700-1710,1740-1750,0.009188,0.990812,489,857,5701,True
morte,dalembert,1700-1710,1740-1750,0.01622,0.98378,489,857,5701,True
arme,camembert,1720-1730,1730-1740,0.018745,0.981255,344,221,5693,True
arme,dalembert,1720-1730,1730-1740,0.025041,0.974959,344,221,5693,True
ser,camembert,1710-1720,1789-1802,0.013418,0.986582,317,2745,5695,True
ser,dalembert,1710-1720,1789-1802,0.024608,0.975392,317,2745,5695,True
ferme,camembert,1720-1730,1730-1740,0.008203,0.991797,1909,2425,5717,True
ferme,dalembert,1720-1730,1730-1740,0.012797,0.987203,1909,2425,5717,True
monsieur,camembert,1720-1730,1740-1750,0.011948,0.988052,4909,17674,5712,True
monsieur,dalembert,1720-1730,1740-1750,0.021996,0.978004,4909,17674,5712,True
mesure,camembert,1700-1710,1720-1730,0.026593,0.973407,856,1055,5716,True
mesure,dalembert,1700-1710,1720-1730,0.028722,0.971278,856,1055,5716,True
conti,camembert,1700-1710,1789-1802,0.031518,0.968482,376,1022,5691,True
conti,dalembert,1700-1710,1789-1802,0.126024,0.873976,376,1022,5691,True
dés,camembert,1700-1710,1770-1780,0.039121,0.960879,2126,2155,5706,True
dés,dalembert,1700-1710,1770-1780,0.085693,0.914307,2126,2155,5706,True
incertain,camembert,1730-1740,1760-1770,0.010977,0.989023,398,632,5703,True
incertain,dalembert,1730-1740,1760-1770,0.019509,0.980491,398,632,5703,True
chemins,camembert,1720-1730,1740-1750,0.020136,0.979864,2722,1687,5698,True
chemins,dalembert,1720-1730,1740-1750,0.03116,0.96884,2722,1687,5698,True
quittant,camembert,1710-1720,1730-1740,0.021588,0.978412,143,309,5687,True
quittant,dalembert,1710-1720,1730-1740,0.016146,0.983854,143,309,5687,True
xiv,camembert,1730-1740,1750-1760,0.037517,0.962483,2978,3746,5717,True
xiv,dalembert,1730-1740,1750-1760,0.050765,0.949235,2978,3746,5717,True
portée,camembert,1740-1750,1750-1760,0.023953,0.976047,1962,2550,5713,True
portée,dalembert,1740-1750,1750-1760,0.030975,0.969025,1962,2550,5713,True
créé,camembert,1750-1760,1760-1770,0.007053,0.992947,687,1073,5690,True
créé,dalembert,1750-1760,1760-1770,0.015484,0.984516,687,1073,5690,True
conclusion,camembert,1710-1720,1789-1802,0.014012,0.985988,379,922,5694,True
conclusion,dalembert,1710-1720,1789-1802,0.019778,0.980222,379,922,5694,True
raisonner,camembert,1740-1750,1750-1760,0.019996,0.980004,371,572,5689,True
raisonner,dalembert,1740-1750,1750-1760,0.014279,0.985721,371,572,5689,True
dem,camembert,1700-1710,1780-1789,0.025202,0.974798,753,1462,5690,True
dem,dalembert,1700-1710,1780-1789,0.068397,0.931603,753,1462,5690,True
actes,camembert,1750-1760,1770-1780,0.021334,0.978666,1212,2450,5707,True
actes,dalembert,1750-1760,1770-1780,0.02489,0.97511,1212,2450,5707,True
composition,camembert,1710-1720,1740-1750,0.017266,0.982734,518,734,5709,True
composition,dalembert,1710-1720,1740-1750,0.019407,0.980593,518,734,5709,True
trait,camembert,1730-1740,1740-1750,0.009058,0.990942,1285,1171,5711,True
trait,dalembert,1730-1740,1740-1750,0.013537,0.986463,1285,1171,5711,True
faute,camembert,1700-1710,1720-1730,0.010465,0.989535,1828,2539,5715,True
faute,dalembert,1700-1710,1720-1730,0.017595,0.982405,1828,2539,5715,True
effets,camembert,1710-1720,1760-1770,0.010581,0.989419,1645,9022,5719,True
effets,dalembert,1710-1720,1760-1770,0.021444,0.978556,1645,9022,5719,True
objet,camembert,1710-1720,1740-1750,0.010329,0.989671,1227,2616,5717,True
objet,dalembert,1710-1720,1740-1750,0.014894,0.985106,1227,2616,5717,True
partager,camembert,1760-1770,1789-1802,0.007181,0.992819,1730,2459,5706,True
partager,dalembert,1760-1770,1789-1802,0.012511,0.987489,1730,2459,5706,True
pro,camembert,1730-1740,1789-1802,0.019909,0.980091,8334,15669,5716,True
pro,dalembert,1730-1740,1789-1802,0.06067,0.93933,8334,15669,5716,True
mêler,camembert,1760-1770,1780-1789,0.021388,0.978612,1141,1473,5697,True
mêler,dalembert,1760-1770,1780-1789,0.017924,0.982076,1141,1473,5697,True
minutes,camembert,1710-1720,1720-1730,0.024371,0.975629,266,429,5696,True
minutes,dalembert,1710-1720,1720-1730,0.041999,0.958001,266,429,5696,True
assemblé,camembert,1710-1720,1770-1780,0.009943,0.990057,109,426,5677,True
assemblé,dalembert,1710-1720,1770-1780,0.02101,0.97899,109,426,5677,True
dangereux,camembert,1750-1760,1770-1780,0.010432,0.989568,2003,4317,5706,True
dangereux,dalembert,1750-1760,1770-1780,0.014997,0.985003,2003,4317,5706,True
con,camembert,1720-1730,1789-1802,0.012216,0.987784,8635,28808,5717,True
con,dalembert,1720-1730,1789-1802,0.025336,0.974664,8635,28808,5717,True
parfait,camembert,1710-1720,1750-1760,0.008772,0.991228,772,2002,5707,True
parfait,dalembert,1710-1720,1750-1760,0.015393,0.984607,772,2002,5707,True
naturels,camembert,1760-1770,1780-1789,0.014193,0.985807,1596,2324,5702,True
naturels,dalembert,1760-1770,1780-1789,0.020118,0.979882,1596,2324,5702,True
retenue,camembert,1740-1750,1789-1802,0.060766,0.939234,388,4443,5696,True
retenue,dalembert,1740-1750,1789-1802,0.064143,0.935857,388,4443,5696,True
dant,camembert,1710-1720,1740-1750,0.013219,0.986781,582,1422,5701,True
dant,dalembert,1710-1720,1740-1750,0.028834,0.971166,582,1422,5701,True
levant,camembert,1750-1760,1760-1770,0.007738,0.992262,1531,2292,5701,True
levant,dalembert,1750-1760,1760-1770,0.015877,0.984123,1531,2292,5701,True
territoire,camembert,1710-1720,1789-1802,0.028481,0.971519,447,4519,5687,True
territoire,dalembert,1710-1720,1789-1802,0.026249,0.973751,447,4519,5687,True
douteux,camembert,1700-1710,1720-1730,0.016641,0.983359,90,172,5693,True
douteux,dalembert,1700-1710,1720-1730,0.023774,0.976226,90,172,5693,True
plier,camembert,1770-1780,1789-1802,0.009899,0.990101,871,612,5676,True
plier,dalembert,1770-1780,1789-1802,0.015275,0.984725,871,612,5676,True
conseillers,camembert,1710-1720,1730-1740,0.018125,0.981875,1551,982,5685,True
conseillers,dalembert,1710-1720,1730-1740,0.023469,0.976531,1551,982,5685,True
cle,camembert,1710-1720,1789-1802,0.019859,0.980141,877,2159,5692,True
cle,dalembert,1710-1720,1789-1802,0.065162,0.934838,877,2159,5692,True
revient,camembert,1700-1710,1730-1740,0.044544,0.955456,773,1804,5713,True
revient,dalembert,1700-1710,1730-1740,0.046852,0.953148,773,1804,5713,True
débris,camembert,1710-1720,1789-1802,0.017527,0.982473,128,1455,5696,True
débris,dalembert,1710-1720,1789-1802,0.026844,0.973156,128,1455,5696,True
trésor,camembert,1730-1740,1780-1789,0.026164,0.973836,301,2609,5690,True
trésor,dalembert,1730-1740,1780-1789,0.036528,0.963472,301,2609,5690,True
ima,camembert,1710-1720,1780-1789,0.011824,0.988176,122,718,5672,True
ima,dalembert,1710-1720,1780-1789,0.030177,0.969823,122,718,5672,True
propreté,camembert,1710-1720,1780-1789,0.017379,0.982621,169,833,5681,True
propreté,dalembert,1710-1720,1780-1789,0.017938,0.982062,169,833,5681,True
tendu,camembert,1750-1760,1780-1789,0.007441,0.992559,331,821,5688,True
tendu,dalembert,1750-1760,1780-1789,0.011695,0.988305,331,821,5688,True
prête,camembert,1780-1789,1789-1802,0.014993,0.985007,2875,2065,5711,True
prête,dalembert,1780-1789,1789-1802,0.01537,0.98463,2875,2065,5711,True
genre,camembert,1770-1780,1789-1802,0.014899,0.985101,13868,13263,5717,True
genre,dalembert,1770-1780,1789-1802,0.022217,0.977783,13868,13263,5717,True
fonde,camembert,1700-1710,1740-1750,0.006794,0.993206,217,616,5697,True
fonde,dalembert,1700-1710,1740-1750,0.012215,0.987785,217,616,5697,True
plainte,camembert,1730-1740,1740-1750,0.009411,0.990589,373,485,5696,True
plainte,dalembert,1730-1740,1740-1750,0.013277,0.986723,373,485,5696,True
devenu,camembert,1750-1760,1760-1770,0.008601,0.991399,1730,2202,5712,True
devenu,dalembert,1750-1760,1760-1770,0.01716,0.98284,1730,2202,5712,True
vuide,camembert,1710-1720,1789-1802,0.011109,0.988891,435,773,5700,True
vuide,dalembert,1710-1720,1789-1802,0.019901,0.980099,435,773,5700,True
traces,camembert,1750-1760,1770-1780,0.013377,0.986623,729,1582,5707,True
traces,dalembert,1750-1760,1770-1780,0.02063,0.97937,729,1582,5707,True
por,camembert,1720-1730,1780-1789,0.022796,0.977204,1664,2812,5698,True
por,dalembert,1720-1730,1780-1789,0.035372,0.964628,1664,2812,5698,True
voiture,camembert,1710-1720,1789-1802,0.053884,0.946116,519,3077,5687,True
voiture,dalembert,1710-1720,1789-1802,0.063517,0.936483,519,3077,5687,True
ban,camembert,1700-1710,1710-1720,0.011691,0.988309,271,443,5675,True
ban,dalembert,1700-1710,1710-1720,0.021963,0.978037,271,443,5675,True
hôtel,camembert,1750-1760,1780-1789,0.010636,0.989364,587,1246,5704,True
hôtel,dalembert,1750-1760,1780-1789,0.025942,0.974058,587,1246,5704,True
cer,camembert,1700-1710,1760-1770,0.012187,0.987813,674,2251,5706,True
cer,dalembert,1700-1710,1760-1770,0.018352,0.981648,674,2251,5706,True
abandon,camembert,1710-1720,1730-1740,0.013004,0.986996,165,110,5688,True
abandon,dalembert,1710-1720,1730-1740,0.019414,0.980586,165,110,5688,True
surplus,camembert,1750-1760,1780-1789,0.014557,0.985443,1214,3202,5693,True
surplus,dalembert,1750-1760,1780-1789,0.024772,0.975228,1214,3202,5693,True
militaires,camembert,1770-1780,1789-1802,0.016145,0.983855,2396,4206,5688,True
militaires,dalembert,1770-1780,1789-1802,0.01628,0.98372,2396,4206,5688,True
futur,camembert,1700-1710,1740-1750,0.010682,0.989318,87,209,5676,True
futur,dalembert,1700-1710,1740-1750,0.019227,0.980773,87,209,5676,True
troi,camembert,1760-1770,1789-1802,0.015633,0.984367,441,707,5672,True
troi,dalembert,1760-1770,1789-1802,0.031961,0.968039,441,707,5672,True
communication,camembert,1710-1720,1789-1802,0.018729,0.981271,364,2172,5709,True
communication,dalembert,1710-1720,1789-1802,0.020448,0.979552,364,2172,5709,True
traire,camembert,1710-1720,1789-1802,0.013414,0.986586,270,984,5682,True
traire,dalembert,1710-1720,1789-1802,0.034599,0.965401,270,984,5682,True
fatigue,camembert,1710-1720,1730-1740,0.018046,0.981954,205,361,5691,True
fatigue,dalembert,1710-1720,1730-1740,0.016704,0.983296,205,361,5691,True
publiques,camembert,1720-1730,1789-1802,0.040166,0.959834,1080,5873,5711,True
publiques,dalembert,1720-1730,1789-1802,0.028279,0.971721,1080,5873,5711,True
parlant,camembert,1750-1760,1789-1802,0.013457,0.986543,1659,2734,5714,True
parlant,dalembert,1750-1760,1789-1802,0.023411,0.976589,1659,2734,5714,True
marque,camembert,1700-1710,1789-1802,0.011936,0.988064,1585,2973,5714,True
marque,dalembert,1700-1710,1789-1802,0.02165,0.97835,1585,2973,5714,True
contenance,camembert,1760-1770,1770-1780,0.007756,0.992244,415,413,5686,True
contenance,dalembert,1760-1770,1770-1780,0.016965,0.983035,415,413,5686,True
maîtres,camembert,1720-1730,1730-1740,0.009514,0.990486,2062,4760,5717,True
maîtres,dalembert,1720-1730,1730-1740,0.019183,0.980817,2062,4760,5717,True
salomon,camembert,1740-1750,1789-1802,0.016314,0.983686,343,879,5670,True
salomon,dalembert,1740-1750,1789-1802,0.02918,0.97082,343,879,5670,True
idem,camembert,1700-1710,1720-1730,0.022169,0.977831,1474,935,5691,True
idem,dalembert,1700-1710,1720-1730,0.05064,0.94936,1474,935,5691,True
tit,camembert,1720-1730,1730-1740,0.01414,0.98586,679,2370,5695,True
tit,dalembert,1720-1730,1730-1740,0.052694,0.947306,679,2370,5695,True
santé,camembert,1710-1720,1760-1770,0.014152,0.985848,1182,1634,5711,True
santé,dalembert,1710-1720,1760-1770,0.027188,0.972812,1182,1634,5711,True
indes,camembert,1730-1740,1740-1750,0.038595,0.961405,3409,4364,5699,True
indes,dalembert,1730-1740,1740-1750,0.03738,0.96262,3409,4364,5699,True
vigoureux,camembert,1740-1750,1770-1780,0.009006,0.990994,211,1031,5692,True
vigoureux,dalembert,1740-1750,1770-1780,0.012657,0.987343,211,1031,5692,True
van,camembert,1700-1710,1750-1760,0.05262,0.94738,828,494,5705,True
van,dalembert,1700-1710,1750-1760,0.062968,0.937032,828,494,5705,True
assurément,camembert,1730-1740,1760-1770,0.00798,0.99202,627,1108,5691,True
assurément,dalembert,1730-1740,1760-1770,0.024377,0.975623,627,1108,5691,True
conscience,camembert,1710-1720,1789-1802,0.016229,0.983771,816,3047,5704,True
conscience,dalembert,1710-1720,1789-1802,0.028379,0.971621,816,3047,5704,True
rencontre,camembert,1730-1740,1740-1750,0.01171,0.98829,1225,2071,5709,True
rencontre,dalembert,1730-1740,1740-1750,0.02057,0.97943,1225,2071,5709,True
ale,camembert,1710-1720,1730-1740,0.00985,0.99015,264,306,5680,True
ale,dalembert,1710-1720,1730-1740,0.040701,0.959299,264,306,5680,True
considération,camembert,1710-1720,1789-1802,0.171638,0.828362,647,12247,5702,True
considération,dalembert,1710-1720,1789-1802,0.159296,0.840704,647,12247,5702,True
gou,camembert,1720-1730,1789-1802,0.011865,0.988135,506,2543,5683,True
gou,dalembert,1720-1730,1789-1802,0.022962,0.977038,506,2543,5683,True
chaire,camembert,1720-1730,1750-1760,0.01809,0.98191,235,398,5676,True
chaire,dalembert,1720-1730,1750-1760,0.022662,0.977338,235,398,5676,True
naturellement,camembert,1700-1710,1789-1802,0.013188,0.986812,880,3209,5713,True
naturellement,dalembert,1700-1710,1789-1802,0.020026,0.979974,880,3209,5713,True
teurs,camembert,1750-1760,1770-1780,0.010618,0.989382,965,1686,5687,True
teurs,dalembert,1750-1760,1770-1780,0.034637,0.965363,965,1686,5687,True
pag,camembert,1710-1720,1730-1740,0.017075,0.982925,2083,6359,5706,True
pag,dalembert,1710-1720,1730-1740,0.028644,0.971356,2083,6359,5706,True
lord,camembert,1720-1730,1789-1802,0.03956,0.96044,394,3864,5686,True
lord,dalembert,1720-1730,1789-1802,0.043351,0.956649,394,3864,5686,True
combien,camembert,1700-1710,1720-1730,0.01064,0.98936,3404,3737,5719,True
combien,dalembert,1700-1710,1720-1730,0.021511,0.978489,3404,3737,5719,True
lis,camembert,1720-1730,1740-1750,0.01179,0.98821,1574,2564,5711,True
lis,dalembert,1720-1730,1740-1750,0.047251,0.952749,1574,2564,5711,True
rapports,camembert,1710-1720,1730-1740,0.012653,0.987347,487,611,5706,True
rapports,dalembert,1710-1720,1730-1740,0.018353,0.981647,487,611,5706,True
div,camembert,1730-1740,1750-1760,0.015888,0.984112,67,364,5645,True
div,dalembert,1730-1740,1750-1760,0.040591,0.959409,67,364,5645,True
poir,camembert,1700-1710,1740-1750,0.031867,0.968133,627,411,5663,True
poir,dalembert,1700-1710,1740-1750,0.059834,0.940166,627,411,5663,True
cannes,camembert,1700-1710,1720-1730,0.03674,0.96326,262,692,5667,True
cannes,dalembert,1700-1710,1720-1730,0.09643,0.90357,262,692,5667,True
ecclésiastique,camembert,1730-1740,1750-1760,0.021984,0.978016,161,523,5649,True
ecclésiastique,dalembert,1730-1740,1750-1760,0.024181,0.975819,161,523,5649,True
opéra,camembert,1720-1730,1780-1789,0.017884,0.982116,124,1693,5694,True
opéra,dalembert,1720-1730,1780-1789,0.03128,0.96872,124,1693,5694,True
rance,camembert,1710-1720,1789-1802,0.015777,0.984223,202,1022,5683,True
rance,dalembert,1710-1720,1789-1802,0.034417,0.965583,202,1022,5683,True
voyez,camembert,1740-1750,1750-1760,0.007815,0.992185,5017,10116,5717,True
voyez,dalembert,1740-1750,1750-1760,0.017761,0.982239,5017,10116,5717,True
borne,camembert,1710-1720,1750-1760,0.080197,0.919803,609,747,5706,True
borne,dalembert,1710-1720,1750-1760,0.114094,0.885906,609,747,5706,True
naturelle,camembert,1720-1730,1730-1740,0.011486,0.988514,1467,2188,5718,True
naturelle,dalembert,1720-1730,1730-1740,0.018079,0.981921,1467,2188,5718,True
étrangers,camembert,1710-1720,1780-1789,0.016162,0.983838,887,7613,5713,True
étrangers,dalembert,1710-1720,1780-1789,0.022919,0.977081,887,7613,5713,True
maurice,camembert,1730-1740,1789-1802,0.018516,0.981484,678,859,5653,True
maurice,dalembert,1730-1740,1789-1802,0.034895,0.965105,678,859,5653,True
chaînes,camembert,1740-1750,1760-1770,0.009602,0.990398,549,808,5686,True
chaînes,dalembert,1740-1750,1760-1770,0.015785,0.984215,549,808,5686,True
lest,camembert,1750-1760,1760-1770,0.038502,0.961498,182,793,5702,True
lest,dalembert,1750-1760,1760-1770,0.041806,0.958194,182,793,5702,True
mons,camembert,1730-1740,1780-1789,0.013302,0.986698,457,535,5677,True
mons,dalembert,1730-1740,1780-1789,0.024185,0.975815,457,535,5677,True
sac,camembert,1710-1720,1760-1770,0.018999,0.981001,245,767,5680,True
sac,dalembert,1710-1720,1760-1770,0.037248,0.962752,245,767,5680,True
commis,camembert,1780-1789,1789-1802,0.007861,0.992139,5860,6562,5711,True
commis,dalembert,1780-1789,1789-1802,0.014725,0.985275,5860,6562,5711,True
personnages,camembert,1720-1730,1730-1740,0.010519,0.989481,356,572,5709,True
personnages,dalembert,1720-1730,1730-1740,0.022469,0.977531,356,572,5709,True
cha,camembert,1710-1720,1780-1789,0.008266,0.991734,1083,3474,5700,True
cha,dalembert,1710-1720,1780-1789,0.023275,0.976725,1083,3474,5700,True
per,camembert,1700-1710,1780-1789,0.040553,0.959447,7765,11446,5717,True
per,dalembert,1700-1710,1780-1789,0.11389,0.88611,7765,11446,5717,True
conclut,camembert,1740-1750,1780-1789,0.009621,0.990379,624,928,5685,True
conclut,dalembert,1740-1750,1780-1789,0.017051,0.982949,624,928,5685,True
pont,camembert,1710-1720,1720-1730,0.017994,0.982006,1819,3317,5708,True
pont,dalembert,1710-1720,1720-1730,0.020126,0.979874,1819,3317,5708,True
foible,camembert,1700-1710,1789-1802,0.01638,0.98362,741,4010,5708,True
foible,dalembert,1700-1710,1789-1802,0.017337,0.982663,741,4010,5708,True
traitement,camembert,1710-1720,1789-1802,0.025249,0.974751,186,2835,5691,True
