rank,word,drift_global,drift_moyen
8228,fermier,0.4900,0.4618
8229,dont,0.4899,0.5167
8230,certaines,0.4899,0.4508
8231,d'examiner,0.4899,0.5102
8232,séduire,0.4899,0.4764
8233,quatuor,0.4898,0.4814
8234,ôtant,0.4897,0.4564
8235,porcs,0.4897,0.4647
8236,mouche,0.4896,0.4278
8237,produite,0.4896,0.4434
8238,occupées,0.4895,0.4477
8239,divisent,0.4895,0.3789
8240,exposition,0.4895,0.4630
8241,fracas,0.4895,0.4571
8242,appelé,0.4895,0.4497
8243,désordre,0.4895,0.4616
8244,religions,0.4894,0.4563
8245,bruits,0.4894,0.3712
8246,demeurez,0.4894,0.4821
8247,mélancolie,0.4894,0.4220
8248,tourner,0.4894,0.5031
8249,élévation,0.4894,0.3643
8250,jusques,0.4893,0.4261
8251,épris,0.4893,0.5056
8252,fécondité,0.4893,0.3931
8253,sachant,0.4893,0.5329
8254,chaises,0.4892,0.4088
8255,sentimens,0.4891,0.4707
8256,étrangères,0.4891,0.5151
8257,raisonnemens,0.4891,0.4635
8258,conclut,0.4891,0.4049
8259,choeurs,0.4891,0.5582
8260,tendrement,0.4890,0.4366
8261,insensible,0.4890,0.4267
8262,sertiles,0.4890,0.3920
8263,perc,0.4890,0.4473
8264,compare,0.4889,0.3477
8265,payés,0.4889,0.3783
8266,teint,0.4889,0.4273
8267,complots,0.4889,0.4029
8268,ruinent,0.4889,0.4032
8269,courent,0.4888,0.4854
8270,contenue,0.4888,0.4472
8271,au,0.4887,0.4035
8272,christ,0.4887,0.4694
8273,pointu,0.4887,0.4354
8274,conseils,0.4887,0.5055
8275,sainte,0.4886,0.5959
8276,ressent,0.4886,0.4014
8277,éternel,0.4886,0.5263
8278,utilité,0.4885,0.5018
8279,mise,0.4885,0.4206
8280,refroidir,0.4885,0.4612
8281,soleil,0.4885,0.4516
8282,intentions,0.4885,0.4949
8283,loo,0.4884,0.4443
8284,condamna,0.4884,0.4113
8285,plura,0.4884,0.3556
8286,preuves,0.4884,0.4827
8287,ardent,0.4884,0.4854
8288,trompe,0.4884,0.4254
8289,suites,0.4884,0.3952
8290,tiendroit,0.4884,0.3497
8291,leurs,0.4884,0.2937
8292,commandement,0.4883,0.5104
8293,hardiesse,0.4883,0.3840
8294,reconnoissancent,0.4883,0.4719
8295,nour,0.4883,0.5617
8296,dangereuses,0.4883,0.4606
8297,jusqu'au,0.4883,0.5118
8298,brillante,0.4882,0.4599
8299,requises,0.4882,0.4964
8300,peintes,0.4881,0.5089
8301,habitude,0.4881,0.4175
8302,injures,0.4881,0.4016
8303,emplois,0.4880,0.4924
8304,profité,0.4879,0.5306
8305,abondance,0.4879,0.4768
8306,tâché,0.4879,0.4598
8307,clément,0.4878,0.4576
8308,subvenir,0.4878,0.4381
8309,horreurs,0.4878,0.3568
8310,signée,0.4878,0.4872
8311,dépendre,0.4878,0.3971
8312,parlons,0.4877,0.4518
8313,clarté,0.4877,0.5194
8314,sujette,0.4877,0.4041
8315,pures,0.4876,0.4387
8316,abuser,0.4875,0.3976
8317,rent,0.4875,0.5390
8318,défendre,0.4874,0.4799
8319,l'inventaire,0.4873,0.5170
8320,late,0.4873,0.4951
8321,amiral,0.4873,0.5172
8322,mutuellement,0.4872,0.4515
8323,élire,0.4872,0.5007
8324,maigre,0.4872,0.5280
8325,tiendront,0.4871,0.4273
8326,demeurera,0.4871,0.4641
8327,s'écrie,0.4870,0.3739
8328,renouveller,0.4870,0.4369
8329,cité,0.4869,0.4984
8330,tanto,0.4869,0.3830
8331,ejus,0.4869,0.4838
8332,dis,0.4869,0.3412
8333,l'arbre,0.4868,0.4758
8334,d'appel,0.4868,0.4471
8335,savans,0.4867,0.4207
8336,percer,0.4867,0.4448
8337,insultes,0.4867,0.3591
8338,imprime,0.4866,0.4309
8339,syrie,0.4866,0.4340
8340,quidem,0.4865,0.4042
8341,autoriser,0.4865,0.5574
8342,touche,0.4864,0.4132
8343,signifier,0.4864,0.4854
8344,tombant,0.4863,0.3784
8345,arcs,0.4863,0.4328
8346,forêts,0.4862,0.5082
8347,mors,0.4862,0.4537
8348,taches,0.4862,0.4285
8349,d'alexandre,0.4862,0.5177
8350,conserver,0.4861,0.5599
8351,gis,0.4861,0.5119
8352,pontifes,0.4861,0.4234
8353,répondoit,0.4860,0.5084
8354,arraché,0.4860,0.4757
8355,force,0.4859,0.4581
8356,gagnent,0.4859,0.3823
8357,obligation,0.4859,0.5234
8358,avant,0.4859,0.5235
8359,possedent,0.4858,0.4681
8360,prêté,0.4858,0.4873
8361,recevra,0.4858,0.4432
8362,attaques,0.4858,0.3370
8363,l'aîné,0.4858,0.5310
8364,vieillesse,0.4857,0.3831
8365,étonnant,0.4857,0.5301
8366,revenant,0.4857,0.5693
8367,douce,0.4857,0.5023
8368,l'addition,0.4856,0.5217
8369,bains,0.4856,0.4323
8370,tort,0.4856,0.4921
8371,fend,0.4856,0.5099
8372,galanteries,0.4856,0.4191
8373,divins,0.4855,0.6604
8374,gresse,0.4855,0.3985
8375,plume,0.4855,0.3802
8376,liqueurs,0.4855,0.4959
8377,laon,0.4854,0.4001
8378,apparences,0.4854,0.4593
8379,recourir,0.4854,0.3814
8380,puisqu'elle,0.4854,0.4057
8381,dépouiller,0.4854,0.3952
8382,quitte,0.4853,0.3872
8383,pleurant,0.4853,0.4183
8384,honnête,0.4853,0.4846
8385,eté,0.4852,0.3461
8386,machines,0.4852,0.3952
8387,quartiers,0.4852,0.3941
8388,suivantes,0.4852,0.5210
8389,tendresse,0.4852,0.4778
8390,discerner,0.4852,0.4902
8391,astres,0.4852,0.4419
8392,voyageurs,0.4851,0.3998
8393,livrez,0.4851,0.4379
8394,rennes,0.4851,0.6121
8395,employe,0.4851,0.4681
8396,manquez,0.4850,0.4859
8397,dui,0.4850,0.4530
8398,enfant,0.4850,0.3529
8399,usé,0.4849,0.4099
8400,alexandre,0.4849,0.4453
8401,fonctions,0.4849,0.4792
8402,nuées,0.4849,0.5301
8403,pardonnez,0.4848,0.4322
8404,zz,0.4848,0.5104
8405,niveau,0.4848,0.4897
8406,registres,0.4848,0.4768
8407,prêts,0.4848,0.4856
8408,that,0.4848,0.3928
8409,imaginé,0.4848,0.4654
8410,implorer,0.4848,0.4271
8411,the,0.4848,0.4757
8412,céleste,0.4848,0.4604
8413,acceptée,0.4847,0.4812
8414,immobile,0.4847,0.4375
8415,parfaits,0.4847,0.5475
8416,bijoux,0.4847,0.3452
8417,puits,0.4847,0.4728
8418,corriger,0.4847,0.4413
8419,succession,0.4846,0.5208
8420,jettée,0.4846,0.4188
8421,s'attendre,0.4846,0.4632
8422,l'abbaye,0.4846,0.3912
8423,tandem,0.4845,0.3103
8424,laissent,0.4844,0.4180
8425,paire,0.4844,0.4618
8426,gibier,0.4844,0.4538
8427,conduits,0.4842,0.4183
8428,prédit,0.4842,0.5349
8429,releva,0.4842,0.5118
8430,légat,0.4842,0.5077
8431,chaleur,0.4841,0.4954
8432,michel,0.4841,0.5026
8433,officio,0.4840,0.4203
8434,l'aimable,0.4840,0.4289
8435,introduire,0.4840,0.4975
8436,divisé,0.4839,0.5528
8437,circa,0.4839,0.3846
8438,lorsque,0.4839,0.5075
8439,redoutables,0.4838,0.5017
8440,soupçonner,0.4838,0.4494
8441,forfait,0.4838,0.4410
8442,abondantes,0.4838,0.4424
8443,arrose,0.4838,0.4460
8444,signification,0.4837,0.4198
8445,vanité,0.4836,0.4400
8446,marquise,0.4836,0.4019
8447,évite,0.4836,0.4238
8448,défenses,0.4835,0.6779
8449,bouton,0.4835,0.5395
8450,l'efpagne,0.4835,0.5109
8451,qu'après,0.4835,0.4211
8452,menu,0.4834,0.5179
8453,découvrent,0.4834,0.4463
8454,ics,0.4834,0.4340
8455,hôpital,0.4834,0.3849
8456,ames,0.4834,0.5192
8457,poursuivre,0.4833,0.5327
8458,pourpre,0.4833,0.4893
8459,nullo,0.4832,0.3264
8460,expliquée,0.4832,0.4184
8461,prononcée,0.4832,0.4333
8462,corne,0.4832,0.5566
8463,pénétré,0.4831,0.4066
8464,criminels,0.4831,0.5123
8465,cornes,0.4831,0.4098
8466,maitres,0.4830,0.3339
8467,exacte,0.4830,0.5013
8468,sçait,0.4830,0.3815
8469,blancs,0.4830,0.3909
8470,naquit,0.4830,0.4901
8471,autem,0.4829,0.4652
8472,sum,0.4829,0.4401
8473,prêtes,0.4829,0.4750
8474,blessures,0.4828,0.4155
8475,naples,0.4828,0.4681
8476,tranchée,0.4827,0.6276
8477,qu'aucun,0.4825,0.4958
8478,erant,0.4825,0.4291
8479,s'entretenir,0.4825,0.4740
8480,harnois,0.4824,0.4650
8481,sérieuse,0.4824,0.5366
8482,my,0.4824,0.5149
8483,avertir,0.4824,0.4804
8484,cuivre,0.4824,0.3638
8485,moilon,0.4824,0.4848
8486,alarmes,0.4823,0.3288
8487,distinguées,0.4823,0.4193
8488,lorsqu'ils,0.4823,0.4949
8489,well,0.4822,0.3765
8490,l'exécution,0.4821,0.5312
8491,commodité,0.4821,0.4005
8492,explication,0.4821,0.5077
8493,conclusions,0.4821,0.4964
8494,savoie,0.4821,0.4588
8495,remarqua,0.4820,0.5702
8496,rafraîchir,0.4819,0.5777
8497,infâme,0.4818,0.5426
8498,sut,0.4818,0.3759
8499,lou,0.4818,0.6014
8500,satyres,0.4817,0.4162
8501,signer,0.4817,0.4752
8502,touchent,0.4817,0.4518
8503,folie,0.4817,0.4337
8504,office,0.4816,0.5102
8505,félicité,0.4816,0.4416
8506,legibus,0.4816,0.3283
8507,déguiser,0.4816,0.5015
8508,punit,0.4815,0.3818
8509,trre,0.4815,0.4332
8510,mourir,0.4814,0.4392
8511,seigneuries,0.4814,0.5098
8512,by,0.4814,0.3770
8513,permission,0.4814,0.4909
8514,pose,0.4814,0.3947
8515,front,0.4814,0.4871
8516,importans,0.4813,0.3842
8517,cas,0.4813,0.3754
8518,choisir,0.4812,0.4864
8519,douzaine,0.4811,0.4820
8520,signées,0.4810,0.4574
8521,plate,0.4810,0.4679
8522,quare,0.4810,0.3651
8523,maréchal,0.4810,0.4122
8524,proportions,0.4810,0.4645
8525,gracieux,0.4809,0.4740
8526,levez,0.4809,0.3932
8527,rebelles,0.4809,0.4193
8528,négociations,0.4809,0.3398
8529,bourg,0.4808,0.4863
8530,tambour,0.4807,0.4474
8531,m'y,0.4807,0.3934
8532,ruines,0.4807,0.5241
8533,hait,0.4807,0.5361
8534,perdrix,0.4806,0.4664
8535,couverts,0.4806,0.3534
8536,confondent,0.4805,0.4488
8537,assemblage,0.4805,0.4039
8538,connut,0.4805,0.4453
8539,chapitres,0.4804,0.4624
8540,tristes,0.4804,0.4955
8541,supposition,0.4804,0.3918
8542,trahir,0.4804,0.3760
8543,bizarres,0.4804,0.4502
8544,renonciation,0.4803,0.5032
8545,recoit,0.4803,0.4535
8546,agréables,0.4803,0.5187
8547,telles,0.4803,0.5108
8548,quantum,0.4802,0.3501
8549,conventions,0.4802,0.4450
8550,attire,0.4802,0.4435
8551,rivaux,0.4802,0.4417
8552,traduction,0.4801,0.3997
8553,declare,0.4800,0.4831
8554,orages,0.4800,0.4287
8555,parthes,0.4800,0.4480
8556,contravention,0.4800,0.5327
8557,àdire,0.4799,0.4154
8558,singuliere,0.4799,0.3733
8559,frappe,0.4799,0.3538
8560,donnés,0.4799,0.4780
8561,autel,0.4799,0.4706
8562,rats,0.4799,0.4884
8563,chrétiennes,0.4798,0.4446
8564,joignit,0.4798,0.4353
8565,qu'au,0.4797,0.4934
8566,arrivera,0.4797,0.3957
8567,l'eternel,0.4797,0.5125
8568,dispositions,0.4797,0.3161
8569,tua,0.4797,0.3637
8570,arrivées,0.4796,0.4027
8571,quelqu'un,0.4796,0.4049
8572,hoirs,0.4796,0.4853
8573,donation,0.4796,0.3970
8574,terrein,0.4795,0.3253
8575,allarmes,0.4793,0.4571
8576,pars,0.4793,0.4701
8577,nouveauté,0.4793,0.4311
8578,approche,0.4791,0.4024
8579,indes,0.4791,0.5416
8580,créature,0.4791,0.3494
8581,s'et,0.4790,0.4448
8582,moi,0.4790,0.3719
8583,dignes,0.4790,0.4573
8584,contraindre,0.4790,0.4619
8585,termine,0.4790,0.4330
8586,confulat,0.4790,0.3667
8587,dévotion,0.4790,0.4471
8588,s'étonner,0.4790,0.4955
8589,unde,0.4789,0.3835
8590,partent,0.4789,0.4685
8591,comprit,0.4789,0.4794
8592,s'arrête,0.4788,0.4260
8593,paradis,0.4788,0.5619
8594,huissier,0.4788,0.2918
8595,maigres,0.4788,0.4549
8596,miennes,0.4787,0.3668
8597,débauches,0.4787,0.3778
8598,choisit,0.4786,0.4547
8599,élection,0.4786,0.3736
8600,gregoire,0.4786,0.4811
8601,glorieux,0.4786,0.4422
8602,deviner,0.4786,0.4508
8603,operation,0.4786,0.4554
8604,maitresse,0.4785,0.4049
8605,mystère,0.4785,0.3975
8606,part,0.4785,0.4459
8607,compliment,0.4785,0.4223
8608,justifier,0.4785,0.4675
8609,s'adresse,0.4784,0.4079
8610,mazarin,0.4784,0.5295
8611,proprieté,0.4784,0.4873
8612,quitter,0.4784,0.4566
8613,l'ambassadeur,0.4784,0.5241
8614,frappa,0.4783,0.4840
8615,bois,0.4783,0.4184
8616,introduite,0.4783,0.4066
8617,détache,0.4783,0.3838
8618,domaine,0.4783,0.5546
8619,degrés,0.4782,0.4566
8620,ou,0.4782,0.3853
8621,certificat,0.4782,0.4791
8622,profond,0.4781,0.4456
8623,ajoutent,0.4781,0.4695
8624,approché,0.4780,0.4402
8625,demeurée,0.4780,0.5201
8626,détermine,0.4780,0.3951
8627,causent,0.4778,0.5140
8628,retraites,0.4778,0.3544
8629,socrate,0.4778,0.5518
8630,idole,0.4777,0.3782
8631,dormir,0.4777,0.4849
8632,marteau,0.4776,0.4818
8633,décider,0.4776,0.3900
8634,gardoient,0.4776,0.5687
8635,mander,0.4776,0.4485
8636,ies,0.4776,0.3806
8637,mlle,0.4776,0.5352
8638,arriveroit,0.4776,0.4212
8639,charpentier,0.4775,0.4497
8640,sortifier,0.4774,0.4242
8641,erreurs,0.4774,0.4723
8642,intrigue,0.4774,0.4671
8643,neptune,0.4774,0.3773
8644,épiceries,0.4773,0.4891
8645,état,0.4773,0.5103
8646,memoires,0.4773,0.4981
8647,faits,0.4773,0.3507
8648,embarrassé,0.4772,0.5917
8649,alliances,0.4772,0.3744
8650,consulat,0.4772,0.4254
8651,audace,0.4772,0.4862
8652,foible,0.4771,0.4325
8653,hommes,0.4771,0.3629
8654,perd,0.4771,0.5011
8655,glaces,0.4771,0.4986
8656,fuite,0.4770,0.3830
8657,itre,0.4770,0.5152
8658,affaires,0.4770,0.3543
8659,étrange,0.4770,0.4890
8660,coeurs,0.4770,0.4959
8661,raisons,0.4769,0.4384
8662,boutiques,0.4768,0.4962
8663,douceur,0.4767,0.4331
8664,consul,0.4767,0.5186
8665,renvoyer,0.4767,0.4683
8666,navigation,0.4766,0.3786
8667,bontés,0.4766,0.4934
8668,malades,0.4766,0.4044
8669,omne,0.4766,0.3545
8670,wi,0.4765,0.4604
8671,mier,0.4765,0.4270
8672,l'arrêt,0.4765,0.3874
8673,rompt,0.4765,0.4194
8674,eh,0.4764,0.3936
8675,contrevenans,0.4764,0.4129
8676,crus,0.4764,0.5516
8677,l'audience,0.4764,0.4112
8678,source,0.4764,0.4528
8679,fraix,0.4764,0.3661
8680,parfaite,0.4764,0.4781
8681,dixi,0.4763,0.3531
8682,foiblesses,0.4763,0.3446
8683,ie,0.4763,0.4169
8684,admiration,0.4762,0.5659
8685,saura,0.4762,0.4077
8686,aversion,0.4762,0.4306
8687,prenons,0.4762,0.5216
8688,souffrances,0.4761,0.3783
8689,modifications,0.4761,0.3818
8690,construire,0.4760,0.3666
8691,cambray,0.4760,0.5003
8692,utile,0.4760,0.4713
8693,david,0.4758,0.5004
8694,pénétration,0.4757,0.4811
8695,hasard,0.4757,0.3859
8696,daignez,0.4756,0.4273
8697,montrer,0.4756,0.4110
8698,aures,0.4756,0.4595
8699,langueur,0.4756,0.4041
8700,proportion,0.4756,0.4391
8701,terrain,0.4755,0.3710
8702,cession,0.4755,0.4377
8703,oppose,0.4755,0.4520
8704,faces,0.4755,0.5016
8705,livré,0.4755,0.3690
8706,perches,0.4755,0.4739
8707,tentatives,0.4755,0.3356
8708,spirituel,0.4755,0.5362
8709,ôtez,0.4755,0.5405
8710,nifi,0.4754,0.3851
8711,descendent,0.4753,0.4734
8712,attaque,0.4753,0.4227
8713,expéditions,0.4753,0.3570
8714,propositions,0.4753,0.4328
8715,décharger,0.4752,0.4125
8716,pages,0.4752,0.5075
8717,cls,0.4752,0.4856
8718,from,0.4752,0.4651
8719,d'airain,0.4752,0.4022
8720,procession,0.4751,0.4371
8721,alliés,0.4750,0.4077
8722,pécheurs,0.4750,0.4994
8723,difficult,0.4749,0.3936
8724,courir,0.4747,0.4835
8725,fidei,0.4747,0.4514
8726,profit,0.4747,0.4366
8727,zele,0.4747,0.3933
8728,d'arriver,0.4747,0.5238
8729,sommes,0.4746,0.3575
8730,reliques,0.4746,0.4591
8731,luxembourg,0.4745,0.5264
8732,chefs,0.4745,0.4644
8733,usent,0.4745,0.5024
8734,recueil,0.4744,0.4828
8735,ruisseau,0.4744,0.3984
8736,réflexion,0.4743,0.4057
8737,couler,0.4742,0.5415
8738,assuré,0.4742,0.4715
8739,minutes,0.4742,0.4438
8740,états,0.4742,0.4096
8741,ouvert,0.4742,0.4203
8742,tinrent,0.4741,0.4877
8743,réglement,0.4741,0.3866
8744,quittances,0.4741,0.5180
8745,effroi,0.4741,0.4788
8746,l'argent,0.4741,0.4612
8747,paysan,0.4740,0.5063
8748,d'entrer,0.4740,0.4727
8749,maria,0.4739,0.5182
8750,offrandes,0.4739,0.4316
8751,d'une,0.4739,0.4781
8752,découvrit,0.4738,0.4481
8753,naître,0.4738,0.5097
8754,proprietaires,0.4738,0.5693
8755,pardonner,0.4738,0.5269
8756,images,0.4737,0.3732
8757,quorum,0.4737,0.3721
8758,minuit,0.4737,0.4023
8759,copy,0.4737,0.3261
8760,exposées,0.4737,0.4214
8761,enrichir,0.4737,0.4332
8762,coutumes,0.4736,0.5448
8763,opposée,0.4736,0.4510
8764,aimons,0.4736,0.3782
8765,doir,0.4736,0.3740
8766,l'aile,0.4736,0.5244
8767,commanda,0.4735,0.3810
8768,européens,0.4735,0.4103
8769,foudre,0.4735,0.4728
8770,poursuivi,0.4735,0.4732
8771,profanes,0.4735,0.5994
8772,favorable,0.4735,0.5429
8773,n'en,0.4735,0.4320
8774,importance,0.4734,0.3641
8775,consentit,0.4734,0.4056
8776,title,0.4733,0.2396
8777,justesse,0.4732,0.3823
8778,ange,0.4732,0.5590
8779,joui,0.4732,0.5060
8780,ouvrant,0.4731,0.5170
8781,édifice,0.4731,0.4339
8782,vilain,0.4731,0.4606
8783,remuer,0.4730,0.5054
8784,pinceau,0.4730,0.4611
8785,contiennent,0.4730,0.4777
8786,tenté,0.4730,0.4986
8787,nourrit,0.4729,0.3508
8788,moulins,0.4729,0.4971
8789,illustres,0.4729,0.3588
8790,mais,0.4729,0.4396
8791,intrigues,0.4728,0.3463
8792,puis,0.4728,0.4395
8793,s'entendre,0.4728,0.4765
8794,multipliant,0.4728,0.5872
8795,complices,0.4727,0.3953
8796,étroites,0.4727,0.5332
8797,souvenir,0.4727,0.3800
8798,bernard,0.4727,0.4878
8799,honoré,0.4726,0.4267
8800,make,0.4726,0.3960
8801,d'établir,0.4725,0.3547
8802,voisines,0.4725,0.3579
8803,millier,0.4725,0.4527
8804,instamment,0.4725,0.4853
8805,huissiers,0.4725,0.3491
8806,suivons,0.4724,0.5556
8807,pasteur,0.4724,0.5383
8808,most,0.4724,0.5135
8809,repas,0.4724,0.4359
8810,afrique,0.4724,0.4095
8811,guerriers,0.4723,0.3423
8812,eaux,0.4723,0.5232
8813,imiter,0.4723,0.5148
8814,dudir,0.4723,0.3712
8815,plût,0.4722,0.4512
8816,entendu,0.4722,0.4698
8817,lcs,0.4722,0.4316
8818,proposent,0.4722,0.4563
8819,passée,0.4721,0.4532
8820,repos,0.4721,0.5349
8821,occupée,0.4721,0.4387
8822,noël,0.4721,0.4758
8823,venons,0.4721,0.4367
8824,grammont,0.4721,0.5513
8825,rompre,0.4721,0.4134
8826,méritent,0.4720,0.3153
8827,goûte,0.4720,0.3841
8828,fiez,0.4720,0.4863
8829,genes,0.4719,0.4000
8830,augmente,0.4719,0.4096
8831,iroit,0.4719,0.4363
8832,mêle,0.4719,0.4811
8833,habent,0.4718,0.3482
8834,ell,0.4718,0.4133
8835,vivez,0.4717,0.4764
8836,aulfi,0.4717,0.4274
8837,ce,0.4717,0.3674
8838,promesses,0.4717,0.3415
8839,l'un,0.4717,0.4769
8840,caput,0.4717,0.4520
8841,amore,0.4716,0.3035
8842,attente,0.4716,0.3811
8843,gentilhomme,0.4716,0.4701
8844,eam,0.4715,0.3634
8845,provenans,0.4715,0.4508
8846,fiis,0.4715,0.3602
8847,percée,0.4715,0.4924
8848,réception,0.4714,0.4552
8849,reconnoît,0.4714,0.4530
8850,galle,0.4713,0.5298
8851,remplie,0.4713,0.4417
8852,s'elt,0.4713,0.4001
8853,temple,0.4713,0.4615
8854,merveilles,0.4712,0.5052
8855,facere,0.4712,0.3643
8856,japon,0.4711,0.4746
8857,meilleurs,0.4711,0.4306
8858,courez,0.4711,0.4337
8859,additions,0.4710,0.4515
8860,donn,0.4710,0.4007
8861,bellum,0.4709,0.3664
8862,destins,0.4709,0.4343
8863,rang,0.4709,0.4373
8864,tiroit,0.4708,0.3471
8865,premiére,0.4708,0.4268
8866,cultiver,0.4707,0.4960
8867,peintre,0.4707,0.4322
8868,supplier,0.4707,0.4045
8869,omnium,0.4707,0.4010
8870,évidente,0.4707,0.4853
8871,perdoit,0.4706,0.5187
8872,compétence,0.4706,0.5336
8873,expliquées,0.4706,0.4888
8874,filet,0.4706,0.5435
8875,venir,0.4706,0.4197
8876,honte,0.4705,0.3783
8877,fines,0.4705,0.3938
8878,c'els,0.4705,0.4564
8879,anima,0.4704,0.4709
8880,rencontre,0.4704,0.5241
8881,espéces,0.4704,0.3881
8882,natura,0.4704,0.3994
8883,ubi,0.4704,0.4746
8884,arrivent,0.4703,0.4380
8885,comté,0.4703,0.3895
8886,pourvu,0.4703,0.3484
8887,domicile,0.4703,0.3797
8888,tuoient,0.4703,0.5049
8889,coupables,0.4703,0.3703
8890,allumé,0.4702,0.4599
8891,portes,0.4701,0.4440
8892,infortunée,0.4701,0.3604
8893,soutiens,0.4701,0.4381
8894,choisis,0.4700,0.3872
8895,volume,0.4700,0.5657
8896,cùm,0.4700,0.4236
8897,manche,0.4699,0.4287
8898,priver,0.4699,0.4666
8899,demain,0.4699,0.4755
8900,sincérité,0.4699,0.4506
8901,cceur,0.4699,0.4479
8902,cria,0.4698,0.4553
8903,l'amiral,0.4698,0.5682
8904,entendez,0.4698,0.4915
8905,holland,0.4697,0.5581
8906,fierté,0.4697,0.4054
8907,factum,0.4696,0.4068
8908,appellées,0.4696,0.3993
8909,parentes,0.4695,0.7090
8910,accusé,0.4694,0.4797
8911,précieuses,0.4693,0.4780
8912,tailleur,0.4693,0.5719
8913,horace,0.4693,0.4470
8914,pauvres,0.4692,0.5110
8915,l'épaisseur,0.4692,0.4868
8916,l'article,0.4692,0.3788
8917,l'extrémité,0.4692,0.4059
8918,pourvû,0.4692,0.3802
8919,edition,0.4691,0.4706
8920,quoiqu'on,0.4691,0.4402
8921,loi,0.4691,0.3202
8922,quibus,0.4691,0.4368
8923,ruses,0.4691,0.3938
8924,huic,0.4691,0.3964
8925,gouvernail,0.4690,0.4790
8926,sucre,0.4690,0.4924
8927,arrive,0.4690,0.3809
8928,maximes,0.4689,0.4209
8929,notions,0.4689,0.3857
8930,ouvre,0.4689,0.4246
8931,d'elles,0.4689,0.4600
8932,maladie,0.4688,0.3586
8933,courbe,0.4688,0.4652
8934,quos,0.4687,0.4051
8935,sacs,0.4687,0.4471
8936,aces,0.4687,0.5020
8937,chancelier,0.4687,0.4890
8938,sommeil,0.4687,0.5270
8939,présentant,0.4687,0.4248
8940,reconnoître,0.4687,0.4648
8941,arma,0.4686,0.4428
8942,l'asie,0.4686,0.4463
8943,considerables,0.4686,0.4985
8944,fairc,0.4686,0.4986
8945,leur,0.4685,0.3355
8946,domino,0.4685,0.5360
8947,douter,0.4684,0.4437
8948,battu,0.4684,0.4600
8949,vertus,0.4684,0.4749
8950,couronne,0.4684,0.4536
8951,âmes,0.4683,0.3656
8952,destine,0.4683,0.4878
8953,eli,0.4683,0.3949
8954,entretenir,0.4683,0.4938
8955,animer,0.4683,0.4690
8956,divisions,0.4683,0.3834
8957,multiplient,0.4683,0.4108
8958,maltraité,0.4682,0.5557
8959,cacha,0.4682,0.5273
8960,patria,0.4681,0.3663
8961,formoient,0.4681,0.3343
8962,cabinet,0.4681,0.3902
8963,étoiles,0.4681,0.3972
8964,dangers,0.4681,0.5421
8965,europe,0.4681,0.4606
8966,délicat,0.4680,0.4862
8967,supplices,0.4680,0.4096
8968,noeuds,0.4680,0.5289
8969,marchoient,0.4680,0.4407
8970,petites,0.4680,0.5131
8971,parfum,0.4680,0.4453
8972,injustice,0.4680,0.3391
8973,vill,0.4680,0.4858
8974,c'a,0.4679,0.4208
8975,l'ancienne,0.4679,0.4698
8976,menaces,0.4678,0.3349
8977,fibi,0.4678,0.3722
8978,recherches,0.4678,0.4248
8979,métaux,0.4677,0.3614
8980,manquoit,0.4676,0.5062
8981,confond,0.4676,0.5408
8982,payables,0.4676,0.4088
8983,l'antiquité,0.4675,0.4931
8984,grandeur,0.4675,0.4560
8985,condamnée,0.4675,0.3797
8986,sçais,0.4674,0.3222
8987,placées,0.4674,0.3649
8988,soumettre,0.4674,0.3686
8989,décharge,0.4674,0.4456
8990,exprimées,0.4673,0.4756
8991,renfermée,0.4673,0.4278
8992,scait,0.4672,0.3922
8993,affliction,0.4672,0.4672
8994,approchez,0.4671,0.4009
8995,avertis,0.4671,0.3741
8996,lignes,0.4670,0.4589
8997,demi,0.4669,0.4156
8998,mauvais,0.4669,0.4906
8999,précédente,0.4669,0.4340
9000,tente,0.4669,0.4469
9001,maîtresses,0.4668,0.4624
