rank,word,drift_global,drift_moyen
889,sai,0.7471,0.4651
890,defi,0.7471,0.6534
891,vague,0.7470,0.5223
892,dej,0.7470,0.6284
893,unifie,0.7469,0.6841
894,l'événement,0.7469,0.5373
895,librement,0.7468,0.5372
896,voy,0.7468,0.6422
897,ines,0.7468,0.5834
898,secondes,0.7467,0.5273
899,ori,0.7467,0.6032
900,conférence,0.7465,0.6322
901,auli,0.7465,0.4620
902,finalement,0.7465,0.8108
903,paroi,0.7464,0.6824
904,cha,0.7463,0.6660
905,champ,0.7462,0.7708
906,habi,0.7461,0.6436
907,monte,0.7460,0.4325
908,dains,0.7459,0.6224
909,fes,0.7459,0.4995
910,charpentiers,0.7458,0.5506
911,d'entreprendre,0.7458,0.6710
912,lai,0.7457,0.5948
913,mobile,0.7454,0.6295
914,dij,0.7454,0.6965
915,propre,0.7454,0.6680
916,fu,0.7454,0.6343
917,sei,0.7451,0.6786
918,aujourd,0.7451,0.8208
919,minime,0.7451,0.5412
920,quelqu,0.7450,0.5565
921,leu,0.7449,0.6436
922,orte,0.7449,0.6289
923,oc,0.7448,0.6915
924,ferve,0.7447,0.5310
925,con,0.7446,0.6546
926,comptez,0.7445,0.6580
927,approuve,0.7445,0.4831
928,d'ap,0.7445,0.6306
929,capa,0.7444,0.6818
930,bicn,0.7443,0.6046
931,préalablement,0.7443,0.6591
932,ours,0.7442,0.5869
933,enflé,0.7440,0.6344
934,instance,0.7440,0.7167
935,remuant,0.7440,0.5119
936,avee,0.7440,0.7570
937,qu'cn,0.7439,0.6488
938,qu'afin,0.7438,0.5675
939,privation,0.7438,0.6204
940,injurieux,0.7437,0.5608
941,baille,0.7437,0.5960
942,rempart,0.7437,0.5477
943,vraies,0.7436,0.4635
944,l'ignorance,0.7436,0.5151
945,appeliez,0.7436,0.4276
946,daus,0.7435,0.7088
947,eft,0.7435,0.6052
948,ché,0.7434,0.6809
949,rete,0.7434,0.7298
950,ior,0.7434,0.5138
951,alte,0.7433,0.6200
952,roles,0.7433,0.6161
953,cde,0.7433,0.5775
954,vils,0.7432,0.4212
955,dia,0.7431,0.6188
956,s'cn,0.7430,0.6222
957,fouiller,0.7429,0.6516
958,etranger,0.7428,0.6696
959,faic,0.7428,0.5760
960,écri,0.7428,0.6216
961,futur,0.7427,0.6199
962,séance,0.7427,0.6775
963,tre,0.7426,0.5871
964,ronne,0.7426,0.6089
965,premierement,0.7425,0.6380
966,ides,0.7424,0.6006
967,vivante,0.7424,0.7864
968,nostre,0.7423,0.6555
969,rite,0.7423,0.6825
970,moin,0.7422,0.6600
971,ties,0.7421,0.6490
972,l'et,0.7420,0.6623
973,pitre,0.7416,0.6525
974,jouant,0.7415,0.5596
975,dent,0.7415,0.6667
976,continence,0.7415,0.6832
977,ger,0.7414,0.7046
978,personnel,0.7413,0.4828
979,forme,0.7413,0.6799
980,l'é,0.7412,0.7610
981,utre,0.7410,0.6220
982,indépendamment,0.7407,0.4954
983,nais,0.7407,0.7113
984,pece,0.7405,0.4768
985,rétablit,0.7405,0.6238
986,mé,0.7405,0.6916
987,songe,0.7404,0.7277
988,ès,0.7404,0.5298
989,allés,0.7404,0.5472
990,quadruple,0.7403,0.5150
991,indispensable,0.7402,0.4565
992,proses,0.7402,0.6454
993,bayes,0.7401,0.5115
994,finement,0.7401,0.6484
995,l'espace,0.7400,0.7463
996,volontiers,0.7399,0.7945
997,çois,0.7399,0.6326
998,malte,0.7399,0.7099
999,chargez,0.7397,0.4860
1000,nelle,0.7397,0.6669
1001,d'espace,0.7397,0.6943
1002,vii,0.7396,0.6704
1003,etc,0.7395,0.5876
1004,convention,0.7395,0.4865
1005,fac,0.7395,0.5359
1006,soli,0.7395,0.6200
1007,rets,0.7394,0.6736
1008,constamment,0.7393,0.5970
1009,stance,0.7392,0.6595
1010,guer,0.7391,0.6717
1011,vaux,0.7391,0.6346
1012,liers,0.7391,0.6265
1013,entiére,0.7390,0.5826
1014,oins,0.7390,0.6427
1015,siu,0.7389,0.6484
1016,accom,0.7389,0.6816
1017,généralité,0.7389,0.7272
1018,patris,0.7389,0.4803
1019,annonce,0.7388,0.3811
1020,dant,0.7387,0.7757
1021,d'apparence,0.7386,0.7643
1022,jusqu'où,0.7386,0.7697
1023,consistance,0.7385,0.6372
1024,l'aide,0.7383,0.5467
1025,l'invention,0.7381,0.7291
1026,hu,0.7380,0.6364
1027,der,0.7380,0.7184
1028,accoutumé,0.7380,0.6257
1029,troc,0.7379,0.5958
1030,aini,0.7378,0.6658
1031,moire,0.7377,0.6247
1032,tat,0.7376,0.5936
1033,forn,0.7375,0.6942
1034,salut,0.7374,0.4790
1035,vres,0.7372,0.6680
1036,nager,0.7371,0.6937
1037,ten,0.7370,0.6034
1038,james,0.7369,0.5667
1039,fonts,0.7368,0.6241
1040,manquant,0.7368,0.6964
1041,dp,0.7367,0.6306
1042,paya,0.7366,0.6870
1043,l'o,0.7366,0.6791
1044,run,0.7365,0.5492
1045,toire,0.7364,0.6514
1046,rne,0.7363,0.5552
1047,dien,0.7362,0.6270
1048,tiroir,0.7362,0.6134
1049,sc,0.7361,0.7234
1050,duroit,0.7360,0.5336
1051,im,0.7360,0.6693
1052,von,0.7360,0.6675
1053,rion,0.7360,0.6748
1054,partant,0.7358,0.6022
1055,préference,0.7357,0.6107
1056,rififi,0.7356,0.6768
1057,ty,0.7355,0.5823
1058,pren,0.7353,0.7191
1059,permettons,0.7353,0.6052
1060,leure,0.7352,0.7060
1061,rée,0.7352,0.6566
1062,pitoyable,0.7351,0.7205
1063,conti,0.7350,0.7318
1064,inde,0.7350,0.4940
1065,ea,0.7349,0.5893
1066,mec,0.7349,0.6217
1067,mant,0.7349,0.6827
1068,religieuses,0.7348,0.4422
1069,lec,0.7348,0.5860
1070,ex,0.7348,0.6496
1071,sure,0.7347,0.5769
1072,trom,0.7347,0.6541
1073,doubler,0.7347,0.5521
1074,aue,0.7347,0.6668
1075,ustion,0.7347,0.5632
1076,d'abord,0.7346,0.7224
1077,ture,0.7345,0.6368
1078,marque,0.7345,0.7448
1079,ombrage,0.7345,0.7097
1080,veulement,0.7344,0.7194
1081,peutêtre,0.7344,0.6405
1082,sia,0.7344,0.5619
1083,ceque,0.7344,0.6787
1084,deces,0.7343,0.6918
1085,lée,0.7343,0.5918
1086,vic,0.7343,0.5904
1087,contagion,0.7342,0.5280
1088,po,0.7341,0.6352
1089,patte,0.7340,0.5668
1090,civilité,0.7339,0.6135
1091,d'avance,0.7339,0.5345
1092,pale,0.7338,0.7016
1093,habitant,0.7338,0.6375
1094,l'attente,0.7337,0.5794
1095,nies,0.7336,0.6718
1096,toute,0.7336,0.6859
1097,exa,0.7335,0.6211
1098,aifément,0.7334,0.5821
1099,just,0.7334,0.5217
1100,nié,0.7332,0.5654
1101,lorique,0.7332,0.7022
1102,d'armée,0.7332,0.6452
1103,frit,0.7332,0.6448
1104,gner,0.7332,0.6332
1105,tine,0.7332,0.6823
1106,avancez,0.7331,0.5166
1107,l'opposition,0.7330,0.4976
1108,jon,0.7329,0.6014
1109,faute,0.7329,0.7634
1110,quai,0.7328,0.5398
1111,venter,0.7328,0.6415
1112,voire,0.7328,0.7110
1113,avide,0.7328,0.5259
1114,l'oisiveté,0.7327,0.5605
1115,populo,0.7327,0.4961
1116,notable,0.7326,0.5329
1117,dée,0.7326,0.6374
1118,vince,0.7325,0.6153
1119,toui,0.7325,0.6660
1120,opposans,0.7325,0.4793
1121,lé,0.7324,0.7070
1122,gui,0.7324,0.5832
1123,revolution,0.7324,0.6027
1124,engage,0.7322,0.5970
1125,particul,0.7322,0.5627
1126,gains,0.7321,0.4600
1127,piques,0.7321,0.4696
1128,devin,0.7320,0.6691
1129,cue,0.7319,0.6262
1130,vans,0.7319,0.6026
1131,ep,0.7318,0.5704
1132,intérieurement,0.7318,0.6720
1133,esti,0.7318,0.6556
1134,oii,0.7317,0.5773
1135,lk,0.7317,0.5789
1136,coutume,0.7315,0.6972
1137,tien,0.7312,0.6305
1138,nombre,0.7311,0.7514
1139,remarquez,0.7310,0.7055
1140,nir,0.7310,0.6241
1141,possibilité,0.7310,0.5034
1142,l'opinion,0.7309,0.5822
1143,bref,0.7308,0.7141
1144,t'on,0.7308,0.6193
1145,pan,0.7308,0.6553
1146,confiant,0.7307,0.5153
1147,xv,0.7307,0.6767
1148,rir,0.7307,0.5842
1149,censé,0.7307,0.7280
1150,consequent,0.7306,0.6826
1151,commit,0.7306,0.5601
1152,elie,0.7305,0.6075
1153,sns,0.7305,0.6793
1154,l'industrie,0.7303,0.5033
1155,consideration,0.7303,0.6534
1156,souf,0.7303,0.6675
1157,api,0.7301,0.5588
1158,scul,0.7300,0.6185
1159,civile,0.7300,0.5551
1160,pcu,0.7300,0.5860
1161,ati,0.7299,0.5538
1162,d'accord,0.7299,0.6319
1163,pers,0.7297,0.7147
1164,fors,0.7296,0.5879
1165,virement,0.7296,0.5960
1166,dra,0.7295,0.6112
1167,d'enfans,0.7295,0.6472
1168,l'affection,0.7294,0.5334
1169,fez,0.7294,0.6861
1170,ett,0.7293,0.5416
1171,partager,0.7293,0.7229
1172,indignement,0.7292,0.5550
1173,l'ancien,0.7292,0.6787
1174,ains,0.7292,0.6053
1175,pea,0.7291,0.6424
1176,corneille,0.7290,0.5450
1177,foie,0.7287,0.5553
1178,nn,0.7287,0.5644
1179,iv,0.7287,0.6624
1180,vantes,0.7286,0.5487
1181,mante,0.7286,0.6716
1182,desordre,0.7286,0.6446
1183,seint,0.7283,0.5072
1184,poli,0.7282,0.6883
1185,rôt,0.7282,0.4767
1186,séparément,0.7281,0.7321
1187,tde,0.7281,0.5594
1188,parvenus,0.7281,0.4400
1189,oint,0.7280,0.5785
1190,lan,0.7280,0.6752
1191,successivement,0.7279,0.4962
1192,l'accomplissement,0.7279,0.5747
1193,usa,0.7279,0.6056
1194,tiares,0.7278,0.5461
1195,res,0.7276,0.6093
1196,cul,0.7276,0.6620
1197,l'af,0.7275,0.6464
1198,cam,0.7274,0.6232
1199,l'excellence,0.7273,0.4975
1200,d'agir,0.7272,0.6958
1201,magis,0.7271,0.5152
1202,assemblé,0.7270,0.6421
1203,plaider,0.7268,0.7261
1204,s'entend,0.7266,0.6257
1205,unanime,0.7266,0.7503
1206,dres,0.7265,0.6246
1207,q'il,0.7264,0.5715
1208,raille,0.7262,0.6725
1209,d'é,0.7261,0.6793
1210,julte,0.7260,0.5771
1211,d'utrecht,0.7260,0.5234
1212,deli,0.7260,0.6548
1213,totale,0.7259,0.6646
1214,trême,0.7259,0.6676
1215,fare,0.7259,0.7026
1216,vée,0.7258,0.6411
1217,s'exposer,0.7257,0.5790
1218,finance,0.7255,0.6674
1219,rable,0.7254,0.6309
1220,signal,0.7254,0.6745
1221,rieux,0.7254,0.6972
1222,filant,0.7254,0.6218
1223,perpétuel,0.7254,0.5819
1224,succetteur,0.7253,0.5052
1225,poussions,0.7252,0.4916
1226,sta,0.7252,0.6123
1227,bres,0.7252,0.6064
1228,sto,0.7252,0.5886
1229,ique,0.7251,0.5864
1230,suspendre,0.7251,0.4817
1231,niers,0.7251,0.6026
1232,importune,0.7250,0.6376
1233,frt,0.7250,0.5845
1234,pn,0.7244,0.6192
1235,succede,0.7243,0.4793
1236,quit,0.7243,0.6401
1237,crée,0.7243,0.5719
1238,péri,0.7243,0.5747
1239,fai,0.7242,0.5423
1240,montez,0.7242,0.5561
1241,sol,0.7242,0.6154
1242,néglige,0.7241,0.6202
1243,cen,0.7241,0.5771
1244,prescription,0.7241,0.7165
1245,royal,0.7240,0.5792
1246,regler,0.7240,0.6747
1247,roide,0.7239,0.5649
1248,croissant,0.7239,0.5154
1249,sn,0.7238,0.5205
1250,qu'ici,0.7238,0.5725
1251,plaie,0.7237,0.4794
1252,autrui,0.7236,0.5669
1253,paisiblement,0.7235,0.5474
1254,enfuirez,0.7234,0.6175
1255,civil,0.7234,0.6347
1256,licence,0.7234,0.4931
1257,ejl,0.7234,0.5555
1258,l'ordre,0.7233,0.5910
1259,mi,0.7232,0.5929
1260,jf,0.7232,0.5558
1261,propres,0.7232,0.6865
1262,ab,0.7232,0.6485
1263,qae,0.7231,0.6254
1264,ien,0.7231,0.5582
1265,faste,0.7230,0.5147
1266,cloches,0.7230,0.4992
1267,tir,0.7229,0.6121
1268,sep,0.7228,0.5422
1269,c'ei,0.7227,0.6196
1270,s'arrêter,0.7227,0.6294
1271,cane,0.7225,0.6097
1272,mrs,0.7224,0.5118
1273,judice,0.7223,0.5493
1274,eff,0.7222,0.5683
1275,occupez,0.7221,0.4340
1276,reli,0.7221,0.6505
1277,dou,0.7221,0.5920
1278,cie,0.7221,0.5900
1279,fui,0.7220,0.6786
1280,tatien,0.7220,0.6711
1281,pic,0.7219,0.5480
1282,noi,0.7219,0.5573
1283,ci,0.7218,0.6659
1284,contrefaits,0.7217,0.5442
1285,forte,0.7215,0.6890
1286,regar,0.7215,0.6499
1287,quoiqu,0.7214,0.5637
1288,plaisance,0.7213,0.6109
1289,dem,0.7213,0.5368
1290,d'ai,0.7213,0.6262
1291,prémier,0.7212,0.5832
1292,fauter,0.7212,0.5523
1293,l'abondance,0.7211,0.6463
1294,celt,0.7210,0.7329
1295,mérites,0.7210,0.6476
1296,entrera,0.7210,0.7277
1297,temoins,0.7208,0.6935
1298,l'as,0.7208,0.4656
1299,nonobstant,0.7208,0.4998
1300,fà,0.7207,0.6651
1301,perit,0.7206,0.6093
1302,xil,0.7206,0.6772
1303,fontenelle,0.7205,0.4824
1304,roir,0.7205,0.5955
1305,com,0.7204,0.6395
1306,e'e,0.7203,0.6177
1307,ieur,0.7202,0.6201
1308,fermez,0.7201,0.5787
1309,passés,0.7201,0.6591
1310,vivant,0.7201,0.7594
1311,gneur,0.7199,0.6628
1312,pote,0.7196,0.6032
1313,ifs,0.7196,0.5908
1314,excepte,0.7196,0.6594
1315,emp,0.7196,0.6739
1316,ver,0.7194,0.6782
1317,dns,0.7193,0.5768
1318,hau,0.7192,0.6293
1319,justement,0.7190,0.5978
1320,boue,0.7190,0.4932
1321,sance,0.7188,0.6496
1322,vire,0.7188,0.6500
1323,l'ouverture,0.7188,0.6356
1324,tacher,0.7188,0.7701
1325,delivrer,0.7186,0.5938
1326,publie,0.7186,0.6840
1327,navale,0.7186,0.6583
1328,considération,0.7186,0.4059
1329,ee,0.7185,0.5850
1330,moral,0.7185,0.5403
1331,cotte,0.7185,0.5942
1332,indifférente,0.7184,0.7054
1333,tus,0.7182,0.5681
1334,l's,0.7181,0.5765
1335,inconnu,0.7181,0.6646
1336,dea,0.7181,0.5764
1337,soufle,0.7181,0.6453
1338,souveraines,0.7180,0.7597
1339,désirer,0.7179,0.6525
1340,tié,0.7179,0.6158
1341,laborieux,0.7177,0.4424
1342,continu,0.7176,0.6733
1343,vaquer,0.7175,0.6526
1344,revenons,0.7175,0.6740
1345,mez,0.7173,0.5735
1346,entiere,0.7171,0.6672
1347,sce,0.7170,0.5798
1348,insensé,0.7170,0.6351
1349,réponde,0.7170,0.6589
1350,enr,0.7170,0.5958
1351,porteurs,0.7170,0.6418
1352,l'avertir,0.7169,0.6445
1353,gâté,0.7169,0.6440
1354,pius,0.7168,0.5973
1355,comr,0.7168,0.6634
1356,extremement,0.7168,0.7164
1357,séparé,0.7168,0.7692
1358,reau,0.7167,0.6467
1359,vaines,0.7166,0.5461
1360,réellement,0.7165,0.4959
1361,duel,0.7165,0.5670
1362,caille,0.7165,0.6163
1363,rep,0.7164,0.6800
1364,ba,0.7164,0.6094
1365,dice,0.7163,0.6223
1366,clairement,0.7163,0.5692
1367,nombreuse,0.7163,0.6997
1368,ticle,0.7163,0.6076
1369,regner,0.7163,0.6947
1370,loire,0.7162,0.5220
1371,milliers,0.7162,0.6747
1372,sain,0.7161,0.7501
1373,condamnez,0.7160,0.3991
1374,pore,0.7160,0.6004
1375,l'état,0.7159,0.4783
1376,sul,0.7159,0.6371
1377,uand,0.7157,0.6327
1378,l'étranger,0.7154,0.7565
1379,ral,0.7154,0.6283
1380,borne,0.7153,0.4864
1381,memoire,0.7152,0.4990
1382,spe,0.7152,0.6367
1383,l'oblige,0.7152,0.5878
1384,accomplis,0.7151,0.7030
1385,bassesse,0.7150,0.4417
1386,opposez,0.7149,0.4515
1387,s'ouvrir,0.7148,0.6093
1388,cequi,0.7147,0.7157
1389,bil,0.7147,0.6054
1390,rame,0.7147,0.6116
1391,tendus,0.7147,0.5788
1392,fore,0.7146,0.5635
1393,nouvel,0.7146,0.7505
1394,coi,0.7146,0.5532
1395,armés,0.7144,0.7075
1396,combattant,0.7143,0.7305
1397,mourant,0.7143,0.6900
1398,ava,0.7141,0.6025
1399,d'o,0.7141,0.6116
1400,laif,0.7140,0.6298
1401,dru,0.7140,0.6895
1402,penses,0.7138,0.5840
1403,sortira,0.7136,0.7407
1404,pra,0.7136,0.6145
1405,co,0.7135,0.5422
1406,felle,0.7135,0.6650
1407,nu,0.7134,0.6329
1408,parles,0.7133,0.5588
1409,ecf,0.7133,0.6187
1410,actuellement,0.7133,0.5558
1411,dam,0.7133,0.5902
1412,solidité,0.7132,0.4501
1413,parvint,0.7132,0.3892
1414,lité,0.7131,0.6546
1415,d'autre,0.7131,0.6846
1416,puiffance,0.7131,0.4367
1417,quittes,0.7130,0.4828
1418,l'éloquence,0.7129,0.4893
1419,étroitement,0.7129,0.6257
1420,imp,0.7129,0.6606
1421,cv,0.7128,0.5880
1422,veiller,0.7127,0.7139
1423,ctl,0.7127,0.5777
1424,universel,0.7126,0.7351
1425,l'emporte,0.7126,0.5567
1426,gre,0.7125,0.6410
1427,iere,0.7125,0.5773
1428,sacré,0.7123,0.6156
1429,moitié,0.7123,0.6573
1430,dif,0.7123,0.6203
1431,muet,0.7121,0.5904
1432,l'ecole,0.7121,0.6045
1433,saisir,0.7121,0.5624
1434,pri,0.7121,0.5970
1435,reculer,0.7118,0.6205
1436,acre,0.7117,0.5108
1437,succés,0.7117,0.7743
1438,new,0.7116,0.4734
1439,île,0.7116,0.4673
1440,mun,0.7116,0.6979
1441,tile,0.7115,0.6589
1442,noit,0.7114,0.7325
1443,troit,0.7113,0.6419
1444,ze,0.7111,0.5720
1445,ise,0.7110,0.5356
1446,ap,0.7109,0.5844
1447,pres,0.7109,0.6852
1448,juil,0.7108,0.5627
1449,ote,0.7107,0.6186
1450,surplus,0.7107,0.6920
1451,convertis,0.7107,0.5105
1452,ravoir,0.7106,0.7127
1453,royaux,0.7105,0.6023
1454,ménage,0.7105,0.7319
1455,qu'aux,0.7104,0.7552
1456,paternelle,0.7103,0.6532
1457,prompt,0.7102,0.6852
1458,aris,0.7102,0.5777
1459,royauté,0.7102,0.6411
1460,fé,0.7102,0.7242
1461,quin,0.7102,0.5588
1462,gratuitement,0.7101,0.5459
1463,cont,0.7101,0.5710
1464,taire,0.7101,0.6931
1465,spécialement,0.7100,0.6233
1466,este,0.7099,0.5935
1467,l'oeuvre,0.7099,0.6291
1468,vera,0.7099,0.5999
1469,mesurer,0.7099,0.6658
1470,jufle,0.7099,0.5595
1471,commis,0.7098,0.6280
1472,men,0.7098,0.6383
1473,souhaiter,0.7098,0.7024
1474,attraper,0.7097,0.6441
1475,puif,0.7097,0.5512
1476,liii,0.7095,0.6186
1477,pel,0.7094,0.5853
1478,reparer,0.7094,0.6686
1479,nan,0.7093,0.7094
1480,dits,0.7093,0.4842
1481,requiert,0.7092,0.7551
1482,civilement,0.7092,0.6262
1483,uit,0.7092,0.5174
1484,certes,0.7091,0.6285
1485,particulier,0.7091,0.7000
1486,proprement,0.7091,0.7587
1487,pollion,0.7090,0.6894
1488,vitaux,0.7090,0.6513
1489,seconds,0.7089,0.5529
1490,cm,0.7089,0.5422
1491,experts,0.7088,0.7033
1492,pans,0.7088,0.5534
1493,faussement,0.7087,0.5937
1494,l'avant,0.7087,0.5521
1495,l'ar,0.7086,0.7077
1496,services,0.7085,0.5101
1497,prologue,0.7085,0.5763
1498,l'éloignement,0.7084,0.5981
1499,sd,0.7083,0.5454
1500,infailliblement,0.7083,0.5396
1501,dort,0.7082,0.6941
1502,af,0.7082,0.6532
1503,cele,0.7081,0.6732
1504,av,0.7081,0.6267
1505,villers,0.7080,0.5438
1506,particuliérement,0.7078,0.6503
1507,real,0.7078,0.5761
1508,mariés,0.7077,0.7026
1509,d'impression,0.7074,0.4868
1510,tou,0.7074,0.6150
1511,eti,0.7073,0.5578
1512,paier,0.7073,0.5213
1513,pg,0.7070,0.6403
1514,forum,0.7069,0.4421
1515,retrait,0.7069,0.6206
1516,l'injure,0.7068,0.5522
1517,sangla,0.7068,0.6278
1518,ca,0.7067,0.6498
1519,souris,0.7067,0.5734
1520,relevé,0.7067,0.5109
1521,riers,0.7067,0.5803
1522,crit,0.7067,0.5075
1523,tune,0.7066,0.5681
1524,muni,0.7066,0.7029
1525,tée,0.7065,0.6399
1526,cite,0.7065,0.5155
1527,pier,0.7063,0.6358
1528,caufe,0.7063,0.6053
1529,ronces,0.7063,0.5384
1530,deman,0.7062,0.5821
1531,rebut,0.7062,0.6299
1532,hardiment,0.7062,0.5701
1533,tés,0.7062,0.6370
1534,repose,0.7061,0.6093
1535,atteinte,0.7061,0.4605
1536,cç,0.7060,0.6914
1537,lere,0.7060,0.6614
1538,ceil,0.7059,0.5162
1539,corrompue,0.7059,0.5140
1540,guet,0.7058,0.7327
1541,ligion,0.7058,0.6415
1542,adi,0.7058,0.5819
1543,l'habitude,0.7058,0.5003
1544,communes,0.7057,0.6017
1545,tier,0.7057,0.6185
1546,entiers,0.7056,0.7433
1547,sterling,0.7056,0.6240
1548,parenté,0.7055,0.7595
1549,saine,0.7054,0.5993
1550,clans,0.7054,0.7053
1551,gg,0.7053,0.6695
1552,deu,0.7052,0.5993
1553,monseigneur,0.7052,0.4752
1554,solidement,0.7052,0.5425
1555,od,0.7051,0.5833
1556,concession,0.7051,0.5580
1557,extérieure,0.7049,0.5048
1558,réels,0.7048,0.6142
1559,dol,0.7047,0.6166
1560,pol,0.7046,0.5773
1561,item,0.7046,0.5991
1562,isa,0.7045,0.5657
1563,nion,0.7044,0.6127
1564,sermon,0.7044,0.6754
1565,idem,0.7044,0.6220
1566,jul,0.7044,0.6077
1567,manifestement,0.7044,0.5825
1568,offres,0.7043,0.5659
1569,vement,0.7043,0.6472
1570,ià,0.7042,0.6610
1571,separe,0.7041,0.5982
1572,publi,0.7041,0.6280
1573,fiir,0.7041,0.6091
1574,euf,0.7039,0.7304
1575,sceau,0.7038,0.5588
1576,complet,0.7038,0.6686
1577,calice,0.7038,0.5845
1578,asi,0.7037,0.5656
1579,tor,0.7037,0.6131
1580,ve,0.7036,0.6303
1581,igne,0.7036,0.5346
1582,iris,0.7036,0.5641
1583,fas,0.7034,0.5674
1584,l'ouvrage,0.7034,0.7151
1585,bayle,0.7034,0.5064
1586,mme,0.7032,0.6075
1587,div,0.7031,0.6018
1588,peste,0.7030,0.4493
1589,ain,0.7029,0.5762
1590,youtre,0.7029,0.6962
1591,réunis,0.7028,0.4602
1592,nov,0.7027,0.5890
1593,ats,0.7026,0.5024
1594,pace,0.7025,0.5388
1595,tailles,0.7025,0.5661
1596,avantageusement,0.7024,0.4948
1597,xxv,0.7023,0.6527
1598,fontes,0.7023,0.5473
1599,lavoir,0.7023,0.7428
1600,l'élévation,0.7023,0.6162
1601,ciment,0.7022,0.5411
1602,s'enfuir,0.7021,0.5263
1603,exposé,0.7020,0.6595
1604,liant,0.7019,0.6558
1605,requis,0.7018,0.5914
1606,bis,0.7018,0.6016
1607,majeur,0.7017,0.5845
1608,commettre,0.7015,0.6110
1609,lea,0.7014,0.5882
1610,quils,0.7013,0.6528
1611,négociation,0.7012,0.6630
1612,devenant,0.7012,0.5448
1613,canaille,0.7012,0.5297
1614,lae,0.7011,0.5633
1615,faires,0.7011,0.5802
1616,val,0.7010,0.6222
1617,potier,0.7009,0.6622
1618,présens,0.7009,0.6818
1619,cor,0.7007,0.6471
1620,table,0.7007,0.7094
1621,vuides,0.7007,0.5124
1622,lad,0.7005,0.5273
1623,d'attaquer,0.7005,0.6086
1624,témoin,0.7005,0.7547
1625,london,0.7004,0.4575
1626,fig,0.7004,0.5651
1627,intérieur,0.7004,0.5574
1628,rôle,0.7004,0.5913
1629,lat,0.7003,0.6719
1630,flatterie,0.7003,0.5249
1631,din,0.7003,0.5827
1632,mre,0.7001,0.6483
1633,douteux,0.7000,0.7114
1634,lier,0.7000,0.7366
1635,forcez,0.6999,0.3938
1636,inscriptions,0.6999,0.5398
1637,trancher,0.6998,0.7145
1638,xlix,0.6998,0.7440
1639,exposant,0.6998,0.4772
1640,lins,0.6996,0.5834
1641,cou,0.6996,0.5841
1642,roidir,0.6996,0.5365
1643,possession,0.6995,0.7083
1644,répon,0.6994,0.5395
1645,composition,0.6994,0.6673
1646,d'avignon,0.6993,0.5579
1647,autr,0.6992,0.5965
1648,purger,0.6992,0.5892
1649,qué,0.6991,0.6632
1650,lave,0.6991,0.4154
1651,aure,0.6991,0.6018
1652,ier,0.6991,0.5004
1653,dote,0.6991,0.6534
1654,fiction,0.6991,0.5283
1655,nit,0.6991,0.5857
1656,ms,0.6990,0.6312
1657,gra,0.6989,0.5763
1658,plufieurs,0.6989,0.5701
1659,tice,0.6988,0.5679
1660,bailler,0.6987,0.4650
1661,consequence,0.6987,0.7017
1662,outrée,0.6987,0.6457
1663,pai,0.6987,0.5888
1664,vid,0.6987,0.6746
1665,nou,0.6985,0.7568
1666,clergé,0.6985,0.6827
1667,frai,0.6985,0.6936
1668,i's,0.6984,0.5132
1669,louable,0.6984,0.6411
1670,unt,0.6983,0.6080
1671,miens,0.6982,0.6715
1672,noble,0.6982,0.6058
1673,soigneusement,0.6982,0.5806
1674,retablir,0.6981,0.6431
1675,revolte,0.6981,0.5608
1676,elr,0.6981,0.6116
1677,chretien,0.6980,0.6355
1678,s'a,0.6979,0.6096
1679,cid,0.6979,0.6337
1680,boucher,0.6979,0.5112
1681,traite,0.6979,0.6549
1682,teneur,0.6978,0.6846
1683,onc,0.6977,0.6161
1684,reux,0.6977,0.7528
1685,entièrement,0.6976,0.5464
1686,plier,0.6976,0.7012
1687,intimes,0.6974,0.7165
1688,mmes,0.6973,0.5901
1689,scu,0.6973,0.6112
1690,tcr,0.6972,0.5247
1691,xlvi,0.6972,0.6949
1692,far,0.6971,0.6694
1693,plai,0.6971,0.6263
1694,l'aumône,0.6970,0.7046
1695,coumme,0.6970,0.6269
1696,baisser,0.6968,0.6474
1697,valere,0.6967,0.5366
1698,ensemble,0.6966,0.6930
1699,plu,0.6966,0.6644
1700,lutte,0.6966,0.6006
1701,ibit,0.6966,0.6195
1702,l'estime,0.6965,0.4743
1703,caché,0.6965,0.6264
1704,pes,0.6965,0.6379
1705,aire,0.6964,0.5971
1706,tun,0.6964,0.5878
1707,malis,0.6963,0.4086
1708,nai,0.6963,0.5536
1709,coups,0.6963,0.6145
1710,l'évidence,0.6963,0.5608
1711,jé,0.6962,0.5919
1712,merce,0.6962,0.5626
1713,peuple,0.6962,0.6370
1714,ài,0.6962,0.5348
1715,dépôt,0.6961,0.7041
1716,polis,0.6961,0.5769
1717,dà,0.6961,0.6320
1718,trempe,0.6960,0.6777
1719,kk,0.6960,0.6972
1720,mouvoir,0.6959,0.6102
1721,qus,0.6959,0.5756
1722,confolation,0.6959,0.6590
1723,nef,0.6958,0.5615
1724,tales,0.6957,0.4986
1725,mar,0.6957,0.6780
1726,ele,0.6956,0.5718
1727,leau,0.6956,0.5792
1728,bour,0.6956,0.5877
1729,malin,0.6955,0.6269
1730,dte,0.6955,0.5472
1731,ployer,0.6954,0.6212
1732,ice,0.6954,0.5270
1733,novi,0.6954,0.4562
